TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1120,28.0,60.8,16.08,30.32,11.92,30.48,13.88,19.32,11.96,21.96,15.44,11.16,10.12,5.24,17.56,24.33,59.44,14.33,30.89,10.0,28.56,12.11,17.11,11.11,21.89,11.56,14.89,7.0,3.44,20.67
1122,29.0,60.3,20.9,39.65,8.1,20.65,16.4,22.9,11.4,25.55,13.9,11.6,7.2,3.3,17.45,27.73,63.55,20.27,42.0,7.45,21.55,12.73,18.45,12.27,22.18,11.73,12.64,6.64,3.18,19.36
1123,28.67,57.93,21.8,39.13,6.87,18.8,16.07,22.27,9.27,30.0,14.47,12.93,6.27,3.4,16.33,24.59,56.12,19.29,37.47,5.29,18.65,14.12,20.71,9.35,26.06,11.0,16.18,6.94,3.59,19.12
1124,26.42,57.37,17.21,33.42,9.21,23.95,13.11,19.05,13.0,25.47,15.37,12.05,5.95,5.58,17.0,24.15,58.69,18.08,36.15,6.08,22.54,12.15,18.62,13.92,23.31,11.62,15.08,6.38,3.54,21.38
1125,32.44,62.52,21.64,35.48,10.8,27.04,13.68,18.8,8.64,30.28,20.52,11.84,6.6,3.88,15.2,27.8,69.8,19.6,37.2,8.2,32.6,10.6,13.4,10.2,26.6,15.0,10.4,7.0,3.4,18.2
1126,28.0,57.33,20.67,39.75,7.33,17.58,15.75,25.0,11.67,28.17,17.17,15.5,7.75,4.42,17.33,24.53,62.59,18.71,41.0,5.82,21.59,12.18,20.59,14.18,25.76,11.18,16.24,6.47,2.53,21.59
1127,26.62,53.38,16.75,30.38,9.88,23.0,12.25,17.62,6.0,28.0,12.0,12.25,5.88,4.12,12.88,22.09,55.74,14.7,31.83,7.39,23.91,7.26,11.91,7.7,22.78,8.43,12.39,5.17,4.43,15.04
1129,27.0,52.25,17.83,28.75,9.17,23.5,14.67,18.58,7.58,24.83,14.67,12.25,6.83,2.0,16.42,24.65,55.8,17.9,35.05,6.75,20.75,11.35,16.55,7.05,22.65,10.45,11.2,5.5,2.15,18.1
1130,25.86,58.07,19.0,37.29,6.86,20.79,15.29,23.0,10.86,29.79,13.14,11.5,5.93,3.86,14.93,23.88,58.53,16.71,35.24,7.18,23.29,13.41,18.29,10.53,23.0,11.65,12.82,4.47,2.88,17.65
1131,28.57,56.57,21.5,37.5,7.07,19.07,10.93,15.86,9.64,25.93,14.43,12.5,6.0,2.21,16.21,26.89,58.89,20.78,39.72,6.11,19.17,8.94,13.17,9.11,21.06,12.61,13.0,6.11,2.06,18.83
1132,29.5,61.95,20.85,40.9,8.65,21.05,15.7,22.85,10.45,28.8,13.95,11.1,7.85,2.75,16.7,24.42,63.58,17.33,38.58,7.08,25.0,13.08,20.17,14.17,27.5,10.08,13.83,4.92,2.33,19.42
1133,23.58,52.11,16.0,33.0,7.58,19.11,14.63,20.63,8.68,26.79,12.79,11.47,4.68,4.32,15.95,22.29,54.93,16.29,36.64,6.0,18.29,11.71,17.64,9.5,22.79,11.07,14.0,5.79,3.0,19.86
1135,26.06,55.65,17.82,33.12,8.24,22.53,16.41,22.88,8.06,28.71,13.65,14.65,8.35,4.18,18.41,22.64,58.91,16.27,36.18,6.36,22.73,12.73,18.0,9.55,26.18,10.0,14.82,6.82,3.36,20.18
1136,24.0,51.5,15.9,30.1,8.1,21.4,15.3,21.8,7.5,25.9,12.2,11.8,5.4,2.7,15.3,23.45,58.3,16.0,33.6,7.45,24.7,14.35,20.0,10.5,21.25,9.85,13.35,5.2,2.6,21.1
1137,28.0,59.05,18.1,32.1,9.9,26.95,15.86,20.81,8.67,28.33,16.86,12.57,5.57,3.71,18.38,23.25,57.33,14.67,30.75,8.58,26.58,13.0,18.0,8.92,22.5,13.75,12.0,4.67,3.17,20.08
1138,30.57,65.83,21.0,37.13,9.57,28.7,14.33,20.8,12.73,28.7,17.13,11.47,7.37,4.17,17.93,27.33,65.0,16.33,34.33,11.0,30.67,17.0,25.0,11.0,26.67,11.67,14.33,6.0,3.33,22.33
1139,28.25,56.62,17.75,31.06,10.5,25.56,12.38,16.5,7.88,25.06,15.44,10.38,5.38,2.5,17.69,23.94,60.69,16.94,36.31,7.0,24.38,9.38,13.0,9.75,21.69,10.69,11.56,6.38,1.31,18.0
1140,27.95,57.26,20.05,35.42,7.89,21.84,18.47,25.11,8.16,27.84,16.79,10.11,7.32,3.84,19.26,26.69,60.77,20.85,40.08,5.85,20.69,14.92,21.0,8.46,24.92,12.54,12.54,4.92,2.62,20.0
1141,28.15,61.05,19.4,38.1,8.75,22.95,18.3,27.1,12.3,26.5,13.65,11.9,7.45,3.1,16.8,26.0,63.64,17.73,39.82,8.27,23.82,14.18,21.09,11.73,24.0,11.82,12.18,6.09,2.73,18.18
1142,29.0,59.25,18.75,35.25,10.25,24.0,10.25,16.5,8.5,26.75,14.0,8.5,3.5,5.25,15.0,23.35,59.39,16.13,35.48,7.22,23.91,9.83,15.13,10.17,22.74,9.7,12.13,4.96,2.87,19.61
1143,26.75,55.25,19.12,36.62,7.62,18.62,16.12,22.0,7.88,22.88,14.38,9.62,7.88,4.0,17.12,22.83,56.22,16.48,36.96,6.35,19.26,13.35,18.57,8.09,20.39,9.7,12.04,7.13,2.91,19.0
1144,26.0,55.76,15.76,28.53,10.24,27.24,13.82,17.82,6.76,22.59,14.65,8.71,5.82,3.24,14.71,24.92,59.17,16.5,30.08,8.42,29.08,13.33,18.5,10.08,21.83,13.0,11.58,6.25,2.58,18.75
1145,25.33,55.33,16.73,31.87,8.6,23.47,13.67,19.67,8.47,24.73,15.6,12.07,6.13,4.07,18.73,24.59,59.06,17.12,33.24,7.47,25.82,11.35,16.47,10.24,20.12,13.65,13.59,6.59,2.76,20.35
1146,26.27,53.64,17.0,30.64,9.27,23.0,16.73,22.09,7.91,26.18,15.91,13.73,6.27,3.36,16.55,22.68,60.0,14.42,34.68,8.26,25.32,12.95,18.32,9.53,24.63,12.63,14.53,5.74,3.42,19.68
1148,26.78,56.0,18.89,36.22,7.89,19.78,21.0,25.22,10.22,28.89,12.89,16.44,6.0,3.0,19.67,22.95,59.35,17.1,39.6,5.85,19.75,13.05,17.45,10.65,22.8,10.45,13.05,5.1,3.6,19.15
1149,28.54,58.62,17.69,32.46,10.85,26.15,13.54,18.85,9.23,26.69,16.38,11.0,6.62,3.38,15.38,23.73,63.67,15.53,36.87,8.2,26.8,10.0,15.07,12.6,23.27,11.07,14.13,8.07,2.93,17.93
1150,20.75,49.38,12.75,26.38,8.0,23.0,12.75,17.0,6.5,27.38,10.75,14.88,4.88,4.0,15.75,20.57,49.86,14.52,29.33,6.05,20.52,13.67,18.48,7.14,22.48,9.62,14.38,4.71,3.29,17.38
1151,26.56,56.33,15.33,29.0,11.22,27.33,10.33,15.11,8.56,27.11,15.56,11.56,3.33,3.78,15.11,24.6,58.45,16.45,34.35,8.15,24.1,9.15,13.5,8.75,23.55,11.65,14.0,4.2,1.95,18.9
1152,30.0,49.0,25.0,37.0,5.0,12.0,15.0,22.0,6.0,29.0,22.0,19.0,7.0,1.0,18.0,21.28,54.21,16.83,39.41,4.45,14.79,12.17,17.72,7.9,22.24,10.69,16.0,5.79,2.07,19.83
1153,25.5,57.14,18.57,38.32,6.93,18.82,16.0,22.54,12.46,24.43,14.18,10.5,6.36,4.5,15.61,21.67,58.83,16.33,39.0,5.33,19.83,12.67,18.83,14.5,18.67,10.0,10.67,5.33,4.5,18.17
1154,29.11,63.22,17.0,29.33,12.11,33.89,15.44,20.44,9.67,29.0,16.11,12.67,6.44,4.11,18.56,27.06,65.06,15.78,30.22,11.28,34.83,10.67,14.67,9.83,22.33,12.56,13.22,5.78,2.67,17.56
1155,25.21,52.89,17.89,32.21,7.32,20.68,14.42,19.32,8.68,27.21,13.0,13.47,7.37,5.37,16.21,24.0,57.15,18.77,39.0,5.23,18.15,11.23,15.77,9.31,25.77,11.31,13.23,5.15,2.85,16.92
1156,29.12,58.62,17.75,31.88,11.38,26.75,12.75,19.5,9.12,26.0,18.0,10.88,5.88,3.62,17.0,24.24,59.05,15.38,33.1,8.86,25.95,12.67,18.33,9.86,24.67,13.19,14.24,5.38,2.81,18.62
1157,28.69,56.92,18.62,33.23,10.08,23.69,17.54,24.23,11.08,27.23,15.92,14.69,6.54,2.38,19.77,22.38,56.94,16.06,36.44,6.31,20.5,16.44,22.88,11.0,24.06,10.5,14.19,5.81,2.31,22.12
1158,26.74,54.78,19.91,35.09,6.83,19.7,15.3,20.0,8.26,24.91,11.65,9.74,6.57,2.52,13.96,26.0,56.22,19.22,34.78,6.78,21.44,10.89,14.56,7.22,21.89,11.11,12.0,6.22,1.56,16.89
1159,28.13,56.13,18.91,34.13,9.22,22.0,13.13,17.65,8.65,26.96,16.39,12.09,6.7,3.61,14.09,24.8,58.0,16.0,31.8,8.8,26.2,10.0,13.5,11.7,23.0,14.1,15.7,5.1,2.9,18.7
1160,27.52,56.1,20.62,36.19,6.9,19.9,17.29,22.48,9.86,29.52,14.38,13.1,5.05,2.9,16.29,22.83,57.33,17.25,37.67,5.58,19.67,13.33,19.0,11.0,23.58,11.67,14.25,5.33,3.25,19.33
1161,29.64,55.64,20.82,33.18,8.82,22.45,14.91,20.55,7.27,28.27,17.91,11.64,7.45,3.0,16.18,25.3,57.05,18.0,34.85,7.3,22.2,11.1,16.65,8.05,23.95,12.7,11.85,5.65,2.0,16.75
1162,29.12,58.25,20.62,36.75,8.5,21.5,10.0,13.12,7.0,27.38,17.38,12.38,7.5,3.25,18.38,26.56,61.83,18.94,39.22,7.61,22.61,9.17,13.78,9.33,24.5,13.78,13.17,7.33,2.28,19.56
1163,29.94,59.56,21.88,38.69,8.06,20.88,14.88,21.25,11.31,26.62,15.12,12.12,6.88,5.62,18.62,23.24,59.18,16.0,35.76,7.24,23.41,11.65,17.71,11.76,21.41,10.59,13.71,5.29,3.24,20.29
1164,24.0,55.38,16.25,32.62,7.75,22.75,18.12,26.88,11.12,32.5,11.38,17.12,5.25,4.38,18.38,20.72,55.36,13.6,29.0,7.12,26.36,12.52,18.96,9.24,25.48,9.4,16.72,5.08,3.2,18.92
1165,24.92,53.31,16.46,30.85,8.46,22.46,14.77,21.31,6.77,27.77,15.54,13.92,6.08,3.54,15.0,22.27,54.53,15.67,31.33,6.6,23.2,12.07,16.33,6.0,23.33,12.4,12.2,5.33,3.07,16.6
1166,29.06,56.24,18.18,30.71,10.88,25.53,14.24,20.0,7.29,26.65,16.88,13.65,7.47,2.41,16.71,26.07,60.64,16.0,31.21,10.07,29.43,8.86,13.71,9.36,23.93,14.0,12.36,5.79,2.5,17.57
1167,28.46,61.46,21.23,40.54,7.23,20.92,13.08,18.77,14.69,21.77,14.08,12.69,8.31,3.38,21.23,23.13,60.73,17.27,40.8,5.87,19.93,11.07,17.13,14.0,22.93,8.27,13.8,5.13,2.87,23.13
1168,26.64,54.64,20.57,38.21,6.07,16.43,18.71,26.36,9.29,29.0,12.93,13.07,6.0,4.14,18.64,23.35,56.65,18.71,39.06,4.65,17.59,12.24,17.47,7.76,25.29,9.82,14.06,5.76,2.59,19.59
1169,30.67,60.5,22.75,41.75,7.92,18.75,13.75,21.92,9.92,27.92,16.5,12.08,6.25,5.5,17.92,27.05,62.25,20.75,43.3,6.3,18.95,11.85,18.45,10.9,23.8,13.7,12.45,6.45,4.05,19.1
1170,26.83,56.92,20.92,40.33,5.92,16.58,14.0,19.58,9.92,26.92,14.67,13.58,7.75,3.0,17.25,24.0,58.0,18.56,40.62,5.44,17.38,13.31,19.0,10.0,20.38,11.69,13.19,7.69,3.19,19.5
1171,27.56,54.33,17.11,29.89,10.44,24.44,13.44,18.78,8.44,26.11,16.44,10.89,4.22,4.11,16.44,24.63,58.79,17.53,36.53,7.11,22.26,8.63,12.11,7.95,23.68,11.95,12.47,5.26,2.74,15.84
1172,25.3,54.39,16.04,29.26,9.26,25.13,13.48,17.48,7.43,28.17,14.57,11.22,5.39,2.22,16.09,22.67,56.78,14.22,30.0,8.44,26.78,7.67,11.44,7.89,23.89,13.33,10.33,4.0,2.78,16.0
1173,28.9,54.52,22.52,36.33,6.38,18.19,13.71,19.76,7.67,28.67,17.62,11.9,5.1,2.33,12.95,24.09,53.55,18.09,33.82,6.0,19.73,9.18,13.55,9.18,22.91,14.45,13.91,4.91,2.73,15.73
1174,26.73,54.0,16.8,31.87,9.93,22.13,13.67,18.73,8.07,26.53,14.2,12.27,3.87,1.87,14.93,22.94,54.88,15.88,32.31,7.06,22.56,11.19,15.38,7.56,21.88,11.06,10.62,5.0,2.62,17.0
1175,24.75,62.0,16.25,39.0,8.5,23.0,13.0,19.0,13.0,27.25,12.5,13.5,7.5,1.5,18.75,20.96,62.84,13.88,37.44,7.08,25.4,10.6,15.52,11.96,23.76,9.8,13.68,6.24,2.28,19.32
1176,26.57,55.29,17.0,32.14,9.57,23.14,11.71,14.71,7.86,28.57,14.43,13.86,8.0,3.29,17.0,24.36,57.73,17.5,37.73,6.86,20.0,11.32,15.05,9.36,24.18,10.68,13.5,3.68,2.27,16.86
1177,29.07,58.87,22.0,39.27,7.07,19.6,18.2,24.93,12.07,28.6,15.53,14.13,7.53,3.27,17.4,26.07,59.27,19.6,39.6,6.47,19.67,11.73,16.87,10.6,23.73,13.67,13.53,5.13,2.53,18.33
1178,27.55,59.0,15.36,30.82,12.18,28.18,17.27,22.82,10.55,24.27,12.45,10.09,7.73,3.18,16.0,24.05,61.25,16.05,35.5,8.0,25.75,11.35,16.5,11.3,20.5,9.1,12.25,7.65,2.1,17.8
1179,26.77,55.0,18.73,33.59,8.05,21.41,16.27,21.18,8.32,28.0,15.5,13.86,5.73,4.23,16.41,24.0,57.33,16.0,32.89,8.0,24.44,8.56,12.33,6.89,24.44,13.67,12.56,4.22,2.22,17.44
1180,27.58,56.75,20.5,37.5,7.08,19.25,17.0,21.33,9.58,27.58,14.67,10.33,4.25,1.67,15.83,26.32,60.79,19.11,39.26,7.21,21.53,11.53,16.11,10.11,22.89,13.32,12.37,4.42,1.89,17.74
1181,31.03,62.97,23.79,39.86,7.24,23.1,15.07,22.17,13.21,28.52,16.41,13.1,10.07,6.72,15.59,27.4,69.4,20.0,39.8,7.4,29.6,16.2,21.6,14.4,27.6,13.0,13.2,6.0,7.4,17.4
1182,26.79,59.37,17.21,32.05,9.58,27.32,16.47,23.58,11.79,24.74,15.53,13.68,8.53,4.84,17.21,23.15,58.92,16.31,34.15,6.85,24.77,11.31,16.54,11.92,21.85,11.31,14.69,6.77,4.54,19.62
1183,26.38,59.92,17.62,37.92,8.77,22.0,15.77,22.54,12.85,27.92,14.31,12.69,5.92,4.46,18.08,24.89,59.78,16.78,35.78,8.11,24.0,9.0,13.28,9.56,22.67,12.56,13.78,6.22,3.33,17.61
1184,28.09,64.64,19.55,40.55,8.55,24.09,17.09,23.18,11.45,27.09,14.91,13.18,9.55,4.18,19.73,27.72,68.5,19.39,40.89,8.33,27.61,14.56,21.06,11.44,24.0,13.39,15.56,9.56,2.56,22.33
1185,27.0,54.91,19.82,36.91,7.18,18.0,14.91,22.82,11.18,25.0,12.55,12.82,8.18,5.55,16.64,22.12,55.94,17.24,35.71,4.88,20.24,9.53,16.24,12.71,21.12,9.18,14.35,6.06,3.53,17.41
1186,29.0,59.87,18.93,34.73,10.07,25.13,14.27,18.47,9.0,28.8,15.47,11.47,5.93,3.27,17.53,22.67,59.56,14.56,33.06,8.11,26.5,9.5,14.11,8.72,24.22,11.94,12.5,5.28,2.78,19.67
1187,26.3,58.1,20.6,39.9,5.7,18.2,18.1,26.3,12.5,28.0,14.6,14.0,8.3,4.6,18.5,23.14,57.62,18.48,40.33,4.67,17.29,12.1,17.86,9.33,21.9,11.24,13.14,6.71,3.05,20.81
1188,28.88,63.0,22.12,42.12,6.75,20.88,19.88,26.88,12.25,27.5,14.38,13.0,6.0,2.75,20.62,24.14,60.81,17.57,38.62,6.57,22.19,12.71,19.1,11.05,21.62,11.43,14.14,6.48,1.95,19.67
1189,26.78,56.89,15.11,27.44,11.67,29.44,9.33,13.0,8.0,27.22,14.67,11.78,3.44,1.67,14.89,24.0,57.43,14.86,29.14,9.14,28.29,9.76,14.29,7.71,23.71,13.71,13.1,4.19,1.95,17.86
1190,30.82,60.91,22.36,38.45,8.45,22.45,12.05,17.95,12.09,27.68,16.86,13.64,7.36,4.18,17.23,23.78,58.44,17.22,37.11,6.56,21.33,11.44,18.33,14.56,21.56,11.56,15.22,7.44,3.22,18.44
1191,24.89,56.44,16.56,33.44,8.33,23.0,18.33,24.78,7.67,30.78,13.33,13.11,6.67,2.78,18.89,22.24,54.24,14.05,29.57,8.19,24.67,13.48,18.86,6.19,25.19,11.52,12.95,5.24,2.71,19.48
1192,27.33,53.17,19.17,34.94,8.17,18.22,17.17,22.11,8.78,24.78,14.5,12.78,7.61,3.78,15.44,24.62,58.08,17.31,37.23,7.31,20.85,10.92,16.0,9.85,20.77,13.15,14.38,7.38,3.46,18.54
1193,25.22,52.44,18.0,32.89,7.22,19.56,10.56,14.89,7.89,23.11,12.78,14.11,6.56,2.0,18.33,24.27,58.32,15.45,32.68,8.82,25.64,8.91,13.0,9.36,21.95,13.0,14.05,6.5,2.05,20.32
1194,24.43,55.57,16.57,32.14,7.86,23.43,14.79,19.5,9.86,29.07,13.07,14.93,6.21,2.93,16.71,23.4,61.93,14.0,32.27,9.4,29.67,11.0,14.4,11.53,27.0,12.27,14.47,4.27,2.6,18.93
1195,27.5,57.08,17.75,32.58,9.75,24.5,12.42,17.42,8.0,28.67,15.58,13.58,6.92,4.58,15.5,23.44,54.56,16.11,33.39,7.33,21.17,11.67,17.94,8.72,21.67,12.61,15.94,6.28,3.72,16.5
1196,25.63,56.47,16.84,32.26,8.79,24.21,13.89,18.89,10.63,24.47,13.0,11.63,8.16,3.53,17.58,21.8,55.6,14.47,31.07,7.33,24.53,10.13,14.67,10.6,20.8,11.27,11.93,5.93,3.93,16.6
1197,26.4,53.2,20.6,38.8,5.8,14.4,11.2,17.9,10.4,26.6,12.4,18.0,7.8,5.4,17.5,21.26,52.26,15.74,36.26,5.53,16.0,9.16,15.58,8.74,20.89,11.11,16.0,6.84,2.89,19.89
1198,28.8,63.27,19.67,36.93,9.13,26.33,16.0,25.0,10.0,26.53,15.2,13.33,9.8,5.2,18.0,26.23,65.77,19.62,38.62,6.62,27.15,15.0,22.85,11.0,21.15,12.23,14.77,9.85,3.46,21.46
1199,27.07,58.52,19.3,36.22,7.78,22.3,15.52,21.11,11.19,26.96,13.56,13.63,7.22,3.89,18.7,21.14,57.71,14.71,35.14,6.43,22.57,16.43,21.57,12.43,22.0,10.29,13.0,6.0,5.71,20.86
1200,25.55,56.64,16.82,33.09,8.73,23.55,12.82,17.82,9.27,25.45,13.18,10.64,6.0,4.27,18.09,21.85,59.4,13.65,33.0,8.2,26.4,8.25,12.4,9.5,23.45,9.6,11.15,5.65,2.65,17.1
1201,27.41,58.05,16.14,29.5,11.27,28.55,13.59,18.59,9.27,26.64,14.95,12.05,7.59,3.27,18.09,23.89,58.67,14.78,32.44,9.11,26.22,10.22,15.11,9.78,25.11,12.44,14.11,5.67,3.67,19.78
1202,29.18,60.14,18.32,31.27,10.86,28.86,10.95,15.41,10.09,27.68,17.09,12.95,9.14,4.86,14.95,23.29,54.86,15.86,30.71,7.43,24.14,9.57,12.71,8.57,19.71,10.71,13.14,6.43,2.71,15.29
1203,24.0,56.22,18.11,38.0,5.89,18.22,16.56,23.67,8.89,30.33,12.44,12.78,5.89,4.33,15.78,22.04,55.67,16.08,36.21,5.96,19.46,10.92,16.12,8.12,23.62,10.96,12.42,4.88,2.38,16.0
1204,30.05,58.21,23.95,40.95,6.11,17.26,17.47,24.63,9.42,26.74,11.37,14.47,7.95,3.68,18.11,29.0,63.58,22.83,42.25,6.17,21.33,10.5,15.33,9.0,24.92,12.5,13.17,5.67,3.92,18.25
1205,27.1,55.85,19.4,35.8,7.7,20.05,15.75,21.6,7.45,27.7,15.35,10.85,6.45,2.7,15.25,24.82,53.55,17.0,32.09,7.82,21.45,14.91,21.55,6.55,22.18,10.45,13.45,5.82,2.09,17.91
1206,26.39,56.11,19.11,36.56,7.28,19.56,15.17,20.28,8.83,26.61,13.72,11.17,6.17,2.94,15.06,23.33,56.33,18.07,37.33,5.27,19.0,12.07,17.93,11.0,24.2,10.13,15.13,6.2,2.93,19.47
1207,29.11,62.0,20.37,39.58,8.74,22.42,18.84,25.74,10.74,30.68,17.37,14.37,6.89,4.16,16.79,24.31,59.77,16.77,35.92,7.54,23.85,15.15,20.46,10.77,26.23,15.46,12.46,4.46,3.92,19.0
1208,28.91,57.18,21.18,37.0,7.73,20.18,18.45,24.73,11.82,31.64,16.55,16.27,6.36,6.45,17.64,21.81,53.9,15.86,33.38,5.95,20.52,14.71,21.62,10.81,24.24,11.48,15.57,5.48,4.38,17.67
1209,26.65,57.0,16.22,31.52,10.43,25.48,14.52,21.48,7.74,25.52,13.09,11.48,8.17,4.74,17.43,25.67,58.33,18.11,34.33,7.56,24.0,10.67,17.89,8.78,22.22,9.67,12.56,7.0,4.56,17.56
1210,26.86,52.07,20.57,33.86,6.29,18.21,15.5,22.57,7.5,27.43,17.29,14.79,8.5,5.93,17.5,21.06,54.72,16.17,37.06,4.89,17.67,10.44,15.11,8.72,23.61,10.61,14.0,5.67,4.61,17.5
1211,32.83,60.9,24.83,39.33,8.0,21.57,17.07,22.13,9.8,29.73,18.8,10.17,7.57,5.77,15.97,25.67,56.67,20.0,37.67,5.67,19.0,13.0,18.0,7.0,22.67,12.33,12.33,7.33,2.67,17.0
1212,24.79,53.0,17.57,36.5,7.21,16.5,16.36,22.64,9.0,30.86,12.21,15.29,5.64,4.07,17.79,21.62,53.31,15.75,37.06,5.88,16.25,16.12,24.19,8.88,25.19,10.81,16.12,5.38,4.5,23.38
1213,27.74,58.37,20.16,36.68,7.58,21.68,16.79,22.89,11.42,27.37,14.58,12.47,6.84,2.11,16.37,24.46,59.0,17.0,34.77,7.46,24.23,11.69,16.08,9.0,23.46,12.15,11.38,4.92,2.31,19.15
1214,28.92,60.0,19.92,36.92,9.0,23.08,18.08,22.58,8.92,28.25,16.17,10.75,7.25,3.42,16.0,25.56,66.25,17.56,40.19,8.0,26.06,17.0,21.69,12.31,25.56,11.12,10.62,5.19,2.94,22.06
1216,26.41,54.29,15.76,28.65,10.65,25.65,14.24,19.53,8.12,25.12,14.65,10.59,6.76,2.24,14.53,24.4,58.0,15.6,32.47,8.8,25.53,13.27,17.47,8.73,20.8,13.07,14.13,6.73,2.07,19.27
1217,25.35,55.18,16.35,32.12,9.0,23.06,14.47,19.59,9.53,28.41,12.06,14.82,6.53,3.71,16.82,24.73,55.45,16.64,31.55,8.09,23.91,9.27,14.0,9.18,24.0,11.55,17.09,4.73,3.73,19.18
1218,27.12,56.94,18.0,33.06,9.12,23.88,14.44,20.12,9.06,27.31,16.75,11.75,5.0,1.94,19.19,23.08,55.85,15.46,31.31,7.62,24.54,9.62,14.46,8.92,22.23,13.69,12.15,4.69,2.46,16.85
