TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ADE,ARG,BBT,BIH,BUR,BWE,CNG,COL,CRO,CRW,DAV,DC,DC2,DCI,DDB,DII,DOK,DOL,DUN,EBP,ESR,FAS,FMG,FSH,HAS,HKB,HKS,JRT,KPI,KPK,KRA,LMC,LOG,MAS,MCL,MOR,MUZ,NOL,OCT,PGH,PIG,PMC,POM,PRR,REW,RPI,RSL,RT,RTH,RTP,SAG,SEL,SFX,SGR,SMN,SMS,SP,SPR,SPW,STH,TPR,TRK,TRP,WIL,WLK,WOB,WOL,YAG,ZAM
1112,26.21,55.09,19.47,38.15,6.74,16.94,17.12,22.59,10.29,26.47,13.79,11.44,5.5,3.24,16.97,23.76,57.21,17.35,36.26,6.41,20.94,11.5,16.68,9.38,20.56,12.65,11.91,4.74,3.0,19.79,8.555555555555555,15.0,17.142857142857142,15.777777777777779,10.5,19.866666666666667,17.555555555555557,25.857142857142858,14.6,25.5,7.0,27.533333333333335,10.166666666666666,21.153846153846153,15.6,18.8,12.11111111111111,20.666666666666668,8.818181818181818,16.38888888888889,21.11111111111111,10.777777777777779,17.875,12.222222222222221,27.6875,29.733333333333334,10.0,26.0,14.727272727272727,19.5,22.11111111111111,4.142857142857143,20.0,28.41176470588235,13.222222222222221,12.857142857142858,25.72222222222222,17.833333333333332,17.6875,24.0,14.333333333333334,16.470588235294116,9.0,18.555555555555557,18.0,7.75,12.692307692307692,24.125,23.642857142857142,16.666666666666668,11.705882352941176,21.38888888888889,16.4,15.3125,17.0,18.75,14.125,21.53846153846154,16.727272727272727,6.9,14.153846153846153,21.533333333333335,20.555555555555557,21.38888888888889,16.166666666666668,19.571428571428573,5.714285714285714,13.866666666666667,24.0,24.4
1113,26.91,62.03,16.97,34.88,9.94,27.15,14.82,19.79,9.21,23.42,13.03,10.42,5.88,3.21,16.91,29.64,61.85,20.42,36.55,9.21,25.3,13.18,18.52,11.12,28.61,18.82,13.3,5.18,3.94,18.3,145.55555555555554,170.75,136.92857142857142,130.77777777777777,121.83333333333333,131.93333333333334,113.44444444444444,125.92857142857143,118.13333333333334,139.0,119.0,125.26666666666667,122.0,140.76923076923077,113.2,176.8,97.05555555555556,96.11111111111111,125.0909090909091,112.88888888888889,179.22222222222223,133.11111111111111,116.0,107.33333333333333,104.25,132.46666666666667,110.0,123.83333333333333,114.18181818181819,124.42857142857143,139.27777777777777,107.14285714285714,133.27272727272728,159.41176470588235,109.88888888888889,162.71428571428572,109.22222222222223,115.0,138.875,130.66666666666666,106.11111111111111,130.8235294117647,127.0,110.33333333333333,129.66666666666666,123.25,123.46153846153847,126.125,119.78571428571429,102.66666666666667,122.82352941176471,112.0,113.26666666666667,117.625,140.4,108.0625,132.25,115.3076923076923,127.54545454545455,156.4,124.53846153846153,148.8,115.27777777777777,100.05555555555556,99.72222222222223,116.64285714285714,109.85714285714286,135.4,103.0,154.0
1114,23.6,54.43,17.4,36.1,6.2,18.33,12.97,17.6,9.5,23.17,11.4,12.9,5.73,3.63,18.23,23.23,51.73,16.13,32.13,7.1,19.6,15.07,20.87,8.83,23.9,12.57,13.1,5.47,2.6,16.27,262.55555555555554,238.0,196.92857142857142,164.16666666666666,203.66666666666666,199.53333333333333,191.83333333333334,224.21428571428572,179.46666666666667,202.35714285714286,254.0,193.86666666666667,242.5,225.07692307692307,171.0,135.26666666666668,180.11111111111111,167.27777777777777,209.63636363636363,171.38888888888889,204.33333333333334,217.44444444444446,185.1875,218.55555555555554,189.875,231.06666666666666,237.0,238.5,211.0,209.0,180.05555555555554,226.57142857142858,230.1818181818182,204.64705882352942,172.33333333333334,163.14285714285714,200.11111111111111,235.33333333333334,183.0625,244.0,174.38888888888889,177.76470588235293,231.0,197.05555555555554,245.77777777777777,191.0,230.69230769230768,210.875,236.71428571428572,195.13333333333333,158.8235294117647,197.38888888888889,185.93333333333334,166.375,231.4,194.875,228.125,216.46153846153845,226.27272727272728,208.3,203.6153846153846,201.4,203.55555555555554,176.61111111111111,126.16666666666667,209.42857142857142,222.57142857142858,186.93333333333334,238.0,218.6
1115,21.37,53.57,14.83,34.6,6.53,18.97,11.4,17.57,10.47,20.6,10.03,17.93,8.5,2.7,22.47,23.0,50.23,16.57,30.5,6.43,19.73,20.77,29.4,11.27,24.53,13.67,16.27,9.63,3.03,16.1,345.55555555555554,346.5,345.64285714285717,341.5,341.1666666666667,348.8666666666667,344.6666666666667,345.5,341.6,342.42857142857144,347.0,345.2,333.8333333333333,345.2307692307692,339.2,336.06666666666666,345.0,343.05555555555554,344.27272727272725,344.77777777777777,343.8888888888889,339.8888888888889,343.0,343.1111111111111,345.375,345.26666666666665,348.0,346.6666666666667,346.45454545454544,341.14285714285717,346.1666666666667,343.42857142857144,345.09090909090907,344.0,347.8888888888889,336.14285714285717,338.6666666666667,343.1666666666667,340.375,347.6666666666667,339.94444444444446,343.11764705882354,348.0,345.94444444444446,347.6666666666667,344.625,338.6923076923077,344.375,343.2142857142857,344.46666666666664,337.8235294117647,346.72222222222223,345.26666666666665,344.875,346.0,337.0625,343.0,347.0,346.1818181818182,340.1,339.0769230769231,346.53333333333336,347.3888888888889,343.55555555555554,343.94444444444446,346.14285714285717,344.2857142857143,343.6,348.0,346.2
1116,27.74,60.18,21.21,42.24,6.53,17.94,17.79,23.35,11.32,24.94,14.09,11.74,7.53,4.74,20.59,25.03,59.62,17.62,37.32,7.41,22.29,16.53,23.44,12.56,23.59,12.59,13.09,4.94,3.26,18.94,68.0,49.0,36.92857142857143,48.77777777777778,31.5,43.8,38.888888888888886,43.785714285714285,26.933333333333334,40.5,32.0,44.8,33.0,47.46153846153846,44.86666666666667,39.86666666666667,42.388888888888886,42.27777777777778,32.63636363636363,51.72222222222222,48.666666666666664,33.666666666666664,33.6875,32.44444444444444,46.3125,43.4,30.0,49.166666666666664,36.27272727272727,28.714285714285715,51.72222222222222,36.42857142857143,48.72727272727273,42.94117647058823,42.72222222222222,36.5,43.5,50.333333333333336,43.0625,50.666666666666664,33.55555555555556,43.8235294117647,46.0,46.72222222222222,45.111111111111114,34.625,31.846153846153847,50.5,44.92857142857143,35.266666666666666,48.705882352941174,42.44444444444444,30.133333333333333,46.5625,35.0,28.625,36.875,44.53846153846154,44.90909090909091,32.2,36.38461538461539,48.666666666666664,49.111111111111114,50.333333333333336,52.77777777777778,38.5,33.0,30.266666666666666,40.0,43.6
1117,25.48,55.65,18.68,37.61,6.81,18.03,14.68,23.1,10.81,25.23,12.29,12.81,5.13,2.58,20.32,23.87,54.77,17.77,35.71,6.1,19.06,15.65,22.9,9.58,24.03,12.94,12.9,5.52,4.0,20.45,109.55555555555556,98.75,79.78571428571429,105.66666666666667,86.16666666666667,100.73333333333333,119.88888888888889,97.92857142857143,82.46666666666667,87.35714285714286,136.0,96.93333333333334,110.5,93.3076923076923,146.13333333333333,90.73333333333333,126.83333333333333,126.05555555555556,84.81818181818181,149.94444444444446,125.44444444444444,86.0,90.625,113.22222222222223,123.5625,113.6,132.0,113.83333333333333,91.0909090909091,80.21428571428571,101.38888888888889,107.42857142857143,98.54545454545455,90.17647058823529,110.66666666666667,88.92857142857143,131.27777777777777,122.16666666666667,66.8125,115.66666666666667,110.61111111111111,148.1764705882353,138.0,139.22222222222223,115.88888888888889,93.875,71.61538461538461,112.9375,105.42857142857143,99.6,125.94117647058823,128.11111111111111,86.13333333333334,143.5,112.8,88.25,104.625,117.23076923076923,91.63636363636364,80.9,86.76923076923077,98.86666666666666,132.88888888888889,145.11111111111111,161.88888888888889,93.28571428571429,104.42857142857143,73.13333333333334,140.0,117.4
1119,26.1,59.32,17.19,33.97,8.9,25.35,10.94,16.58,9.58,27.58,16.0,14.97,5.39,1.84,19.42,26.48,59.58,19.48,38.87,7.0,20.71,13.81,20.06,8.74,26.77,13.71,12.61,7.32,3.84,17.0,217.0,281.5,234.85714285714286,215.38888888888889,250.0,216.4,224.05555555555554,194.28571428571428,241.53333333333333,228.42857142857142,227.0,189.6,269.6666666666667,210.69230769230768,237.6,235.26666666666668,214.33333333333334,232.77777777777777,260.54545454545456,254.0,256.22222222222223,284.6666666666667,231.8125,253.11111111111111,219.375,202.0,250.0,237.83333333333334,250.9090909090909,273.07142857142856,232.33333333333334,270.14285714285717,192.0909090909091,202.35294117647058,247.0,207.0,190.44444444444446,262.0,237.9375,233.33333333333334,244.77777777777777,239.41176470588235,242.0,246.88888888888889,200.55555555555554,265.125,259.0769230769231,195.1875,197.92857142857142,238.6,234.35294117647058,236.11111111111111,241.06666666666666,236.25,261.8,246.5,254.625,226.6153846153846,212.8181818181818,254.6,240.84615384615384,196.46666666666667,236.88888888888889,251.44444444444446,247.66666666666666,210.92857142857142,281.0,244.33333333333334,237.0,231.4
1120,26.91,61.53,17.88,36.88,9.03,24.66,17.56,26.12,11.53,25.06,13.16,13.56,7.38,5.06,21.0,26.91,61.62,18.38,37.72,8.53,23.91,17.22,23.91,12.5,26.5,13.62,15.06,6.16,2.94,22.66,133.66666666666666,109.25,68.21428571428571,99.66666666666667,69.66666666666667,80.4,77.61111111111111,74.35714285714286,57.0,75.85714285714286,103.0,76.4,89.33333333333333,95.76923076923077,104.26666666666667,92.86666666666666,79.94444444444444,97.27777777777777,63.72727272727273,99.72222222222223,81.0,64.77777777777777,63.9375,69.22222222222223,72.125,86.46666666666667,75.0,77.66666666666667,72.9090909090909,66.64285714285714,78.72222222222223,67.14285714285714,86.9090909090909,79.52941176470588,78.16666666666667,89.92857142857143,84.88888888888889,84.83333333333333,73.875,79.66666666666667,65.22222222222223,83.11764705882354,91.0,94.16666666666667,91.0,79.875,76.46153846153847,76.1875,89.78571428571429,63.733333333333334,86.88235294117646,76.38888888888889,59.266666666666666,113.25,83.6,67.4375,75.25,78.84615384615384,75.0909090909091,86.3,71.07692307692308,82.2,78.5,77.11111111111111,85.05555555555556,73.28571428571429,68.0,66.26666666666667,73.0,69.2
1122,26.14,57.0,18.68,35.79,7.46,21.21,16.75,23.36,8.21,22.29,10.32,12.57,5.14,2.5,18.39,31.29,63.39,22.39,39.36,8.89,24.04,13.71,18.71,12.43,25.68,16.04,12.79,5.79,2.82,20.64,311.3333333333333,257.0,284.7857142857143,274.3333333333333,286.5,287.6666666666667,288.27777777777777,303.0,281.1333333333333,298.7142857142857,295.0,297.6,274.1666666666667,306.7692307692308,274.8,271.26666666666665,269.22222222222223,295.3888888888889,276.45454545454544,270.8333333333333,302.1111111111111,279.8888888888889,277.875,293.77777777777777,283.8125,296.0,278.0,298.8333333333333,288.0,266.2142857142857,277.3333333333333,278.42857142857144,299.72727272727275,270.29411764705884,262.8888888888889,287.2857142857143,274.27777777777777,293.6666666666667,276.8125,297.6666666666667,263.3888888888889,266.7647058823529,291.0,297.27777777777777,294.3333333333333,289.0,263.9230769230769,300.3125,290.92857142857144,269.0,260.8235294117647,284.3333333333333,275.0,279.875,260.8,283.4375,294.875,299.46153846153845,301.6363636363636,294.2,303.61538461538464,305.4,287.72222222222223,295.94444444444446,245.61111111111111,289.42857142857144,279.0,265.46666666666664,298.0,296.4
1123,27.0,58.72,17.97,34.69,9.03,24.03,15.25,21.09,9.78,27.69,15.16,14.88,5.88,3.53,19.78,25.88,61.5,18.12,39.81,7.75,21.69,16.34,22.62,11.16,24.84,12.03,12.84,7.53,3.28,19.81,153.77777777777777,176.0,182.07142857142858,176.5,175.0,188.26666666666668,184.66666666666666,192.64285714285714,175.26666666666668,184.71428571428572,154.0,188.53333333333333,181.66666666666666,184.30769230769232,173.2,114.06666666666666,178.55555555555554,172.38888888888889,170.8181818181818,151.55555555555554,161.0,158.33333333333334,181.5,166.11111111111111,184.0625,187.6,146.0,184.66666666666666,185.0,206.42857142857142,177.55555555555554,161.42857142857142,192.1818181818182,190.7058823529412,174.33333333333334,145.0,173.94444444444446,168.83333333333334,153.625,180.66666666666666,180.44444444444446,174.05882352941177,170.0,174.11111111111111,179.44444444444446,157.0,223.53846153846155,187.4375,219.64285714285714,184.0,171.7058823529412,175.11111111111111,181.2,157.3125,146.0,193.6875,170.125,179.30769230769232,196.27272727272728,156.4,184.76923076923077,196.86666666666667,173.5,155.83333333333334,167.16666666666666,184.28571428571428,158.14285714285714,194.93333333333334,170.0,185.6
1124,25.77,55.23,19.16,36.52,6.61,18.71,13.45,18.9,12.68,24.94,15.48,13.42,5.13,4.87,17.68,22.32,56.06,16.26,36.77,6.06,19.29,12.32,17.03,10.52,19.03,13.0,10.94,5.32,3.58,18.39,19.333333333333332,7.5,5.285714285714286,9.055555555555555,4.333333333333333,7.0,10.055555555555555,12.0,3.6666666666666665,12.142857142857142,12.0,10.066666666666666,3.5,11.538461538461538,10.133333333333333,6.8,9.166666666666666,15.0,3.3636363636363638,12.277777777777779,14.88888888888889,3.888888888888889,5.0,7.666666666666667,14.1875,8.533333333333333,7.0,11.333333333333334,7.0,3.7857142857142856,10.88888888888889,6.428571428571429,12.727272727272727,13.764705882352942,6.888888888888889,13.357142857142858,15.055555555555555,11.666666666666666,8.9375,13.333333333333334,5.111111111111111,15.176470588235293,19.0,11.11111111111111,12.11111111111111,6.25,3.3076923076923075,12.5,14.357142857142858,4.0,8.705882352941176,13.333333333333334,3.8,11.5,14.4,3.125,9.5,13.0,6.2727272727272725,4.1,8.23076923076923,7.866666666666666,11.944444444444445,16.055555555555557,9.61111111111111,8.785714285714286,6.142857142857143,4.866666666666666,17.0,15.4
1125,26.7,56.48,16.7,26.78,10.0,29.7,13.3,17.22,8.11,26.41,16.04,12.74,4.44,2.56,17.59,25.07,58.07,19.07,39.22,6.0,18.85,13.96,18.7,8.93,23.59,11.19,11.44,5.59,3.0,17.93,107.77777777777777,55.25,90.78571428571429,105.61111111111111,77.25,119.4,105.66666666666667,109.21428571428571,96.6,97.57142857142857,77.0,120.93333333333334,73.33333333333333,93.15384615384616,97.93333333333334,110.4,109.38888888888889,103.27777777777777,71.0,124.77777777777777,70.66666666666667,59.55555555555556,111.125,88.11111111111111,134.125,108.0,82.0,91.0,90.81818181818181,106.42857142857143,103.5,81.14285714285714,113.0909090909091,100.23529411764706,102.33333333333333,143.07142857142858,112.88888888888889,83.33333333333333,83.0625,87.33333333333333,105.94444444444444,120.11764705882354,87.0,100.16666666666667,93.33333333333333,67.75,86.84615384615384,145.4375,125.21428571428571,115.8,95.3529411764706,105.5,103.13333333333334,113.6875,71.0,96.9375,71.375,103.6923076923077,94.18181818181819,53.8,95.46153846153847,118.0,104.44444444444444,91.72222222222223,112.11111111111111,99.14285714285714,74.14285714285714,86.93333333333334,105.0,86.4
