TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,ARG,ATP,BAR,BBT,BIH,BNZ,BWE,CBR,COL,CWL,DAV,DCI,DII,DOK,DOL,DUN,EBP,EMK,ESR,FAS,HAS,INC,JJK,JNG,KCX,KPK,KRA,LAB,LAW,LMC,LOG,MAS,MMG,MOR,NET,NOL,OMN,PGH,PIR,POM,REW,RT,RTH,RTP,RWP,SAG,SEL,SFX,SMS,SP,SPR,SPW,SRS,STH,TPR,TRK,TRP,WIL,WLK,WMV,WOB,WOL
1112,30.44,61.38,22.68,39.47,7.76,21.91,15.91,21.56,10.44,28.35,19.91,12.94,6.71,5.71,16.47,25.15,64.91,17.82,42.5,7.32,22.41,9.91,14.79,9.85,20.38,11.76,12.21,6.79,2.76,18.85,2.0,4.285714285714286,2.7142857142857144,4.285714285714286,3.588235294117647,1.875,4.388888888888889,3.0,4.846153846153846,1.3,2.25,8.866666666666667,8.277777777777779,3.3333333333333335,4.0,5.0588235294117645,9.61111111111111,5.888888888888889,4.666666666666667,2.411764705882353,7.777777777777778,4.111111111111111,2.142857142857143,6.5,1.875,3.764705882352941,2.857142857142857,4.833333333333333,2.75,4.0,1.7142857142857142,2.0555555555555554,3.4,4.388888888888889,1.9285714285714286,8.25,2.7142857142857144,8.166666666666666,2.25,8.38888888888889,1.6666666666666667,2.1176470588235294,3.909090909090909,7.0,1.0,4.777777777777778,4.0,4.277777777777778,4.642857142857143,2.0,2.0,2.0,2.0,2.0,3.8181818181818183,7.388888888888889,2.9444444444444446,8.277777777777779,2.066666666666667,2.142857142857143,3.142857142857143,3.909090909090909
1113,25.0,60.42,18.1,37.94,6.9,22.48,8.48,12.84,7.55,24.13,13.35,11.58,6.68,4.23,18.13,23.16,57.97,15.77,34.19,7.39,23.77,13.52,18.74,9.68,26.61,13.29,13.0,6.13,3.13,15.19,150.57142857142858,106.28571428571429,152.57142857142858,151.85714285714286,146.23529411764707,111.25,114.44444444444444,148.4375,132.15384615384616,112.0,122.25,93.26666666666667,97.16666666666667,102.33333333333333,147.11764705882354,152.35294117647058,102.27777777777777,118.72222222222223,129.66666666666666,136.94117647058823,129.94444444444446,100.11111111111111,120.42857142857143,166.5,97.875,118.3529411764706,103.71428571428571,123.0,133.125,85.33333333333333,171.71428571428572,102.11111111111111,110.2,186.22222222222223,134.71428571428572,108.83333333333333,118.28571428571429,109.88888888888889,108.33333333333333,105.77777777777777,105.33333333333333,120.23529411764706,102.9090909090909,168.4,97.0,97.11111111111111,107.0,126.88888888888889,129.35714285714286,81.0,119.64285714285714,161.0,81.0,105.76923076923077,113.54545454545455,119.5,99.05555555555556,118.11111111111111,127.26666666666667,110.0,114.71428571428571,135.63636363636363
1114,22.24,53.64,15.32,32.88,6.92,20.76,12.68,17.32,6.96,19.84,12.16,12.8,6.28,2.16,17.08,27.28,55.96,18.8,33.88,8.48,22.08,12.36,17.32,8.24,24.6,15.68,12.72,6.08,2.64,16.96,292.64285714285717,316.2857142857143,329.7142857142857,307.35714285714283,272.7647058823529,319.125,288.77777777777777,296.875,273.84615384615387,312.9,311.3125,288.8666666666667,269.8333333333333,302.6666666666667,270.0,284.2352941176471,326.5,277.1111111111111,278.3333333333333,274.6470588235294,324.44444444444446,303.22222222222223,274.85714285714283,268.6666666666667,324.75,287.52941176470586,264.14285714285717,320.3333333333333,317.75,340.6666666666667,331.14285714285717,278.05555555555554,322.8,254.0,317.5,283.8333333333333,317.57142857142856,258.8888888888889,315.5833333333333,312.8888888888889,293.6666666666667,309.1764705882353,271.90909090909093,275.6,299.0,280.6111111111111,283.75,261.8888888888889,287.85714285714283,305.0,289.5,301.0,313.0,299.3076923076923,319.54545454545456,317.6111111111111,300.72222222222223,252.22222222222223,312.26666666666665,299.0,277.0,273.27272727272725
1115,22.52,55.45,15.83,33.0,6.69,22.45,13.21,18.62,7.41,18.52,10.97,13.21,6.83,2.55,17.9,29.24,58.24,23.07,41.1,6.17,17.14,14.66,20.14,9.86,24.86,15.69,12.79,7.69,3.52,16.9,343.7857142857143,347.14285714285717,352.14285714285717,352.2142857142857,343.94117647058823,354.0,347.8888888888889,347.5,335.84615384615387,341.0,348.375,354.8666666666667,351.6666666666667,354.8888888888889,345.8235294117647,354.5882352941176,353.3333333333333,355.0,338.55555555555554,347.2352941176471,348.5,355.8333333333333,349.0,342.6111111111111,352.75,344.8235294117647,349.2857142857143,341.5,352.875,350.3333333333333,348.64285714285717,352.44444444444446,353.0,355.22222222222223,349.7142857142857,350.25,353.42857142857144,338.6111111111111,355.0,354.94444444444446,343.0,334.5882352941176,352.45454545454544,315.06666666666666,351.0,355.05555555555554,341.8333333333333,353.0,343.7857142857143,354.0,347.5,347.0,354.0,343.84615384615387,348.6363636363636,351.44444444444446,354.5,346.6666666666667,349.3333333333333,348.57142857142856,350.14285714285717,345.54545454545456
1116,26.64,60.61,20.27,39.85,6.36,20.76,17.3,22.97,9.7,25.48,14.09,12.15,7.73,4.18,16.85,23.73,57.79,16.3,35.12,7.42,22.67,13.67,18.67,7.61,23.7,12.91,14.58,6.88,3.48,19.79,41.5,35.142857142857146,29.142857142857142,28.642857142857142,41.05882352941177,23.375,32.94444444444444,35.6875,36.92307692307692,67.2,34.25,21.066666666666666,29.166666666666668,26.333333333333332,34.588235294117645,24.823529411764707,31.61111111111111,43.888888888888886,33.44444444444444,36.11764705882353,39.833333333333336,28.77777777777778,26.428571428571427,35.77777777777778,20.75,23.352941176470587,26.428571428571427,21.0,24.875,15.0,42.57142857142857,32.05555555555556,19.6,34.111111111111114,52.92857142857143,23.5,23.0,39.72222222222222,28.416666666666668,30.72222222222222,17.0,48.705882352941174,37.18181818181818,20.333333333333332,15.0,29.555555555555557,42.166666666666664,23.38888888888889,32.214285714285715,18.0,42.214285714285715,27.0,19.0,31.46153846153846,33.09090909090909,38.833333333333336,30.333333333333332,26.5,39.46666666666667,21.142857142857142,26.0,46.72727272727273
1117,24.62,55.58,19.04,38.08,5.58,17.5,14.27,19.15,8.5,24.65,14.88,13.69,7.42,3.04,16.38,25.42,58.27,18.96,38.85,6.46,19.42,11.54,16.42,8.96,22.81,12.15,12.62,7.31,3.38,17.38,165.71428571428572,166.57142857142858,174.14285714285714,159.42857142857142,143.35294117647058,180.875,190.16666666666666,160.1875,132.30769230769232,264.7,196.6875,183.4,180.44444444444446,214.33333333333334,155.8235294117647,180.94117647058823,221.11111111111111,189.05555555555554,138.88888888888889,185.23529411764707,193.22222222222223,203.83333333333334,139.14285714285714,145.88888888888889,188.25,189.0,142.28571428571428,171.16666666666666,187.375,226.66666666666666,171.78571428571428,221.16666666666666,195.0,186.5,167.14285714285714,168.5,181.42857142857142,145.55555555555554,194.0,188.0,140.0,228.23529411764707,150.63636363636363,144.06666666666666,170.0,210.94444444444446,145.08333333333334,182.83333333333334,174.35714285714286,194.0,180.28571428571428,141.0,202.0,177.92307692307693,180.72727272727272,187.88888888888889,217.5,156.33333333333334,188.33333333333334,166.28571428571428,126.14285714285714,120.45454545454545
1119,25.31,58.45,18.86,38.24,6.45,20.21,12.0,18.76,8.9,23.79,11.93,12.48,7.72,1.76,14.9,26.97,59.45,18.14,35.17,8.83,24.28,9.31,13.59,7.93,24.03,14.72,12.55,7.55,4.1,17.14,264.92857142857144,291.42857142857144,273.42857142857144,233.07142857142858,239.94117647058823,297.75,266.3333333333333,251.0625,243.30769230769232,227.1,261.0,249.2,264.27777777777777,259.77777777777777,242.2941176470588,240.76470588235293,283.6111111111111,245.05555555555554,256.8888888888889,243.52941176470588,269.8333333333333,263.77777777777777,251.57142857142858,213.88888888888889,262.25,262.29411764705884,266.85714285714283,251.66666666666666,285.75,286.6666666666667,263.92857142857144,266.3333333333333,284.0,228.5,265.85714285714283,236.0,286.57142857142856,251.94444444444446,277.3333333333333,266.94444444444446,272.3333333333333,255.35294117647058,272.0,225.33333333333334,289.0,248.77777777777777,270.75,242.55555555555554,243.07142857142858,281.0,281.64285714285717,235.0,301.0,285.38461538461536,277.1818181818182,284.5,267.8333333333333,268.77777777777777,271.2,277.42857142857144,264.85714285714283,242.54545454545453
1120,27.94,63.56,19.81,38.19,8.12,25.38,14.72,20.09,10.22,25.72,14.53,11.66,8.78,7.84,18.53,22.69,59.0,16.0,37.59,6.69,21.41,14.97,20.53,9.09,22.66,11.06,14.19,7.44,3.84,17.62,3.642857142857143,3.142857142857143,8.571428571428571,9.357142857142858,8.705882352941176,7.25,10.11111111111111,5.8125,2.3846153846153846,28.1,6.0625,8.466666666666667,16.055555555555557,13.11111111111111,8.235294117647058,13.647058823529411,15.722222222222221,15.5,2.0,8.941176470588236,11.777777777777779,12.166666666666666,2.2857142857142856,7.333333333333333,4.5,10.470588235294118,3.4285714285714284,1.3333333333333333,9.25,4.0,3.857142857142857,8.88888888888889,9.8,9.444444444444445,8.214285714285714,5.083333333333333,5.428571428571429,8.944444444444445,6.833333333333333,11.222222222222221,4.666666666666667,12.588235294117647,2.8181818181818183,9.866666666666667,5.0,14.88888888888889,4.416666666666667,15.222222222222221,8.428571428571429,13.0,4.142857142857143,5.0,8.0,5.0,2.6363636363636362,11.38888888888889,11.166666666666666,21.61111111111111,4.533333333333333,4.0,3.142857142857143,3.3636363636363638
1122,22.37,56.3,14.67,31.3,7.7,25.0,10.19,14.48,9.33,20.52,13.22,13.37,6.22,1.96,17.0,24.7,53.26,18.15,33.52,6.56,19.74,13.3,19.22,8.33,24.26,13.22,13.19,7.22,3.52,16.41,275.5,274.0,280.14285714285717,269.7857142857143,267.47058823529414,271.375,278.55555555555554,276.625,298.0,279.3,292.6875,304.6,285.6666666666667,280.5,244.58823529411765,284.4117647058824,273.5,272.3888888888889,254.88888888888889,276.0,277.94444444444446,284.55555555555554,287.85714285714283,254.94444444444446,300.125,278.8235294117647,295.14285714285717,304.6666666666667,293.625,288.0,274.92857142857144,271.1111111111111,279.0,292.1666666666667,280.07142857142856,301.4166666666667,306.57142857142856,292.44444444444446,290.1666666666667,291.8333333333333,265.6666666666667,286.47058823529414,302.8181818181818,279.46666666666664,291.0,272.6111111111111,291.0833333333333,277.1111111111111,288.2142857142857,283.0,256.5,275.0,287.0,291.3076923076923,268.90909090909093,294.1666666666667,284.3333333333333,269.27777777777777,289.53333333333336,283.0,278.0,283.54545454545456
1123,25.17,57.23,16.73,33.63,8.43,23.6,15.2,21.83,8.23,24.33,12.97,13.7,6.0,2.4,18.23,26.9,60.33,17.5,34.43,9.4,25.9,14.2,19.77,8.63,24.2,13.53,12.0,7.5,2.93,19.83,261.85714285714283,225.57142857142858,254.42857142857142,253.71428571428572,225.88235294117646,256.0,231.66666666666666,235.25,230.84615384615384,231.5,245.1875,213.0,225.66666666666666,235.66666666666666,232.41176470588235,225.23529411764707,278.6666666666667,234.83333333333334,243.44444444444446,237.58823529411765,266.77777777777777,238.0,231.71428571428572,247.72222222222223,252.0,251.11764705882354,228.14285714285714,256.3333333333333,248.875,250.33333333333334,274.5,229.16666666666666,266.2,261.05555555555554,259.0,204.08333333333334,233.42857142857142,231.44444444444446,253.16666666666666,255.77777777777777,227.0,248.0,237.0909090909091,218.8,250.0,237.94444444444446,234.33333333333334,212.05555555555554,232.85714285714286,255.0,262.92857142857144,229.0,267.0,239.6153846153846,263.8181818181818,231.11111111111111,246.55555555555554,213.72222222222223,252.53333333333333,243.0,229.42857142857142,232.9090909090909
1124,28.22,60.88,20.28,37.91,7.94,22.97,12.12,17.38,10.97,22.75,15.84,12.0,8.81,3.41,15.84,23.59,55.56,17.62,35.62,5.97,19.94,10.47,14.94,8.38,20.84,13.09,15.03,6.44,2.78,16.44,3.5,5.285714285714286,3.857142857142857,3.142857142857143,5.764705882352941,4.25,4.277777777777778,5.875,5.615384615384615,4.9,4.125,3.066666666666667,3.2222222222222223,4.611111111111111,4.9411764705882355,1.9411764705882353,6.166666666666667,4.222222222222222,3.7777777777777777,3.9411764705882355,3.6666666666666665,4.0,5.571428571428571,6.333333333333333,4.375,2.764705882352941,5.428571428571429,3.0,3.25,6.333333333333333,5.0,3.611111111111111,3.4,8.666666666666666,3.7142857142857144,5.25,6.571428571428571,4.722222222222222,3.5833333333333335,3.111111111111111,4.666666666666667,10.352941176470589,3.0,2.066666666666667,4.0,3.2777777777777777,2.6666666666666665,3.2777777777777777,5.714285714285714,4.0,4.357142857142857,12.0,4.0,4.153846153846154,4.909090909090909,4.277777777777778,5.444444444444445,4.388888888888889,4.0,5.285714285714286,4.571428571428571,3.909090909090909
1125,28.77,59.1,20.35,33.39,8.42,25.71,11.35,15.48,6.81,24.26,17.84,11.35,9.13,3.97,13.52,25.06,58.87,17.06,35.35,8.0,23.52,9.48,13.55,8.65,22.58,13.32,14.23,6.77,3.45,14.42,45.92857142857143,32.57142857142857,40.285714285714285,42.642857142857146,45.94117647058823,63.875,63.44444444444444,46.1875,51.38461538461539,43.4,46.0,98.13333333333334,68.55555555555556,49.72222222222222,49.11764705882353,61.529411764705884,50.72222222222222,29.166666666666668,52.55555555555556,54.35294117647059,54.833333333333336,66.88888888888889,51.142857142857146,55.333333333333336,77.625,66.82352941176471,60.142857142857146,62.166666666666664,67.0,90.33333333333333,39.642857142857146,74.11111111111111,77.8,63.888888888888886,46.42857142857143,48.5,72.71428571428571,59.94444444444444,62.666666666666664,62.666666666666664,47.0,44.705882352941174,69.45454545454545,47.266666666666666,105.0,65.61111111111111,54.75,63.166666666666664,55.642857142857146,79.0,44.0,33.0,94.0,63.61538461538461,65.81818181818181,61.666666666666664,65.11111111111111,66.44444444444444,54.8,69.85714285714286,61.0,39.0
1126,23.28,56.59,18.41,42.14,4.86,14.45,11.1,16.31,8.17,20.34,10.41,12.31,7.83,2.38,17.41,24.79,54.62,18.17,34.48,6.62,20.14,14.31,19.38,8.72,24.24,13.48,13.21,6.97,4.69,15.9,330.57142857142856,316.42857142857144,337.14285714285717,324.7142857142857,317.88235294117646,331.5,332.44444444444446,328.1875,327.3076923076923,311.8,332.4375,324.73333333333335,342.8333333333333,346.8888888888889,324.52941176470586,333.3529411764706,329.0,346.1666666666667,333.6666666666667,321.2352941176471,328.77777777777777,346.05555555555554,332.42857142857144,322.77777777777777,336.125,330.70588235294116,334.57142857142856,336.6666666666667,336.5,335.6666666666667,323.64285714285717,332.3888888888889,337.6,344.3333333333333,330.7857142857143,319.0833333333333,336.2857142857143,323.94444444444446,340.6666666666667,344.22222222222223,332.0,333.6470588235294,332.6363636363636,322.93333333333334,343.0,342.5,327.25,321.0,331.0,342.0,333.0,337.0,339.0,332.46153846153845,322.8181818181818,337.8888888888889,340.27777777777777,321.0,327.8666666666667,335.14285714285717,338.0,324.8181818181818
1127,24.74,58.04,17.56,37.33,7.19,20.7,9.0,13.48,7.96,24.3,10.89,12.3,5.41,3.59,16.78,25.37,58.07,18.11,36.48,7.26,21.59,11.89,17.48,7.74,23.93,10.78,10.33,6.81,3.44,14.56,283.57142857142856,289.2857142857143,275.42857142857144,281.5,296.94117647058823,289.375,300.05555555555554,297.3125,306.0,281.8,297.6875,281.8,315.6666666666667,312.5,293.8235294117647,282.1764705882353,257.94444444444446,282.3333333333333,275.55555555555554,281.6470588235294,288.5,303.72222222222223,281.57142857142856,280.55555555555554,285.0,282.05882352941177,297.2857142857143,303.3333333333333,292.0,305.6666666666667,267.42857142857144,293.94444444444446,295.2,271.94444444444446,294.64285714285717,290.9166666666667,275.57142857142856,318.27777777777777,291.4166666666667,306.77777777777777,293.0,260.47058823529414,303.27272727272725,293.8666666666667,297.0,311.77777777777777,316.75,267.55555555555554,303.64285714285717,306.0,295.2857142857143,267.0,298.0,312.46153846153845,299.09090909090907,304.1111111111111,281.3888888888889,319.55555555555554,286.46666666666664,294.42857142857144,297.57142857142856,288.27272727272725
