TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1122,28.12,54.56,21.12,37.31,7.0,17.25,20.12,28.5,10.62,26.06,15.19,14.0,6.38,3.0,16.62,23.18,56.71,17.71,38.35,5.47,18.35,14.76,23.47,11.53,23.59,10.71,15.06,7.41,2.53,18.59
1123,24.61,54.0,15.5,30.39,9.11,23.61,15.28,21.61,9.89,28.17,15.44,13.22,5.67,4.39,19.33,23.38,54.54,15.69,32.31,7.69,22.23,9.85,15.54,8.15,24.69,13.15,13.23,4.85,2.77,19.15
1124,28.71,57.81,22.62,42.29,6.1,15.52,18.33,24.24,13.19,24.71,19.76,12.19,7.95,4.38,18.48,23.18,58.0,16.82,39.45,6.36,18.55,13.0,19.73,14.27,20.36,12.0,14.0,7.27,3.18,21.18
1125,30.0,57.79,19.11,29.89,10.89,27.89,15.68,21.89,8.53,27.47,18.16,12.74,4.84,2.37,18.95,26.55,58.55,16.64,27.73,9.91,30.82,12.36,16.82,8.73,23.45,15.91,16.64,3.91,2.27,22.09
1126,25.33,56.58,17.33,33.08,8.0,23.5,15.42,21.33,11.33,27.25,13.58,12.5,5.25,7.08,17.92,23.78,62.22,16.33,36.78,7.44,25.44,10.72,16.72,13.17,22.17,9.39,13.0,5.78,5.44,19.67
1127,23.5,54.62,17.5,37.75,6.0,16.88,18.12,24.88,10.12,27.62,12.12,13.25,7.5,2.88,18.0,20.05,53.5,14.45,32.41,5.59,21.09,11.5,17.5,8.73,23.95,10.73,14.23,4.59,2.05,18.82
1129,26.56,57.39,18.22,32.5,8.33,24.89,17.72,24.89,10.22,25.39,13.78,11.5,6.56,1.89,17.56,24.42,57.58,17.0,33.83,7.42,23.75,15.0,21.42,8.08,23.08,12.0,11.75,5.92,2.25,23.17
1130,27.0,57.57,18.29,34.86,8.71,22.71,11.86,18.86,9.14,30.43,15.14,13.14,6.43,5.43,18.0,21.12,53.92,14.32,31.76,6.8,22.16,8.44,12.8,7.16,21.64,12.16,13.56,5.44,2.2,18.12
1131,26.29,54.47,18.71,34.47,7.59,20.0,15.18,20.88,8.47,29.53,13.65,12.88,5.59,4.24,18.47,23.79,57.07,15.86,33.79,7.93,23.29,14.14,20.29,9.57,23.5,12.36,14.64,5.86,3.36,20.07
1132,26.93,56.0,20.43,39.93,6.5,16.07,16.36,23.29,10.64,27.57,12.57,11.93,5.57,3.86,19.43,22.44,55.67,17.33,39.44,5.11,16.22,13.5,21.67,9.39,24.44,9.94,13.44,6.28,2.78,19.5
1133,20.25,49.25,16.0,34.0,4.25,15.25,16.25,24.25,9.5,26.5,10.75,14.25,5.25,3.75,21.5,18.74,50.19,13.44,31.04,5.3,19.15,12.33,18.44,8.52,25.0,8.89,17.67,4.26,2.52,23.7
1135,27.57,57.43,17.71,33.29,9.86,24.14,16.29,22.29,8.29,31.14,17.71,12.43,4.86,5.0,18.57,24.0,57.85,16.55,35.9,7.45,21.95,14.65,21.0,9.65,24.95,13.65,13.9,5.45,3.75,19.8
1136,29.14,56.57,21.0,39.71,8.14,16.86,10.29,16.14,9.86,25.29,17.0,13.86,5.29,2.29,18.14,22.65,58.0,17.0,37.74,5.65,20.26,9.87,15.35,9.52,23.7,12.39,13.7,5.74,2.83,19.43
1137,27.25,56.56,19.38,36.62,7.88,19.94,19.25,26.44,10.31,28.38,16.75,13.5,7.19,3.38,21.69,25.0,58.31,18.46,37.77,6.54,20.54,16.92,24.15,10.62,23.0,13.69,14.08,5.62,2.85,21.46
1138,27.47,59.84,18.95,36.63,8.53,23.21,19.37,26.53,12.16,27.21,14.47,12.79,7.58,3.47,20.26,23.57,58.93,17.79,38.64,5.79,20.29,15.21,22.5,12.0,26.07,9.93,15.21,5.57,3.5,22.64
1139,29.9,59.43,22.48,40.95,7.43,18.48,20.43,27.67,10.71,27.1,16.0,10.38,7.67,3.71,20.05,24.0,61.6,17.6,43.5,6.4,18.1,11.3,16.0,12.9,20.6,10.9,9.9,4.9,2.6,19.6
1140,30.55,63.0,20.68,39.23,9.86,23.77,15.95,22.91,11.27,30.45,18.45,11.32,6.45,4.27,17.73,26.6,66.3,19.6,43.4,7.0,22.9,14.7,21.6,14.0,24.9,11.4,12.3,6.9,4.0,21.5
1141,26.36,55.79,16.86,31.79,9.5,24.0,15.21,19.43,8.21,26.86,12.93,9.43,4.64,2.71,16.57,25.4,62.8,15.67,32.4,9.73,30.4,11.6,17.07,11.07,22.0,13.4,8.93,4.8,2.27,21.33
1142,26.62,60.0,17.75,36.75,8.88,23.25,17.75,24.25,11.38,27.75,15.62,9.88,4.88,4.12,19.75,24.05,59.95,16.4,37.65,7.65,22.3,13.05,19.85,11.7,22.75,13.15,10.65,5.55,2.85,21.15
1143,26.87,56.57,19.39,36.91,7.48,19.65,16.91,26.09,11.65,30.09,14.91,11.87,3.78,5.65,19.22,24.9,58.0,18.8,40.0,6.1,18.0,12.3,18.0,10.6,25.3,8.5,13.0,4.9,2.9,24.0
1144,27.44,54.22,19.22,33.56,8.22,20.67,19.44,26.78,7.11,25.89,11.44,11.33,5.89,2.67,18.56,22.17,55.89,15.89,33.5,6.28,22.39,14.94,20.94,8.0,22.0,10.0,11.5,6.94,2.11,20.17
1145,26.71,60.79,18.07,36.57,8.64,24.21,20.86,27.57,12.64,24.36,14.93,10.36,6.5,3.43,18.93,24.79,61.21,16.16,35.05,8.63,26.16,13.63,18.84,11.37,20.11,13.53,11.84,5.68,2.11,19.95
1146,33.71,62.71,26.14,45.14,7.57,17.57,22.14,29.0,11.29,29.14,18.86,12.29,6.71,4.43,20.0,23.71,58.0,17.43,40.14,6.29,17.86,14.38,23.38,12.0,24.24,11.33,15.29,5.0,3.48,20.71
1148,24.25,56.0,19.75,42.0,4.5,14.0,22.5,29.5,13.25,27.5,11.25,13.0,7.5,4.0,16.25,23.4,59.16,17.56,42.24,5.84,16.92,10.8,16.48,11.28,24.2,11.84,14.0,3.88,3.64,17.6
1149,26.17,53.33,16.67,31.33,9.5,22.0,11.67,19.17,6.67,28.5,12.33,12.0,4.0,1.67,17.33,24.48,60.19,15.67,32.43,8.81,27.76,9.33,15.19,9.95,23.14,11.71,12.57,4.95,2.0,20.05
1150,31.86,62.0,21.93,40.07,9.93,21.93,17.86,23.64,10.36,25.64,18.29,11.86,7.0,2.43,16.86,24.95,63.05,18.26,42.58,6.68,20.47,12.0,18.63,12.05,24.37,11.84,12.11,5.58,2.05,18.53
1151,25.96,56.11,18.33,35.81,7.63,20.3,18.07,24.3,10.78,25.33,14.59,11.48,7.52,5.04,17.19,20.4,53.4,13.8,30.6,6.6,22.8,12.0,18.4,11.8,20.0,10.6,16.0,6.4,3.2,18.8
1152,23.0,49.0,13.0,29.0,10.0,20.0,21.0,29.0,3.0,27.0,12.0,7.0,4.0,4.0,12.0,22.14,60.82,15.18,37.18,6.96,23.64,10.89,16.57,12.5,22.82,10.57,14.64,6.68,2.82,22.04
1153,26.23,59.55,18.36,37.95,7.86,21.59,15.14,21.27,13.41,25.95,16.32,10.5,9.32,5.82,14.91,24.6,61.5,17.7,38.9,6.9,22.6,12.1,17.7,13.7,25.7,13.6,12.3,4.9,5.8,17.2
1154,31.71,68.29,20.29,36.0,11.43,32.29,15.86,22.0,12.0,27.71,18.0,14.14,8.43,4.29,22.86,27.05,69.55,16.09,33.77,10.95,35.77,15.68,21.32,11.95,21.91,13.5,13.64,8.09,2.91,24.64
1155,24.53,53.71,17.12,33.41,7.41,20.29,15.82,21.71,10.41,27.59,14.47,10.41,6.41,5.35,14.94,24.0,58.0,16.0,34.29,8.0,23.71,10.43,14.64,10.21,20.21,11.79,9.86,5.0,5.07,18.43
1156,21.71,53.71,15.29,38.14,6.43,15.57,14.57,20.14,11.86,24.29,11.29,13.29,7.71,3.43,20.86,21.74,54.61,16.83,37.87,4.91,16.74,10.61,15.78,9.83,21.61,9.57,14.83,5.43,2.35,21.52
1157,26.8,55.6,19.4,35.87,7.4,19.73,13.67,20.07,10.07,29.8,12.13,13.0,5.67,3.4,16.8,22.91,57.64,16.55,35.91,6.36,21.73,14.09,21.55,11.64,24.09,10.36,12.73,5.36,2.73,20.27
1158,24.0,54.06,17.62,35.38,6.38,18.69,13.12,19.56,10.0,25.56,12.69,12.81,7.81,2.44,19.62,21.93,57.0,15.36,37.5,6.57,19.5,10.93,16.57,12.0,22.43,9.93,12.71,6.29,2.21,20.93
1159,26.67,52.5,17.67,31.08,9.0,21.42,13.67,18.92,7.75,22.42,15.0,10.92,6.42,2.42,19.42,23.18,57.0,14.76,32.18,8.41,24.82,9.41,14.76,9.82,22.12,11.59,13.18,5.82,2.06,19.47
1160,26.52,58.52,18.67,39.29,7.86,19.24,20.71,27.48,12.62,30.86,14.9,12.86,5.1,5.33,17.86,22.55,62.0,15.64,42.45,6.91,19.55,11.64,17.0,14.0,26.09,10.73,14.64,5.36,4.45,20.36
1161,27.44,59.31,17.62,34.38,9.81,24.94,21.0,27.69,11.94,26.19,15.19,11.0,4.31,2.88,18.56,23.56,62.0,14.38,34.44,9.19,27.56,15.88,23.69,13.75,28.0,11.0,12.31,3.12,1.88,20.69
1162,24.42,53.32,15.11,29.58,9.32,23.74,16.95,22.74,8.47,25.21,14.58,10.58,6.26,3.68,18.32,25.8,59.0,16.5,33.0,9.3,26.0,12.3,18.1,10.9,21.7,13.0,10.6,6.3,2.2,20.5
1163,28.29,57.71,21.04,38.67,7.25,19.04,14.62,18.54,9.46,28.46,14.88,10.96,6.0,5.04,18.71,22.1,57.4,15.6,37.1,6.5,20.3,10.6,13.6,9.5,23.7,11.4,11.5,5.0,5.0,16.3
1164,25.0,60.71,17.0,38.29,8.0,22.43,18.57,25.43,14.0,29.14,13.43,12.0,5.0,3.86,18.86,23.18,62.82,15.45,39.23,7.73,23.59,15.55,22.5,12.45,22.73,10.55,13.36,5.59,2.68,22.45
1165,28.11,60.78,19.89,38.89,8.22,21.89,15.67,23.78,8.89,27.78,10.89,13.22,9.22,4.56,20.11,23.44,59.5,15.06,33.83,8.39,25.67,11.11,17.11,8.5,21.06,10.5,13.06,6.72,3.22,20.44
1166,30.22,59.39,21.22,36.0,9.0,23.39,18.44,25.94,9.39,29.39,17.78,11.44,6.39,3.39,19.06,24.86,59.64,17.71,36.5,7.14,23.14,12.0,17.5,9.21,24.5,12.21,11.57,5.71,2.79,19.0
1167,26.71,56.38,20.81,40.71,5.9,15.67,16.0,24.0,11.81,26.52,16.57,12.24,7.76,5.48,20.67,23.75,62.25,19.62,46.62,4.12,15.62,10.75,18.0,13.5,23.62,10.75,12.88,7.62,4.0,23.62
1168,23.75,56.12,16.25,35.88,7.5,20.25,18.38,25.75,9.25,27.12,11.25,11.38,6.25,2.0,18.62,22.55,56.45,16.5,37.4,6.05,19.05,16.55,24.2,11.8,24.55,9.25,14.15,4.35,1.15,21.9
1169,25.75,53.62,21.25,41.88,4.5,11.75,21.62,28.25,9.0,27.0,13.12,13.5,7.0,4.12,18.62,24.3,59.25,20.05,43.9,4.25,15.35,15.7,22.65,10.65,25.0,14.2,14.4,6.55,2.85,21.5
1170,25.5,55.92,18.33,35.83,7.17,20.08,15.92,23.08,9.75,26.25,15.17,12.17,6.42,4.25,20.08,24.76,58.65,18.53,38.71,6.24,19.94,11.71,17.94,9.47,24.71,12.29,11.24,5.06,3.59,21.06
1171,25.78,54.89,20.11,40.44,5.67,14.44,19.44,26.44,12.89,26.44,14.78,15.0,6.89,1.78,17.11,23.22,57.39,17.67,40.17,5.56,17.22,13.61,19.22,11.17,21.67,11.44,14.06,6.67,1.61,22.06
1172,28.79,60.16,18.68,34.11,10.11,26.05,17.47,23.05,9.21,27.89,16.53,10.05,4.79,3.68,17.42,24.5,63.0,16.0,34.83,8.5,28.17,11.92,15.42,9.75,21.83,12.33,10.08,4.25,2.33,17.25
1173,26.24,55.56,19.2,36.48,7.04,19.08,15.6,23.0,10.04,30.04,14.96,13.08,6.12,4.56,18.72,23.14,55.86,17.57,35.43,5.57,20.43,14.43,22.14,9.43,24.14,13.71,13.0,5.14,4.0,20.29
1174,21.14,50.86,15.43,33.14,5.71,17.71,19.57,28.57,11.43,31.29,12.43,12.14,3.86,3.43,14.71,22.65,56.87,17.09,39.78,5.57,17.09,14.91,21.78,10.87,25.35,10.09,11.96,3.52,2.74,18.87
1175,24.4,55.4,16.4,34.2,8.0,21.2,11.4,19.4,11.6,22.6,13.6,16.4,6.2,2.4,18.8,21.0,56.04,14.24,34.48,6.76,21.56,9.64,15.68,10.0,21.44,10.44,13.8,5.04,2.84,20.16
1176,23.25,46.94,14.69,27.06,8.56,19.88,16.25,21.31,6.38,22.38,15.88,13.31,5.81,2.62,18.81,21.13,46.53,14.6,26.87,6.53,19.67,9.87,12.6,4.4,17.0,12.6,12.73,7.0,1.93,19.6
1177,27.44,54.11,21.44,37.56,6.0,16.56,17.11,22.67,9.67,27.22,15.44,13.56,5.78,4.78,20.44,22.95,54.73,17.77,39.23,5.18,15.5,12.09,18.82,10.45,22.59,10.32,15.27,4.45,2.36,22.82
1178,28.57,59.43,20.79,39.43,7.79,20.0,19.43,27.0,11.93,26.29,14.57,13.43,7.21,4.21,21.29,28.6,65.0,21.33,43.87,7.27,21.13,15.8,23.53,12.47,23.47,10.93,13.47,6.27,4.0,24.47
1179,26.17,51.83,18.33,34.83,7.83,17.0,18.0,24.5,7.0,30.17,13.67,12.83,3.17,3.0,16.33,22.58,53.12,15.83,34.58,6.75,18.54,11.71,16.08,8.5,23.62,11.54,13.83,3.75,1.75,18.46
1180,20.17,50.67,15.33,37.5,4.83,13.17,19.0,25.33,10.67,26.5,12.67,10.5,4.17,3.5,19.67,22.17,56.46,16.54,38.83,5.62,17.62,12.88,19.17,10.12,21.12,12.08,11.21,4.71,3.25,22.17
1181,29.09,59.87,19.96,37.17,9.13,22.7,19.13,26.26,12.09,25.65,14.17,9.3,6.83,4.7,16.17,23.6,59.5,14.0,32.6,9.6,26.9,13.2,18.8,12.6,20.5,11.9,11.2,5.4,3.0,17.7
1182,29.67,60.6,18.93,33.53,10.73,27.07,13.73,19.67,9.93,33.13,18.07,14.53,4.93,5.0,19.33,25.69,60.69,17.31,35.44,8.38,25.25,12.69,18.88,10.38,24.75,13.0,13.44,4.69,2.81,21.38
1183,28.18,58.45,19.91,37.27,8.27,21.18,14.09,21.18,9.64,26.18,16.0,12.36,6.55,2.73,18.27,22.65,56.65,15.53,34.18,7.12,22.47,12.29,18.88,10.0,20.88,11.59,12.59,5.47,1.71,21.35
1184,30.14,57.71,20.93,36.21,9.21,21.5,19.43,25.5,8.29,26.36,17.86,14.5,7.0,3.64,22.57,25.06,55.19,17.56,34.56,7.5,20.62,14.31,20.31,9.19,20.5,13.38,15.12,6.62,2.62,20.81
1185,27.0,56.5,20.79,39.36,6.21,17.14,19.64,27.43,11.07,24.71,11.71,12.57,9.36,3.93,20.21,24.47,60.73,18.87,40.6,5.6,20.13,17.67,23.73,11.53,22.07,10.2,12.6,8.47,3.13,22.33
1186,29.13,56.27,17.73,29.0,11.4,27.27,16.13,23.27,8.67,25.8,15.0,10.67,5.13,4.93,18.6,26.0,58.33,17.2,32.53,8.8,25.8,12.73,18.87,9.33,20.8,9.93,12.4,5.67,2.47,20.6
1187,25.83,53.17,19.08,35.5,6.75,17.67,18.58,25.33,9.5,27.33,16.92,13.25,5.92,2.58,16.58,22.55,57.6,15.0,34.0,7.55,23.6,10.45,15.8,10.3,22.45,14.15,13.25,5.6,1.65,16.85
1188,23.5,53.33,17.0,36.17,6.5,17.17,19.83,27.5,11.83,25.5,12.33,14.83,6.5,4.67,22.17,22.41,57.77,17.0,38.86,5.41,18.91,13.36,19.18,12.18,23.05,10.41,13.09,4.5,3.82,22.09
1189,28.71,61.21,18.64,32.93,10.07,28.29,13.86,20.07,9.5,31.07,16.79,13.57,4.64,2.14,19.64,24.75,59.44,16.25,33.06,8.5,26.38,10.75,16.75,10.75,22.38,13.31,11.94,5.5,2.25,19.25
1190,27.81,57.05,19.1,36.19,8.71,20.86,15.9,21.86,9.52,26.33,13.05,13.29,6.52,4.14,20.67,24.91,60.27,18.09,38.64,6.82,21.64,11.91,18.45,11.09,21.36,10.73,11.55,6.45,2.45,19.36
1191,27.21,53.21,22.38,40.75,4.83,12.46,19.42,26.42,7.75,28.79,18.71,12.42,5.5,4.25,17.46,21.56,50.78,17.0,35.44,4.56,15.33,13.89,20.0,6.89,25.11,13.78,13.11,4.33,4.78,18.22
1192,29.88,62.29,21.65,41.41,8.24,20.88,14.53,19.82,10.76,24.71,14.65,11.47,7.53,2.41,20.0,25.0,58.64,18.93,39.93,6.07,18.71,13.86,21.0,10.29,20.0,13.43,14.86,7.14,2.64,23.5
1193,28.95,60.37,19.42,36.21,9.53,24.16,15.79,20.95,8.47,26.53,17.0,12.63,7.05,4.89,18.95,23.38,59.85,15.08,33.77,8.31,26.08,12.54,17.85,10.0,24.46,13.46,13.92,5.62,3.0,19.46
1194,25.14,53.71,17.71,33.71,7.43,20.0,17.29,23.43,9.43,27.14,12.57,11.86,4.71,5.86,19.43,22.17,57.29,15.17,36.21,7.0,21.08,12.0,16.71,8.12,22.96,11.62,12.21,5.42,3.79,19.29
1195,30.19,60.88,24.94,46.31,5.25,14.56,15.44,24.44,12.06,29.62,15.0,10.94,6.62,3.75,18.88,25.77,59.08,20.92,44.31,4.85,14.77,12.46,18.69,10.69,25.92,10.31,13.31,5.54,4.38,20.54
1196,26.32,58.74,18.58,35.89,7.74,22.84,18.05,27.42,12.74,28.89,14.11,11.58,6.79,5.21,19.05,24.14,62.21,18.29,40.79,5.86,21.43,12.93,21.0,13.71,24.36,11.64,11.21,5.71,3.43,20.36
1197,26.33,57.17,19.33,38.0,7.0,19.17,15.33,27.17,10.83,25.67,12.17,15.83,8.17,3.0,19.83,20.19,53.86,14.71,34.71,5.48,19.14,13.19,22.05,9.38,24.14,10.38,16.33,5.9,1.95,19.29
1198,26.91,54.27,20.73,37.64,6.18,16.64,14.55,20.0,9.55,28.09,13.45,12.64,4.73,4.73,18.36,25.63,56.63,20.11,41.53,5.53,15.11,12.63,19.74,10.79,26.16,11.0,13.42,4.84,4.47,19.53
1199,28.79,58.74,22.0,40.47,6.79,18.26,17.0,23.95,10.95,27.58,14.21,13.42,7.58,4.68,17.58,26.69,61.77,20.15,41.0,6.54,20.77,13.38,20.46,12.23,22.31,11.92,12.54,6.62,3.31,22.23
1200,26.5,56.56,17.94,34.31,8.56,22.25,16.44,23.75,10.75,26.44,17.56,13.62,9.62,4.31,19.88,23.38,56.31,16.62,33.46,6.77,22.85,9.23,13.69,10.0,21.23,12.85,14.15,6.69,3.15,19.85
1201,26.3,58.61,19.39,39.91,6.91,18.7,17.74,25.0,10.13,27.04,13.65,10.39,8.39,3.87,20.83,25.67,66.0,21.0,48.67,4.67,17.33,11.89,18.33,14.78,21.89,11.56,11.22,7.56,3.33,25.89
1202,24.38,49.75,17.19,30.0,7.19,19.75,18.75,26.62,10.31,26.06,12.5,13.25,5.94,4.25,17.94,22.27,54.4,15.6,30.53,6.67,23.87,13.4,19.0,10.13,21.67,10.47,13.33,5.8,2.13,18.8
1203,25.91,56.87,19.17,38.7,6.74,18.17,19.52,25.04,11.13,27.7,13.87,10.91,6.43,3.61,15.78,24.5,58.8,17.1,38.4,7.4,20.4,12.3,18.0,13.5,22.2,14.4,12.3,5.0,2.7,17.9
1204,26.92,58.67,16.67,31.5,10.25,27.17,15.08,20.83,9.5,25.75,12.25,11.25,7.42,2.92,21.25,22.41,61.59,14.59,35.59,7.82,26.0,16.94,24.18,13.24,21.76,9.06,11.59,6.24,1.94,23.06
1205,26.21,57.36,17.93,34.43,8.29,22.93,14.43,21.14,11.21,25.64,13.07,13.14,7.0,3.79,18.79,23.5,63.12,15.56,37.88,7.94,25.25,13.25,21.06,13.81,23.69,10.81,13.12,7.31,2.38,21.75
1206,26.18,58.0,20.18,41.27,6.0,16.73,14.64,22.0,12.0,33.09,11.55,11.36,3.18,4.36,16.27,22.76,59.52,17.71,40.24,5.05,19.29,13.1,19.43,13.67,27.43,9.57,13.43,2.71,3.38,18.71
1207,24.4,53.47,16.0,31.33,8.4,22.13,19.6,25.27,9.67,28.2,15.2,13.87,6.2,5.27,21.33,25.22,58.67,17.72,34.33,7.5,24.33,13.06,18.06,9.5,24.56,14.67,13.0,4.83,3.72,24.17
1208,23.68,54.95,17.26,37.47,6.42,17.47,17.74,24.26,11.53,29.63,12.95,13.58,5.26,5.58,18.79,22.62,55.85,16.23,38.31,6.38,17.54,16.38,24.77,11.85,24.46,11.54,13.23,4.31,4.69,24.08
1209,23.93,50.79,18.93,36.64,5.0,14.14,15.14,20.29,7.21,24.29,12.14,11.43,6.36,3.43,18.57,22.36,54.93,17.36,40.36,5.0,14.57,12.36,19.36,8.79,21.07,11.07,12.43,6.71,2.5,20.07
1210,28.42,60.37,21.95,43.47,6.47,16.89,16.11,22.32,13.47,27.16,14.84,10.95,5.11,4.79,16.63,24.43,59.57,19.5,43.29,4.93,16.29,11.07,15.5,12.93,23.93,11.5,11.36,3.79,3.43,19.86
1211,29.0,57.72,20.84,37.4,8.16,20.32,17.88,23.2,10.56,29.64,14.2,11.04,5.08,3.12,17.84,24.43,57.57,18.0,35.57,6.43,22.0,8.0,11.71,10.14,26.29,12.71,12.43,4.71,2.57,16.71
1212,25.25,50.5,20.75,36.75,4.5,13.75,19.0,31.0,9.25,25.0,11.25,10.75,5.75,2.25,20.25,19.0,51.17,14.0,32.46,5.0,18.71,13.88,21.08,8.71,22.46,8.12,15.5,6.33,1.71,20.46
1213,26.78,58.04,20.17,41.52,6.61,16.52,18.0,25.87,12.0,28.04,15.22,11.43,6.17,2.52,18.17,24.0,60.17,19.5,42.17,4.5,18.0,14.17,19.17,10.5,20.33,12.0,14.17,4.83,2.0,20.17
1214,26.65,60.3,19.8,39.95,6.85,20.35,18.65,27.5,13.95,28.65,13.15,14.7,5.1,3.6,19.95,23.9,64.1,17.8,40.7,6.1,23.4,13.4,22.5,14.3,24.4,10.5,12.2,5.5,3.8,21.5
1216,26.33,57.22,15.78,33.0,10.56,24.22,17.67,22.33,6.89,26.56,14.56,9.22,6.89,2.33,20.11,22.43,57.78,13.35,29.87,9.09,27.91,12.96,17.83,6.91,21.78,11.13,12.61,6.35,1.83,22.04
1217,26.58,54.92,18.17,35.5,8.42,19.42,13.0,20.33,10.83,27.5,17.25,14.67,4.83,5.08,18.75,23.06,54.31,16.38,35.69,6.69,18.62,8.06,14.88,9.44,25.31,13.62,14.44,4.81,5.06,17.62
1218,26.24,55.8,18.84,33.84,7.4,21.96,18.2,26.36,10.48,27.72,16.2,13.36,7.68,3.8,19.64,24.4,59.8,17.4,35.4,7.0,24.4,16.6,25.0,10.2,23.0,12.8,12.2,8.0,4.4,24.6
