TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1149,27.33,59.67,18.33,37.5,9.0,22.17,15.5,22.5,13.17,27.67,15.33,14.17,6.33,3.83,18.83,24.9,61.7,15.5,35.45,9.4,26.25,9.25,14.1,11.5,22.6,12.2,14.85,5.1,1.45,19.5
1150,24.15,55.95,15.75,34.55,8.4,21.4,17.7,25.85,12.5,25.35,13.6,15.1,7.85,3.65,19.25,21.23,58.69,13.85,33.38,7.38,25.31,14.0,21.23,13.15,20.23,11.69,13.15,8.08,3.23,21.77
1151,26.44,54.12,18.94,33.06,7.5,21.06,18.69,28.0,11.81,29.88,16.19,16.12,5.38,3.19,16.81,22.69,56.0,15.85,33.0,6.85,23.0,14.69,22.85,12.77,24.38,11.54,20.77,7.54,1.62,19.54
1152,29.5,59.5,21.12,39.0,8.38,20.5,15.12,21.62,9.88,26.62,17.0,14.75,9.62,5.12,19.0,24.12,59.24,17.0,37.06,7.12,22.18,10.47,15.76,12.24,19.94,11.65,17.24,6.59,3.65,19.59
1153,22.69,52.08,16.38,34.31,6.31,17.77,13.15,19.92,10.85,26.77,13.15,13.08,4.85,3.15,18.31,23.11,58.61,16.61,37.33,6.5,21.28,11.56,17.17,13.94,21.78,12.28,14.17,5.61,1.67,21.72
1154,23.0,48.0,12.5,21.5,10.5,26.5,10.0,12.5,6.0,24.5,16.0,13.5,4.0,2.0,13.5,21.62,55.33,12.33,30.83,9.29,24.5,6.75,10.17,8.38,18.83,11.04,12.58,5.67,1.08,16.58
1155,29.43,62.96,20.83,42.43,8.61,20.52,12.35,19.04,15.43,22.35,16.26,14.04,10.17,5.52,17.43,29.67,68.0,23.22,45.56,6.44,22.44,11.78,20.89,16.22,23.22,14.67,16.56,8.89,5.78,23.78
1156,24.58,52.37,19.58,37.74,5.0,14.63,16.42,23.05,10.37,24.11,13.47,13.68,7.0,3.26,18.68,21.58,56.08,17.92,41.42,3.67,14.67,12.25,18.08,13.17,21.08,9.25,15.0,7.42,3.75,22.33
1157,24.0,53.3,17.3,34.5,6.7,18.8,16.6,22.5,9.1,27.1,14.3,13.7,6.4,1.8,15.6,23.67,57.33,14.47,31.93,9.2,25.4,7.47,12.47,11.2,21.33,14.6,12.53,5.0,2.0,16.27
1158,27.56,55.19,19.31,33.94,8.25,21.25,13.19,19.44,9.62,27.75,13.88,14.38,6.19,4.5,13.62,25.94,61.24,18.29,38.0,7.65,23.24,9.06,12.59,11.71,22.24,11.35,13.71,5.47,3.24,16.41
1159,23.5,49.28,17.61,34.83,5.89,14.44,15.89,23.17,9.78,25.06,12.22,16.22,6.78,3.67,16.78,22.21,55.14,16.29,38.36,5.93,16.79,10.86,15.14,11.79,21.07,10.29,16.21,6.29,4.0,18.57
1160,24.73,48.73,18.36,31.73,6.36,17.0,14.09,20.55,8.73,24.27,15.55,13.55,7.18,5.0,15.55,20.65,49.8,15.0,32.25,5.65,17.55,10.55,15.5,7.75,20.15,11.85,13.3,5.75,3.95,18.55
1161,24.17,48.17,19.83,34.83,4.33,13.33,14.83,20.5,7.83,27.67,13.17,14.17,4.0,3.67,18.0,22.38,54.21,16.04,35.04,6.33,19.17,10.08,13.79,8.83,20.58,10.96,13.33,4.42,2.96,18.83
1162,22.54,47.92,16.0,30.0,6.54,17.92,15.85,21.62,8.08,26.0,14.54,13.69,4.69,1.85,19.77,20.27,53.0,13.33,30.4,6.93,22.6,9.87,13.87,9.93,19.73,12.0,14.0,4.13,1.27,21.2
1163,27.25,56.5,22.04,43.54,5.21,12.96,20.33,28.54,13.58,29.54,15.79,13.38,5.79,9.38,14.33,23.62,58.25,18.62,39.75,5.0,18.5,18.5,25.0,13.38,24.88,11.88,14.25,5.62,7.0,17.88
1164,23.79,54.93,18.93,41.57,4.86,13.36,17.93,24.5,11.93,22.43,11.07,13.43,9.0,2.29,20.5,18.35,50.35,14.8,38.2,3.55,12.15,11.05,15.75,10.5,18.65,8.25,15.45,5.65,1.9,17.6
1165,27.14,53.71,19.48,35.33,7.67,18.38,15.38,19.95,8.9,25.29,14.81,13.62,5.67,3.0,17.48,27.0,62.2,18.0,38.4,9.0,23.8,10.6,14.8,9.0,22.2,15.2,15.2,7.0,2.4,22.4
1166,26.57,56.1,17.9,34.05,8.67,22.05,16.29,22.14,11.52,24.43,15.48,13.52,8.48,3.71,17.95,21.7,53.9,14.1,30.4,7.6,23.5,8.2,12.5,10.8,20.8,13.3,15.1,5.5,3.4,19.7
1167,27.62,59.88,18.62,41.25,9.0,18.62,12.88,19.38,12.25,23.88,14.25,12.88,8.12,2.0,16.5,22.19,57.86,16.52,39.0,5.67,18.86,12.43,18.14,13.19,19.62,10.81,13.95,5.24,1.76,16.38
1168,31.43,62.61,22.3,40.26,9.13,22.35,13.61,19.61,11.48,24.91,17.04,12.87,9.35,1.61,17.52,24.88,62.0,17.75,39.62,7.12,22.38,16.62,22.62,13.5,20.88,10.75,15.0,7.38,1.0,22.75
1169,29.26,60.32,21.21,40.84,8.05,19.47,15.26,21.32,11.37,26.21,17.26,16.0,10.32,3.0,22.11,25.7,62.3,18.8,39.8,6.9,22.5,10.8,17.1,11.9,23.1,10.8,16.4,6.5,3.4,24.0
1170,27.0,65.5,20.5,49.0,6.5,16.5,15.5,24.0,15.0,25.5,13.0,11.0,8.0,5.5,23.0,22.38,57.42,16.62,39.25,5.75,18.17,11.04,18.29,11.29,17.92,11.29,14.96,8.71,2.38,19.67
1171,28.56,57.78,23.56,44.78,5.0,13.0,13.78,18.67,11.78,25.89,14.67,13.78,7.89,3.67,20.67,21.5,55.94,17.61,42.17,3.89,13.78,8.56,13.78,10.56,18.67,10.56,14.5,7.06,2.83,18.67
1172,29.28,60.36,20.56,36.84,8.72,23.52,12.08,16.32,11.72,25.4,17.32,12.16,8.32,3.32,17.12,26.0,62.33,17.0,34.67,9.0,27.67,7.83,11.83,9.17,22.67,14.5,12.33,6.5,3.17,22.5
1173,25.29,50.81,18.67,35.29,6.62,15.52,15.24,23.14,11.19,23.76,12.76,13.0,5.24,2.52,17.33,22.5,54.0,17.7,36.8,4.8,17.2,11.4,19.3,12.1,21.4,9.8,12.6,4.5,2.6,19.5
1174,22.64,50.57,16.86,33.86,5.79,16.71,17.5,24.64,8.5,24.14,13.0,12.86,6.93,3.21,17.21,20.24,54.41,14.24,33.94,6.0,20.47,12.12,18.35,10.53,19.47,11.0,14.76,6.47,2.82,19.88
1175,23.08,49.25,16.08,31.42,7.0,17.83,11.92,16.5,9.25,19.33,12.25,11.0,6.17,1.75,15.58,19.5,51.19,13.25,30.75,6.25,20.44,7.31,10.38,10.31,14.62,10.25,11.19,4.5,1.69,16.06
1176,21.0,40.2,13.9,24.2,7.1,16.0,15.7,20.7,5.9,22.1,15.0,14.7,7.1,5.0,17.1,17.74,41.42,11.89,22.21,5.84,19.21,9.95,12.95,5.11,16.26,11.26,14.53,6.05,2.53,18.0
1177,26.55,57.27,17.82,35.91,8.73,21.36,12.0,18.27,11.09,22.55,14.55,10.27,7.82,2.55,13.18,26.26,63.0,19.16,41.42,7.11,21.58,12.21,19.0,13.63,21.53,13.47,13.05,7.11,3.0,16.47
1178,23.67,50.67,15.0,33.17,8.67,17.5,11.67,17.67,10.17,21.83,14.0,11.33,4.83,3.0,20.17,20.61,51.39,13.74,32.0,6.87,19.39,8.09,11.96,9.39,19.09,10.52,12.83,6.09,2.3,18.22
1179,24.23,54.23,15.15,29.77,9.08,24.46,15.0,19.69,11.96,22.35,14.42,11.08,7.15,2.31,14.46,25.25,58.75,15.75,30.75,9.5,28.0,10.5,13.25,11.0,19.0,14.5,13.75,7.25,3.0,15.25
1180,23.17,50.92,16.33,33.92,6.83,17.0,13.75,21.58,8.33,28.42,15.25,16.0,6.92,4.0,18.58,19.8,52.4,15.65,36.2,4.15,16.2,11.3,18.15,10.6,20.5,11.45,15.6,7.0,2.8,18.7
1181,29.26,61.11,19.85,37.63,9.41,23.48,17.93,25.78,12.41,24.48,15.37,12.63,9.04,4.33,18.56,26.0,65.4,17.4,37.6,8.6,27.8,14.2,20.6,14.4,24.2,13.2,18.8,6.8,2.2,22.4
1182,31.41,64.47,23.71,41.35,7.71,23.12,19.94,26.24,14.29,26.88,20.94,16.12,10.47,8.71,20.12,24.77,59.0,18.31,36.92,6.46,22.08,15.69,22.38,12.85,21.54,14.31,16.38,8.0,5.54,19.69
1183,26.33,51.17,20.5,37.83,5.83,13.33,17.33,21.5,10.33,25.0,17.33,13.17,5.0,2.67,19.0,21.41,51.27,16.05,36.41,5.36,14.86,10.59,15.14,9.95,21.18,12.23,14.77,4.68,1.82,19.05
1184,24.33,52.83,15.0,28.17,9.33,24.67,10.08,13.83,8.17,21.17,16.17,10.92,7.83,2.5,14.58,20.75,49.69,12.75,26.38,8.0,23.31,9.19,13.0,7.12,17.44,13.06,14.62,6.56,2.06,16.94
1185,22.07,49.21,14.29,28.36,7.79,20.86,18.93,24.93,11.14,23.71,12.93,14.43,6.57,2.21,17.79,21.0,52.41,12.29,27.53,8.71,24.88,11.76,17.0,11.35,19.76,12.65,15.24,5.41,2.41,19.53
1186,23.56,52.22,16.89,31.67,6.67,20.56,15.56,21.56,10.11,21.67,13.44,12.22,8.44,2.44,18.11,20.47,53.79,13.21,31.53,7.26,22.26,10.63,14.79,9.0,20.37,10.21,14.47,5.84,1.32,19.11
1187,25.78,56.0,15.44,32.33,10.33,23.67,14.89,19.78,12.33,22.89,17.56,12.78,7.11,4.33,19.22,20.11,51.94,13.5,33.06,6.61,18.89,15.22,22.72,10.28,19.56,12.06,14.89,5.56,3.56,20.83
1189,24.08,50.85,18.46,34.77,5.62,16.08,13.85,19.69,9.0,25.31,12.31,12.62,6.38,3.23,17.77,22.67,57.28,17.39,39.33,5.28,17.94,8.17,12.44,11.22,20.5,11.0,13.94,6.83,2.0,19.89
1190,28.5,59.89,20.72,39.39,7.78,20.5,17.33,24.44,12.0,26.28,14.06,15.56,8.94,3.67,20.39,26.08,62.38,20.0,42.77,6.08,19.62,13.92,18.92,12.92,22.62,11.23,17.0,8.23,2.46,22.08
1191,21.38,48.88,14.5,34.12,6.88,14.75,16.25,21.88,9.12,22.62,13.5,11.62,4.0,1.12,17.75,20.38,49.95,15.81,37.1,4.57,12.86,11.86,18.0,9.38,19.76,11.43,14.76,4.76,0.76,20.52
1192,24.38,53.5,15.0,31.25,9.38,22.25,19.75,26.88,9.38,26.38,13.38,13.62,5.0,3.75,17.38,23.2,57.25,15.65,34.35,7.55,22.9,12.95,18.5,10.15,21.35,11.0,14.25,4.95,2.65,15.75
1193,25.29,52.07,17.86,35.21,7.43,16.86,15.07,20.86,11.14,22.71,16.07,14.0,7.07,3.93,16.57,20.0,51.75,13.62,32.94,6.38,18.81,12.94,19.25,12.5,19.56,12.44,14.0,6.19,2.62,19.75
1194,26.0,52.47,19.73,36.87,6.27,15.6,22.8,32.73,10.6,27.93,14.07,16.8,6.67,2.27,20.93,21.56,51.33,16.0,35.5,5.56,15.83,15.17,23.44,9.89,21.67,11.33,15.78,5.39,2.22,21.28
1195,25.8,54.8,19.7,37.2,6.1,17.6,15.3,25.2,12.5,25.0,14.2,17.3,10.0,3.5,19.0,22.14,56.86,14.86,35.33,7.29,21.52,11.05,16.38,12.67,20.1,13.38,18.52,8.38,2.76,18.38
1196,30.33,58.14,21.9,37.9,8.43,20.24,14.48,20.14,12.0,24.71,18.67,12.38,7.0,3.67,14.62,25.18,59.55,19.18,36.73,6.0,22.82,11.36,16.55,11.91,22.18,14.64,13.0,4.09,2.27,18.91
1197,24.54,54.38,16.69,33.85,7.85,20.54,14.08,21.54,11.08,23.0,13.85,14.15,6.31,1.92,18.0,21.35,56.76,14.82,36.24,6.53,20.53,8.47,14.47,10.06,20.47,11.29,16.0,6.88,1.88,17.06
1198,24.75,49.0,19.62,36.75,5.12,12.25,16.88,26.0,10.88,28.25,13.25,18.88,6.0,4.5,18.88,21.75,52.45,17.65,38.75,4.1,13.7,12.55,18.85,10.5,21.75,11.8,18.55,5.95,3.6,22.05
1199,24.37,53.0,17.58,34.47,6.79,18.53,17.53,22.74,10.0,24.84,11.21,15.05,8.68,4.21,16.84,25.57,60.21,18.36,38.93,7.21,21.29,13.29,17.29,12.0,19.86,10.93,15.0,8.79,3.36,21.64
1200,24.27,51.0,16.36,30.64,7.91,20.36,15.82,23.73,9.91,21.91,14.64,12.82,6.73,3.64,17.36,21.18,54.41,15.0,32.53,6.18,21.88,10.82,16.18,11.06,20.29,12.47,13.24,6.06,3.35,18.06
1201,23.83,53.42,14.75,29.75,9.08,23.67,15.5,21.33,6.67,27.42,13.92,11.17,6.75,3.0,15.33,24.32,61.32,16.79,37.26,7.53,24.05,9.53,14.11,9.89,23.37,11.21,12.21,5.58,3.0,16.21
1202,23.43,53.0,16.0,31.43,7.43,21.57,12.43,18.43,8.57,26.57,13.43,10.71,6.0,2.43,13.43,20.7,53.04,13.17,30.13,7.52,22.91,10.65,14.74,8.91,21.17,11.57,15.57,5.7,2.0,17.48
1203,23.11,51.78,15.0,31.78,8.11,20.0,14.22,19.56,11.89,27.56,14.22,13.89,7.0,4.56,16.22,22.35,56.35,16.71,36.59,5.65,19.76,10.35,15.71,12.65,21.06,11.35,15.59,6.06,2.71,19.76
1204,26.72,56.78,20.56,41.06,6.17,15.72,15.06,22.11,13.11,23.72,16.11,13.72,9.44,4.44,17.94,27.92,66.08,22.17,46.25,5.75,19.83,11.83,18.75,15.0,22.17,13.83,14.67,8.25,3.33,22.75
1205,28.53,58.53,20.6,38.87,7.93,19.67,16.87,24.07,11.2,27.47,18.67,15.0,8.4,2.8,21.73,25.19,62.69,16.69,36.56,8.5,26.12,12.25,19.69,12.06,24.5,14.94,16.25,6.19,2.62,24.06
1206,25.22,52.26,19.04,35.35,6.17,16.91,15.87,21.83,10.43,25.57,14.17,11.78,6.17,3.61,14.57,22.8,51.9,16.8,33.4,6.0,18.5,12.3,19.1,8.9,21.9,11.1,12.4,4.2,2.3,17.6
1207,25.26,51.19,17.04,30.63,8.22,20.56,12.15,18.37,10.11,25.96,15.81,13.26,7.44,4.81,16.7,24.2,54.0,18.4,33.0,5.8,21.0,9.2,13.2,8.8,20.4,15.0,13.0,5.4,5.6,22.0
1208,26.38,55.56,20.12,39.69,6.25,15.88,14.81,21.19,13.31,25.81,13.0,15.31,7.69,4.44,16.81,22.75,60.0,17.06,39.62,5.69,20.38,10.75,16.69,14.0,23.81,10.06,14.19,5.75,2.44,19.31
1209,25.78,52.33,19.0,37.56,6.78,14.78,13.11,19.11,10.89,22.78,11.67,14.78,6.89,2.89,17.11,20.86,53.1,15.29,36.52,5.57,16.57,10.05,16.19,12.62,19.81,10.0,15.1,6.9,2.0,19.48
1210,28.8,55.8,21.53,38.8,7.27,17.0,18.8,26.6,9.53,24.47,16.87,15.0,9.4,3.53,21.33,26.53,60.94,20.35,42.12,6.18,18.82,12.94,18.71,13.41,20.53,13.35,15.59,7.29,3.47,23.47
1211,27.76,55.56,21.2,38.28,6.56,17.28,17.04,24.0,11.76,27.36,15.4,14.2,8.4,4.72,17.16,24.29,56.43,18.0,38.29,6.29,18.14,12.29,16.57,9.29,22.57,11.43,14.14,4.57,5.0,19.43
1212,28.14,58.14,22.57,42.86,5.57,15.29,12.14,20.14,11.43,29.43,14.14,14.86,4.57,2.29,19.0,22.65,58.0,17.12,40.88,5.53,17.12,10.82,17.41,12.76,24.0,11.71,17.53,4.35,2.94,21.12
1214,22.56,54.06,16.5,35.78,6.06,18.28,16.39,27.5,15.61,24.72,12.17,17.11,8.83,3.78,18.44,21.5,54.75,16.08,36.08,5.42,18.67,13.17,21.58,12.92,20.58,9.42,16.83,8.0,4.33,20.67
1216,23.89,50.72,14.67,27.39,9.22,23.33,13.33,19.67,8.0,23.67,15.39,14.06,7.0,3.06,17.06,23.88,56.38,14.75,31.44,9.12,24.94,14.44,21.44,9.44,20.62,13.5,15.88,7.81,2.44,21.75
1217,29.0,58.5,23.62,43.88,5.38,14.62,16.25,20.12,14.0,26.62,17.75,14.62,8.38,4.75,15.88,22.41,52.59,16.86,34.27,5.55,18.32,14.14,20.0,9.0,20.55,11.59,16.18,6.82,2.45,17.95
1218,27.0,56.0,20.73,40.36,6.27,15.64,14.0,18.82,9.82,21.36,17.82,12.82,7.36,3.45,17.27,23.84,57.21,18.53,39.32,5.32,17.89,15.11,20.42,10.89,19.16,13.37,14.68,5.37,2.95,22.26
1219,26.54,53.38,18.92,35.77,7.62,17.62,13.77,18.92,10.77,26.0,17.62,14.08,5.46,4.77,16.54,22.64,55.36,14.93,31.21,7.71,24.14,8.0,10.36,10.29,20.43,13.43,13.0,4.36,2.64,17.86
1220,26.08,52.17,20.17,38.25,5.92,13.92,12.42,18.42,9.5,27.92,11.92,16.42,6.08,5.0,17.5,22.89,57.67,18.61,42.28,4.28,15.39,13.44,20.06,13.28,23.44,9.06,16.33,6.33,6.0,20.67
1221,21.8,46.4,16.67,32.67,5.13,13.73,16.87,22.4,11.27,22.87,14.2,15.93,7.73,4.27,19.2,20.43,50.71,16.0,34.64,4.43,16.07,11.64,16.71,13.36,19.5,12.79,15.86,7.0,3.57,19.64
