TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ARG,BAR,BBT,BIH,BMN,BNZ,BWE,COL,DCI,DII,DOK,DOL,DP,DUN,EBP,EMK,ESR,FAS,HAS,INC,JJK,JNG,KPK,LMC,LOG,MAS,MB,MGS,MMG,MOR,NET,NOL,OMY,PAC,PGH,PIR,POM,REW,RMS,RPI,RT,RTH,RTP,SEL,SFX,SMS,SPR,SRS,STH,STY,TPR,TRK,TRP,WIL,WLK,WOL
1119,21.64,55.0,13.75,30.36,7.89,24.64,8.18,13.64,8.11,22.39,12.04,11.29,5.79,3.61,16.0,23.18,53.46,16.46,32.25,6.71,21.21,11.82,16.75,7.0,24.39,12.86,10.04,6.96,3.11,15.14,313.38461538461536,344.46153846153845,336.54545454545456,334.64285714285717,347.35714285714283,352.22222222222223,328.0,332.6875,349.38461538461536,328.15384615384613,334.1875,326.125,348.64285714285717,326.7857142857143,331.3125,317.5,314.75,349.875,341.07142857142856,333.6875,326.4375,342.8,347.125,340.5,306.6666666666667,329.6666666666667,344.25,348.0,349.2,331.2857142857143,339.5,334.46153846153845,331.5,336.0,332.9375,349.1875,322.8,334.0,339.75,347.4,347.0,319.57142857142856,336.0,347.6363636363636,352.75,317.375,339.6666666666667,342.35714285714283,326.9166666666667,342.6666666666667,330.9375,320.2,332.5,322.9375,343.5625,336.3333333333333,336.0
1120,28.5,60.82,20.5,37.5,8.0,23.32,17.75,23.5,10.11,24.61,17.64,10.21,7.57,5.79,18.82,22.46,57.89,16.39,37.86,6.07,20.04,17.21,23.07,9.61,21.32,9.75,12.36,6.5,3.18,19.07,9.615384615384615,15.0,12.0,12.928571428571429,25.785714285714285,18.77777777777778,13.9375,14.125,22.076923076923077,12.692307692307692,15.0625,13.4375,26.928571428571427,13.0,22.5625,9.0,9.25,16.25,20.928571428571427,10.625,11.1875,18.1,36.75,16.3125,5.0,6.25,18.5625,23.846153846153847,18.333333333333332,8.714285714285714,16.8125,12.923076923076923,18.583333333333332,9.666666666666666,27.0,18.375,6.7,9.4375,11.0,27.133333333333333,14.4,13.642857142857142,25.0,22.272727272727273,9.75,13.25,11.555555555555555,20.571428571428573,12.083333333333334,11.5,29.8125,7.3,9.25,12.625,26.875,9.25,36.0
1122,25.67,58.89,18.04,37.81,7.63,21.07,12.22,17.85,9.26,21.11,10.33,8.41,7.04,2.74,17.59,25.85,55.52,19.11,35.04,6.74,20.48,14.22,20.37,9.04,23.56,12.56,10.89,4.56,3.52,15.7,273.15384615384613,227.0,244.27272727272728,267.35714285714283,251.21428571428572,239.66666666666666,230.8125,265.6875,254.6153846153846,253.15384615384616,262.0625,248.375,242.5,248.92857142857142,298.75,191.0,237.75,219.75,253.0,276.1875,238.5625,245.8,248.875,262.25,237.66666666666666,223.33333333333334,263.0625,233.53846153846155,241.26666666666668,246.42857142857142,270.1875,229.84615384615384,269.8333333333333,233.83333333333334,220.5,239.875,220.5,233.4375,222.5,240.26666666666668,207.0,233.14285714285714,224.0,303.3636363636364,242.0,247.875,236.0,217.92857142857142,245.66666666666666,230.16666666666666,259.6875,234.6,253.75,238.8125,267.0625,245.66666666666666,232.0
1123,24.15,54.58,16.46,33.85,7.69,20.73,15.73,20.38,7.46,23.58,12.62,11.92,5.08,2.85,15.12,26.54,58.65,19.27,37.92,7.27,20.73,12.04,17.0,7.96,22.35,12.58,10.15,6.69,3.12,18.58,233.3846153846154,215.6153846153846,261.90909090909093,223.71428571428572,218.14285714285714,226.0,262.4375,232.8125,209.53846153846155,217.46153846153845,254.8125,251.375,219.28571428571428,243.85714285714286,212.25,235.5,274.3125,258.5,202.57142857142858,262.9375,255.4375,223.0,191.6875,220.0625,251.66666666666666,252.08333333333334,208.5,234.69230769230768,168.46666666666667,264.2857142857143,201.875,257.2307692307692,214.25,272.25,245.6875,220.5,251.4,256.375,263.5,220.66666666666666,282.0,255.5,204.0,199.36363636363637,247.75,223.4375,259.0,231.07142857142858,249.08333333333334,234.25,248.0625,273.1,276.625,228.625,211.6875,235.16666666666666,189.0
1124,27.63,57.11,18.63,34.81,9.0,22.3,16.81,22.81,9.52,22.26,15.15,11.3,6.48,3.22,17.11,25.48,56.81,18.74,36.48,6.74,20.33,13.07,18.07,7.89,18.93,13.26,11.37,6.89,3.44,19.22,47.46153846153846,22.692307692307693,15.636363636363637,18.214285714285715,19.714285714285715,13.222222222222221,17.3125,12.9375,26.0,20.23076923076923,19.6875,16.125,13.142857142857142,13.785714285714286,20.125,12.625,16.5625,13.875,18.214285714285715,17.9375,15.875,25.4,10.8125,23.0625,16.0,26.083333333333332,8.5,18.23076923076923,34.13333333333333,11.285714285714286,14.1875,13.846153846153847,18.583333333333332,25.0,33.3125,18.8125,15.6,12.9375,20.25,16.4,25.4,18.285714285714285,28.0,30.727272727272727,20.25,15.25,15.333333333333334,14.285714285714286,10.0,23.0,11.1875,17.1,20.5625,17.0625,18.0,26.25,51.0
1125,27.62,58.41,18.55,34.17,9.07,24.24,13.14,17.69,6.21,24.41,15.07,11.55,7.14,2.93,15.62,28.38,61.72,19.9,36.97,8.48,24.76,12.0,16.69,8.28,24.03,15.55,11.52,6.52,2.83,16.45,121.07692307692308,140.92307692307693,151.72727272727272,145.5,119.78571428571429,121.88888888888889,151.375,131.9375,119.46153846153847,133.53846153846155,131.25,155.4375,114.57142857142857,151.57142857142858,126.625,173.25,157.875,121.5,139.07142857142858,150.375,149.4375,120.4,135.4375,127.1875,137.66666666666666,148.25,125.75,115.3076923076923,189.86666666666667,142.85714285714286,157.375,145.07692307692307,115.0,140.16666666666666,149.625,125.8125,151.6,151.375,145.25,133.53333333333333,107.6,164.85714285714286,138.0,133.45454545454547,123.0,131.9375,144.88888888888889,144.85714285714286,155.83333333333334,137.83333333333334,145.125,153.3,155.3125,168.3125,111.6875,145.75,95.0
1126,24.65,57.46,19.27,40.12,5.38,17.35,16.73,22.15,8.69,20.54,12.35,13.92,9.88,3.35,21.12,24.35,54.88,17.31,34.81,7.04,20.08,19.38,26.73,10.0,23.04,14.92,15.23,8.69,2.92,17.96,280.0769230769231,287.6923076923077,324.3636363636364,311.85714285714283,300.57142857142856,272.3333333333333,328.875,328.8125,287.2307692307692,324.46153846153845,330.25,335.5625,305.5,324.7142857142857,320.5625,314.5,328.625,284.75,292.85714285714283,321.8125,337.625,303.0,284.3125,306.5625,326.3333333333333,295.5833333333333,338.375,319.6923076923077,243.6,329.14285714285717,273.1875,313.38461538461536,309.8333333333333,311.25,326.1875,310.1875,330.7,334.375,276.25,316.1333333333333,317.2,319.07142857142856,320.0,291.09090909090907,305.0,324.6875,318.22222222222223,321.42857142857144,327.75,311.3333333333333,321.8125,332.0,323.1875,333.875,324.75,306.25,294.0
1127,25.5,57.67,20.75,40.62,4.75,17.04,13.08,19.17,8.75,25.17,13.79,11.67,4.54,3.58,17.08,25.46,58.46,17.67,36.25,7.79,22.21,15.0,20.67,7.46,23.42,11.5,8.67,6.67,4.88,17.0,227.3846153846154,229.69230769230768,287.27272727272725,243.78571428571428,232.5,209.77777777777777,275.6875,272.25,237.6153846153846,273.61538461538464,280.75,277.9375,219.57142857142858,274.2857142857143,250.125,236.66666666666666,260.75,208.0,233.71428571428572,283.375,286.3125,233.4,229.5,244.125,303.6666666666667,241.16666666666666,277.3125,248.84615384615384,307.4,293.2857142857143,248.9375,264.0,247.16666666666666,273.1666666666667,249.4375,262.25,287.5,281.5,258.5,253.8,224.0,275.35714285714283,263.0,205.72727272727272,282.5,232.5625,259.55555555555554,255.21428571428572,293.0833333333333,282.0833333333333,268.8125,286.0,264.6875,274.625,259.5625,259.0833333333333,191.0
1129,25.69,56.35,17.85,34.08,7.85,22.27,14.92,20.15,9.04,23.12,11.92,10.38,5.85,2.19,16.46,23.81,54.0,17.77,34.15,6.04,19.85,12.81,17.65,6.19,21.12,11.23,10.73,5.42,3.73,17.15,66.38461538461539,68.07692307692308,57.72727272727273,81.57142857142857,59.42857142857143,49.44444444444444,54.0625,52.375,54.23076923076923,54.92307692307692,59.375,65.875,54.5,63.857142857142854,71.1875,63.46153846153846,74.9375,51.75,68.42857142857143,62.75,60.9375,52.8,71.375,64.5,63.666666666666664,90.66666666666667,52.5,53.61538461538461,110.33333333333333,48.57142857142857,80.5625,64.6923076923077,43.666666666666664,72.58333333333333,67.375,43.5,57.1,63.125,47.25,52.333333333333336,30.0,65.78571428571429,65.0,116.0909090909091,44.25,54.3125,51.44444444444444,60.357142857142854,54.833333333333336,59.083333333333336,65.5625,70.2,53.0,64.3125,38.5,69.0,91.0
1130,27.68,59.64,19.61,37.46,8.07,22.18,12.25,16.29,7.57,23.5,14.32,10.43,6.21,3.79,16.07,26.36,58.71,18.57,36.86,7.79,21.86,12.96,17.11,7.79,24.04,13.21,11.21,6.21,3.32,15.79,107.07692307692308,86.15384615384616,87.0909090909091,92.5,81.28571428571429,95.33333333333333,92.0,90.9375,81.53846153846153,102.23076923076923,88.6875,93.6875,81.57142857142857,84.92857142857143,95.75,92.83333333333333,99.0,90.875,79.14285714285714,68.625,94.125,82.9,81.875,87.5,80.0,82.16666666666667,92.9375,83.07692307692308,75.4,85.0,83.5,84.61538461538461,97.08333333333333,87.0,79.875,87.8125,93.7,94.4375,91.0,74.0,95.8,73.71428571428571,80.0,48.90909090909091,85.75,98.5,84.55555555555556,81.57142857142857,81.08333333333333,79.0,87.1875,83.5,90.1875,103.8125,84.6875,79.83333333333333,88.0
1131,22.66,55.79,15.55,33.31,7.1,22.48,11.79,16.52,7.79,24.66,12.21,11.1,6.76,2.79,17.34,22.79,53.0,15.24,31.31,7.55,21.69,13.07,19.28,6.1,23.9,11.72,11.03,6.62,3.03,15.52,277.0,291.2307692307692,284.90909090909093,275.14285714285717,295.14285714285717,328.3333333333333,307.0,291.5625,308.7692307692308,291.61538461538464,295.3125,290.125,289.5,277.85714285714283,282.8125,288.6666666666667,290.0625,310.75,298.42857142857144,284.25,296.0,304.0,305.5625,298.5,288.6666666666667,239.83333333333334,294.75,292.2307692307692,306.46666666666664,298.85714285714283,295.3125,271.46153846153845,289.4166666666667,270.5833333333333,282.3125,311.875,290.7,290.875,310.5,298.3333333333333,316.2,289.35714285714283,283.0,241.0909090909091,319.0,264.3125,297.8888888888889,277.57142857142856,295.0833333333333,318.6666666666667,311.4375,286.8,308.375,286.625,317.5,284.6666666666667,249.0
1132,26.19,60.88,19.92,39.42,6.27,21.46,14.92,21.73,9.27,25.27,11.04,10.65,6.08,2.69,16.27,27.23,60.5,19.69,40.15,7.54,20.35,11.08,16.62,7.38,24.42,12.58,10.58,6.35,4.04,18.5,173.07692307692307,179.6153846153846,211.63636363636363,214.92857142857142,158.64285714285714,142.22222222222223,238.6875,209.8125,149.3846153846154,238.23076923076923,216.0625,216.125,162.85714285714286,208.78571428571428,201.0625,192.91666666666666,234.6875,154.375,167.5,214.5625,225.4375,140.9,167.5625,207.3125,233.0,217.16666666666666,201.0625,173.84615384615384,123.33333333333333,212.0,227.125,193.84615384615384,207.41666666666666,203.16666666666666,213.875,175.0,210.4,209.875,156.5,175.53333333333333,197.2,216.42857142857142,167.0,142.0,148.0,267.3125,187.33333333333334,197.07142857142858,199.0,178.33333333333334,248.8125,216.4,224.5,202.25,201.6875,194.25,138.0
1133,27.28,57.34,18.17,33.0,9.1,24.34,11.69,16.0,8.31,23.34,13.38,11.34,7.48,4.0,16.69,23.52,56.0,16.41,35.0,7.1,21.0,13.86,19.31,8.76,21.38,11.76,12.14,6.62,1.93,15.66,60.0,81.07692307692308,88.27272727272727,81.85714285714286,71.14285714285714,98.77777777777777,94.0,74.6875,64.07692307692308,88.61538461538461,81.0,85.1875,84.5,89.07142857142857,74.75,101.83333333333333,89.125,96.25,77.21428571428571,101.625,89.625,77.4,73.375,75.25,86.66666666666667,96.25,80.6875,85.76923076923077,77.46666666666667,67.57142857142857,80.1875,87.07692307692308,81.25,95.25,99.125,62.875,88.9,89.375,77.0,78.8,41.0,65.5,106.0,91.81818181818181,68.25,67.75,79.77777777777777,84.71428571428571,89.58333333333333,82.08333333333333,92.4375,89.4,84.375,91.375,61.625,85.0,111.0
