Season,DayNum,team_1,team_2,team_1_won,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGMA,team_1_FGAA,team_1_FGM2A,team_1_FGA2A,team_1_FGM3A,team_1_FGA3A,team_1_FTMA,team_1_FTAA,team_1_ORA,team_1_DRA,team_1_AstA,team_1_TOA,team_1_StlA,team_1_BlkA,team_1_PFA,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGMA,team_2_FGAA,team_2_FGM2A,team_2_FGA2A,team_2_FGM3A,team_2_FGA3A,team_2_FTMA,team_2_FTAA,team_2_ORA,team_2_DRA,team_2_AstA,team_2_TOA,team_2_StlA,team_2_BlkA,team_2_PFA
2013,136,1257,1299,1,25.85,58.06,20.03,40.44,5.82,17.62,16.03,22.53,13.62,23.88,15.0,12.68,10.74,4.24,17.74,20.47,52.74,14.97,35.09,5.5,17.65,11.53,17.79,12.12,21.82,10.32,18.71,5.79,3.5,19.09,20.56,51.91,14.76,32.71,5.79,19.21,14.71,22.41,10.65,24.44,10.91,15.06,6.82,4.53,19.41,20.35,52.97,13.91,32.74,6.44,20.24,14.26,21.88,12.24,24.59,11.68,15.82,6.38,3.68,18.79
2013,136,1172,1266,0,24.56,53.16,17.06,32.69,7.5,20.47,16.47,20.56,9.03,24.44,13.75,11.0,5.72,2.75,17.62,21.81,52.81,17.34,38.97,4.47,13.84,13.91,19.28,9.47,21.88,9.09,12.28,5.56,2.84,18.78,24.52,52.55,20.26,38.39,4.26,14.16,15.71,21.74,11.52,23.45,14.35,13.61,6.74,3.42,16.97,22.32,55.06,16.1,35.52,6.23,19.55,11.87,17.35,11.68,18.94,13.45,12.87,6.71,3.52,19.16
2013,136,1272,1388,1,27.56,57.59,21.38,41.29,6.18,16.29,14.56,21.85,12.26,25.53,17.21,14.62,8.97,6.29,18.09,22.97,56.74,17.18,39.44,5.79,17.29,13.41,19.85,11.26,21.59,11.47,15.47,7.41,3.29,18.85,26.06,55.25,18.22,34.22,7.84,21.03,14.91,20.41,11.94,24.88,14.5,11.94,6.03,2.97,17.53,21.78,52.0,16.25,37.0,5.53,15.0,14.22,19.56,8.28,20.16,10.47,11.53,6.22,2.44,17.78
2013,136,1276,1355,1,27.66,57.56,20.31,38.0,7.34,19.56,11.72,16.5,10.59,24.31,14.12,9.22,6.03,2.84,13.06,23.78,56.5,17.22,36.72,6.56,19.78,8.81,12.94,10.22,22.0,12.5,12.12,5.16,3.12,15.5,25.32,54.68,17.48,34.81,7.84,19.87,14.16,18.32,9.16,24.77,13.9,10.55,5.1,2.19,14.32,24.97,55.87,18.0,36.26,6.97,19.61,9.45,13.77,8.71,22.45,12.77,11.1,6.19,2.68,17.48
2013,136,1277,1434,1,24.38,52.94,19.41,38.5,4.97,14.44,13.78,19.41,11.28,25.19,13.09,13.16,8.06,3.81,16.0,21.22,53.25,15.78,35.25,5.44,18.0,11.5,17.38,9.94,20.47,10.94,12.62,7.22,3.28,17.06,24.25,49.81,16.81,29.97,7.44,19.84,15.53,21.06,8.94,23.91,13.88,14.41,6.38,3.25,17.5,21.84,52.47,17.22,38.72,4.62,13.75,14.28,19.62,8.97,19.34,10.75,12.56,7.0,2.53,19.34
2013,136,1329,1332,0,24.78,56.31,19.22,38.72,5.56,17.59,17.25,23.0,10.88,25.53,12.06,12.41,7.5,4.75,17.97,21.66,55.59,15.53,36.56,6.12,19.03,13.41,19.5,11.31,23.31,10.0,14.75,5.94,2.81,19.56,25.47,56.97,20.44,41.38,5.03,15.59,15.76,22.21,12.24,25.18,13.0,14.91,8.5,4.0,17.38,22.82,55.35,17.21,38.97,5.62,16.38,12.35,18.12,9.68,21.65,10.82,15.59,6.56,2.91,18.82
2013,136,1308,1387,0,23.85,51.7,19.85,39.42,4.0,12.27,16.3,24.79,11.79,25.39,11.45,14.36,5.52,5.55,15.21,22.48,55.85,16.85,39.18,5.64,16.67,12.24,17.21,10.76,20.58,10.48,12.27,5.97,3.24,20.52,23.12,51.67,16.97,33.94,6.15,17.73,16.3,23.09,9.03,23.82,12.88,11.48,7.48,3.15,17.36,20.91,50.7,16.45,37.12,4.45,13.58,11.85,18.06,9.39,23.06,11.18,15.24,5.64,3.42,20.76
2013,136,1285,1393,0,23.86,50.48,17.1,32.59,6.76,17.9,16.0,20.86,7.38,23.45,12.55,12.31,5.76,3.0,17.07,23.41,54.1,17.97,37.62,5.45,16.48,13.38,19.0,10.34,22.0,11.17,12.07,5.76,2.48,17.17,25.69,58.37,19.63,40.26,6.06,18.11,13.91,20.6,14.54,24.2,14.54,12.63,8.89,6.2,16.17,20.34,54.0,13.94,32.51,6.4,21.49,13.0,19.17,12.69,21.94,13.8,15.46,7.17,3.11,18.11
2013,136,1103,1433,0,25.77,56.94,18.84,36.06,6.94,20.87,13.45,20.94,13.03,24.77,15.0,13.74,7.13,5.58,18.0,21.55,54.9,16.32,38.68,5.23,16.23,13.94,19.48,10.71,21.32,10.87,13.81,6.97,3.06,18.97,28.0,62.35,20.06,39.76,7.94,22.59,13.38,19.09,13.88,20.94,14.71,11.82,11.82,3.15,19.91,22.5,50.65,16.88,33.94,5.62,16.71,14.18,20.76,11.15,23.62,11.53,19.85,6.03,3.53,17.62
2013,136,1338,1455,0,25.56,53.78,20.5,39.72,5.06,14.06,13.41,20.19,12.94,22.41,16.53,10.91,6.66,3.94,17.12,19.0,48.41,13.69,31.38,5.31,17.03,12.12,16.91,9.53,18.75,10.12,13.53,5.34,3.81,17.72,24.59,55.5,18.0,35.94,6.59,19.56,13.68,19.88,13.15,25.29,13.79,12.79,7.47,4.47,17.71,20.47,51.21,14.35,32.65,6.12,18.56,13.65,19.15,8.59,21.41,10.71,13.24,5.56,2.82,17.68
2013,137,1153,1166,0,23.15,57.55,16.33,36.06,6.82,21.48,13.52,20.82,14.36,25.64,12.21,12.82,7.0,6.18,17.7,21.12,54.82,16.15,38.24,4.97,16.58,11.55,17.61,10.91,22.64,11.18,13.21,5.88,3.21,18.33,26.68,52.56,17.91,31.74,8.76,20.82,13.26,17.68,8.41,26.82,17.18,12.26,5.0,2.59,16.21,23.5,57.68,17.53,38.59,5.97,19.09,10.12,14.85,9.94,20.35,12.09,10.56,6.53,2.38,17.74
2013,137,1107,1181,0,21.82,49.88,15.82,33.41,6.0,16.47,14.76,20.12,9.85,23.74,11.18,13.38,5.44,2.03,16.03,22.35,53.0,16.24,34.5,6.12,18.5,9.47,14.5,9.38,21.24,10.29,12.56,5.97,3.41,19.06,27.34,57.41,19.59,38.31,7.75,19.09,15.84,21.66,9.66,24.16,14.69,10.72,6.53,3.78,17.72,24.0,57.47,19.5,42.09,4.5,15.38,12.91,18.03,11.84,23.16,9.5,14.38,4.81,2.91,19.09
2013,137,1195,1207,1,26.22,57.5,19.59,37.47,6.62,20.03,13.28,19.81,11.69,24.75,13.72,14.66,8.81,3.78,17.59,23.62,57.47,16.75,35.62,6.88,21.84,13.19,18.91,12.0,23.56,13.28,15.66,6.94,3.03,17.75,23.0,50.42,17.13,34.0,5.87,16.42,12.71,18.68,9.23,23.71,14.81,12.68,7.55,3.84,16.87,19.42,51.61,14.06,34.03,5.35,17.58,11.55,17.35,10.81,20.94,10.9,14.23,6.35,3.29,18.32
2013,137,1196,1322,1,26.21,54.52,17.82,32.45,8.39,22.06,10.82,15.88,10.55,24.52,14.82,11.12,6.97,3.3,14.12,19.3,51.15,14.21,34.21,5.09,16.94,10.0,15.45,9.82,20.45,9.7,14.0,5.79,2.55,15.64,27.44,61.48,21.7,43.22,5.74,18.26,17.33,25.11,13.67,24.48,14.63,14.0,9.33,4.52,19.89,25.96,59.96,20.78,44.7,5.19,15.26,15.33,24.33,14.37,25.07,12.63,16.19,6.81,2.44,20.41
2013,137,1160,1228,0,23.69,54.28,18.28,38.72,5.41,15.56,15.38,22.47,11.59,25.62,10.03,13.25,7.03,3.12,15.78,23.53,58.31,16.78,37.41,6.75,20.91,9.97,14.41,11.25,22.56,10.94,12.94,6.72,3.91,18.12,23.94,57.94,16.24,34.09,7.7,23.85,13.06,18.09,11.85,21.45,10.15,11.48,6.88,3.91,18.21,22.67,52.82,16.33,34.42,6.33,18.39,13.76,19.52,10.94,24.0,12.15,14.42,5.7,3.03,16.42
2013,137,1231,1241,1,26.88,55.27,19.58,37.52,7.3,17.76,18.94,25.42,12.45,26.15,14.55,13.0,7.48,3.73,17.09,22.64,58.09,16.79,39.0,5.85,19.09,11.33,16.09,12.0,18.88,10.12,14.39,6.42,4.0,20.58,22.53,53.62,16.79,36.41,5.74,17.21,14.38,20.53,10.0,22.71,11.74,11.18,7.88,4.5,17.15,22.0,51.5,15.85,33.94,6.15,17.56,14.21,20.5,9.97,24.26,12.56,13.82,5.32,3.15,16.85
2013,137,1235,1323,1,27.58,60.61,17.73,34.0,9.85,26.61,14.64,20.03,12.27,26.45,15.97,13.27,6.52,2.91,16.97,25.55,59.88,19.42,39.97,6.12,19.91,14.0,19.39,10.76,23.24,13.88,13.21,6.73,2.94,17.94,25.59,55.24,19.0,37.59,6.59,17.65,12.59,17.79,11.12,25.12,17.0,11.06,5.09,3.82,14.24,24.0,57.41,18.65,40.76,5.35,16.65,9.76,14.18,10.68,21.47,14.53,10.35,5.76,3.56,17.44
2013,137,1242,1443,1,26.62,55.47,20.59,39.06,6.03,16.41,16.12,22.0,10.97,28.15,15.65,13.68,7.18,6.62,16.97,20.88,58.03,14.44,37.03,6.44,21.0,13.26,19.24,11.41,21.06,10.68,12.85,6.91,3.12,18.38,23.26,54.03,16.74,34.38,6.53,19.65,13.94,20.5,11.91,23.76,11.26,15.06,6.09,3.26,18.94,23.32,54.59,17.65,37.26,5.68,17.32,13.97,20.21,10.71,22.35,10.41,13.88,6.15,3.68,19.03
2013,137,1243,1247,0,24.67,57.09,17.85,38.12,6.82,18.97,12.52,18.15,13.39,21.27,16.0,11.61,7.03,3.64,18.27,21.82,51.15,16.94,36.39,4.88,14.76,12.88,18.88,10.94,21.42,11.21,14.27,5.58,3.39,16.67,25.73,57.4,18.13,36.9,7.6,20.5,13.37,18.1,10.1,21.6,14.37,11.7,8.07,3.57,15.3,25.4,55.73,21.33,42.13,4.07,13.6,11.1,15.97,10.6,24.07,12.8,14.87,6.03,3.73,16.0
2013,137,1274,1334,1,25.06,54.48,18.24,35.45,6.82,19.03,12.97,19.15,10.03,25.73,11.27,10.91,6.33,4.55,14.73,22.03,55.21,15.76,35.97,6.27,19.24,10.33,15.91,9.97,22.55,10.88,11.88,5.64,2.97,17.55,23.22,52.06,16.75,35.53,6.47,16.53,13.94,19.91,9.41,22.16,14.34,11.22,5.53,1.22,18.31,22.0,51.06,15.22,31.53,6.78,19.53,14.22,20.03,9.78,22.56,12.22,12.75,5.25,2.81,18.16
2013,137,1278,1417,1,23.88,53.97,18.66,37.97,5.22,16.0,15.47,22.59,14.91,23.94,14.78,13.81,7.56,5.72,17.53,21.22,53.53,15.0,35.19,6.22,18.34,13.03,18.91,11.75,18.88,11.94,12.78,7.75,3.53,19.16,27.68,60.82,22.76,46.35,4.91,14.47,14.47,20.03,10.82,25.47,16.15,11.06,8.18,3.68,14.91,26.32,62.35,20.18,43.06,6.15,19.29,10.15,15.24,13.15,25.0,13.65,14.12,6.24,3.38,16.15
2013,137,1279,1458,1,27.21,62.06,20.41,41.44,6.79,20.62,16.68,24.38,13.09,25.65,12.59,11.35,8.41,5.15,16.94,24.21,59.06,17.59,37.94,6.62,21.12,12.24,18.5,12.0,25.68,13.18,15.56,5.68,3.12,20.38,23.76,55.88,16.35,33.71,7.41,22.18,10.59,16.74,11.5,25.18,13.38,9.74,5.68,4.29,13.97,21.24,53.91,17.32,40.53,3.91,13.38,9.53,13.79,9.21,23.74,8.59,11.24,5.65,2.32,17.44
2013,137,1314,1437,1,28.33,64.58,21.0,44.76,7.33,19.82,12.18,18.09,13.7,25.15,17.03,12.27,7.97,3.3,14.91,25.52,60.27,18.67,40.64,6.85,19.64,11.24,16.09,11.27,25.36,12.3,15.18,6.73,3.85,16.52,21.19,51.22,15.09,33.12,6.09,18.09,18.97,26.28,11.16,24.97,12.28,15.62,7.53,3.47,19.03,21.62,53.59,14.59,34.47,7.03,19.12,14.66,21.72,10.56,22.81,13.56,14.97,7.78,3.34,21.66
2013,137,1233,1326,0,28.27,61.85,19.88,39.33,8.39,22.52,15.76,20.24,11.55,24.48,15.45,12.18,6.61,3.0,17.09,27.39,60.97,19.36,39.42,8.03,21.55,12.94,19.55,12.27,23.61,15.18,14.09,5.45,4.24,17.21,25.09,55.27,19.06,38.09,6.03,17.18,13.09,18.88,10.67,24.82,13.33,10.61,6.79,4.3,15.55,20.76,52.58,14.76,33.82,6.0,18.76,10.42,14.94,9.45,22.36,10.0,13.18,4.24,2.79,16.67
2013,137,1328,1361,0,25.16,57.71,20.19,42.48,4.97,15.23,15.84,20.84,11.9,24.84,12.39,11.84,6.45,2.81,17.32,23.74,56.87,17.32,37.23,6.42,19.65,12.29,17.9,11.35,23.52,11.81,13.29,6.45,2.74,18.29,24.27,56.17,18.37,37.97,5.9,18.2,13.83,20.23,10.8,25.87,12.03,11.93,6.57,4.37,15.2,21.97,56.33,16.17,38.13,5.8,18.2,11.43,16.73,10.07,23.5,12.5,12.2,5.07,3.1,17.53
2013,137,1301,1396,0,28.12,56.91,22.82,43.44,5.29,13.47,16.0,23.44,11.44,25.38,14.62,12.35,6.59,4.26,15.32,25.74,61.62,19.79,41.76,5.94,19.85,12.65,17.29,12.53,21.35,11.68,11.62,6.0,3.53,18.41,25.19,58.59,17.91,36.78,7.28,21.81,15.09,20.81,11.34,23.09,14.88,10.97,8.03,3.69,16.41,24.25,55.81,18.38,39.28,5.88,16.53,13.72,18.94,10.84,25.03,12.56,13.69,5.22,3.0,17.59
2013,138,1112,1217,1,25.03,55.66,17.38,34.56,7.66,21.09,15.56,20.81,11.53,24.72,13.84,13.09,6.94,3.91,16.34,22.69,54.62,16.72,38.03,5.97,16.59,12.34,17.53,9.22,21.03,11.19,13.78,6.16,3.38,17.88,22.7,47.04,16.33,31.15,6.37,15.89,17.15,23.7,7.15,21.96,13.07,13.67,7.37,4.15,15.11,23.67,53.41,18.7,38.22,4.96,15.19,11.93,16.41,10.15,20.26,11.81,13.63,6.22,3.33,19.74
2013,138,1161,1257,0,24.94,56.29,19.81,40.94,5.13,15.35,17.26,24.35,14.45,25.52,12.84,10.71,4.65,1.81,17.06,21.87,52.29,15.19,32.61,6.68,19.68,13.13,19.16,7.74,20.16,9.61,10.84,5.03,3.32,20.74,25.85,58.06,20.03,40.44,5.82,17.62,16.03,22.53,13.62,23.88,15.0,12.68,10.74,4.24,17.74,20.47,52.74,14.97,35.09,5.5,17.65,11.53,17.79,12.12,21.82,10.32,18.71,5.79,3.5,19.09
2013,138,1139,1266,0,23.94,53.36,17.39,34.3,6.55,19.06,14.0,20.33,11.61,24.88,12.88,13.27,5.67,2.3,18.06,22.24,53.24,16.82,36.85,5.42,16.39,13.61,19.45,8.76,20.42,10.76,11.24,6.7,3.12,18.24,24.52,52.55,20.26,38.39,4.26,14.16,15.71,21.74,11.52,23.45,14.35,13.61,6.74,3.42,16.97,22.32,55.06,16.1,35.52,6.23,19.55,11.87,17.35,11.68,18.94,13.45,12.87,6.71,3.52,19.16
2013,138,1276,1433,1,27.66,57.56,20.31,38.0,7.34,19.56,11.72,16.5,10.59,24.31,14.12,9.22,6.03,2.84,13.06,23.78,56.5,17.22,36.72,6.56,19.78,8.81,12.94,10.22,22.0,12.5,12.12,5.16,3.12,15.5,28.0,62.35,20.06,39.76,7.94,22.59,13.38,19.09,13.88,20.94,14.71,11.82,11.82,3.15,19.91,22.5,50.65,16.88,33.94,5.62,16.71,14.18,20.76,11.15,23.62,11.53,19.85,6.03,3.53,17.62
2013,138,1272,1277,0,27.56,57.59,21.38,41.29,6.18,16.29,14.56,21.85,12.26,25.53,17.21,14.62,8.97,6.29,18.09,22.97,56.74,17.18,39.44,5.79,17.29,13.41,19.85,11.26,21.59,11.47,15.47,7.41,3.29,18.85,24.38,52.94,19.41,38.5,4.97,14.44,13.78,19.41,11.28,25.19,13.09,13.16,8.06,3.81,16.0,21.22,53.25,15.78,35.25,5.44,18.0,11.5,17.38,9.94,20.47,10.94,12.62,7.22,3.28,17.06
2013,138,1332,1387,1,25.47,56.97,20.44,41.38,5.03,15.59,15.76,22.21,12.24,25.18,13.0,14.91,8.5,4.0,17.38,22.82,55.35,17.21,38.97,5.62,16.38,12.35,18.12,9.68,21.65,10.82,15.59,6.56,2.91,18.82,23.12,51.67,16.97,33.94,6.15,17.73,16.3,23.09,9.03,23.82,12.88,11.48,7.48,3.15,17.36,20.91,50.7,16.45,37.12,4.45,13.58,11.85,18.06,9.39,23.06,11.18,15.24,5.64,3.42,20.76
2013,138,1143,1393,0,25.32,56.77,21.29,43.52,4.03,13.26,12.87,17.74,10.97,26.23,14.06,12.55,5.77,4.74,16.32,23.1,58.39,17.32,41.23,5.77,17.16,12.42,17.9,11.55,22.45,11.84,11.06,5.9,3.03,16.74,25.69,58.37,19.63,40.26,6.06,18.11,13.91,20.6,14.54,24.2,14.54,12.63,8.89,6.2,16.17,20.34,54.0,13.94,32.51,6.4,21.49,13.0,19.17,12.69,21.94,13.8,15.46,7.17,3.11,18.11
2013,138,1211,1455,0,27.31,54.78,21.09,37.72,6.22,17.06,15.97,22.44,11.47,25.62,14.84,11.16,7.88,2.78,15.91,20.94,54.81,14.31,34.0,6.62,20.81,11.0,16.19,11.09,19.16,9.81,13.59,6.28,3.0,19.97,24.59,55.5,18.0,35.94,6.59,19.56,13.68,19.88,13.15,25.29,13.79,12.79,7.47,4.47,17.71,20.47,51.21,14.35,32.65,6.12,18.56,13.65,19.15,8.59,21.41,10.71,13.24,5.56,2.82,17.68
2013,139,1166,1181,0,26.68,52.56,17.91,31.74,8.76,20.82,13.26,17.68,8.41,26.82,17.18,12.26,5.0,2.59,16.21,23.5,57.68,17.53,38.59,5.97,19.09,10.12,14.85,9.94,20.35,12.09,10.56,6.53,2.38,17.74,27.34,57.41,19.59,38.31,7.75,19.09,15.84,21.66,9.66,24.16,14.69,10.72,6.53,3.78,17.72,24.0,57.47,19.5,42.09,4.5,15.38,12.91,18.03,11.84,23.16,9.5,14.38,4.81,2.91,19.09
2013,139,1195,1361,1,26.22,57.5,19.59,37.47,6.62,20.03,13.28,19.81,11.69,24.75,13.72,14.66,8.81,3.78,17.59,23.62,57.47,16.75,35.62,6.88,21.84,13.19,18.91,12.0,23.56,13.28,15.66,6.94,3.03,17.75,24.27,56.17,18.37,37.97,5.9,18.2,13.83,20.23,10.8,25.87,12.03,11.93,6.57,4.37,15.2,21.97,56.33,16.17,38.13,5.8,18.2,11.43,16.73,10.07,23.5,12.5,12.2,5.07,3.1,17.53
2013,139,1196,1278,1,26.21,54.52,17.82,32.45,8.39,22.06,10.82,15.88,10.55,24.52,14.82,11.12,6.97,3.3,14.12,19.3,51.15,14.21,34.21,5.09,16.94,10.0,15.45,9.82,20.45,9.7,14.0,5.79,2.55,15.64,23.88,53.97,18.66,37.97,5.22,16.0,15.47,22.59,14.91,23.94,14.78,13.81,7.56,5.72,17.53,21.22,53.53,15.0,35.19,6.22,18.34,13.03,18.91,11.75,18.88,11.94,12.78,7.75,3.53,19.16
2013,139,1231,1396,1,26.88,55.27,19.58,37.52,7.3,17.76,18.94,25.42,12.45,26.15,14.55,13.0,7.48,3.73,17.09,22.64,58.09,16.79,39.0,5.85,19.09,11.33,16.09,12.0,18.88,10.12,14.39,6.42,4.0,20.58,25.19,58.59,17.91,36.78,7.28,21.81,15.09,20.81,11.34,23.09,14.88,10.97,8.03,3.69,16.41,24.25,55.81,18.38,39.28,5.88,16.53,13.72,18.94,10.84,25.03,12.56,13.69,5.22,3.0,17.59
2013,139,1242,1314,1,26.62,55.47,20.59,39.06,6.03,16.41,16.12,22.0,10.97,28.15,15.65,13.68,7.18,6.62,16.97,20.88,58.03,14.44,37.03,6.44,21.0,13.26,19.24,11.41,21.06,10.68,12.85,6.91,3.12,18.38,28.33,64.58,21.0,44.76,7.33,19.82,12.18,18.09,13.7,25.15,17.03,12.27,7.97,3.3,14.91,25.52,60.27,18.67,40.64,6.85,19.64,11.24,16.09,11.27,25.36,12.3,15.18,6.73,3.85,16.52
2013,139,1247,1279,1,25.73,57.4,18.13,36.9,7.6,20.5,13.37,18.1,10.1,21.6,14.37,11.7,8.07,3.57,15.3,25.4,55.73,21.33,42.13,4.07,13.6,11.1,15.97,10.6,24.07,12.8,14.87,6.03,3.73,16.0,27.21,62.06,20.41,41.44,6.79,20.62,16.68,24.38,13.09,25.65,12.59,11.35,8.41,5.15,16.94,24.21,59.06,17.59,37.94,6.62,21.12,12.24,18.5,12.0,25.68,13.18,15.56,5.68,3.12,20.38
2013,139,1228,1274,0,23.94,57.94,16.24,34.09,7.7,23.85,13.06,18.09,11.85,21.45,10.15,11.48,6.88,3.91,18.21,22.67,52.82,16.33,34.42,6.33,18.39,13.76,19.52,10.94,24.0,12.15,14.42,5.7,3.03,16.42,25.06,54.48,18.24,35.45,6.82,19.03,12.97,19.15,10.03,25.73,11.27,10.91,6.33,4.55,14.73,22.03,55.21,15.76,35.97,6.27,19.24,10.33,15.91,9.97,22.55,10.88,11.88,5.64,2.97,17.55
