TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1115,23.6,56.1,20.1,45.0,3.5,11.1,12.9,20.6,12.1,29.2,10.8,14.2,6.6,4.2,16.2,21.21,55.79,17.26,40.58,3.95,15.21,9.68,16.21,11.16,22.79,8.95,16.11,5.68,3.95,19.58
1116,26.14,54.48,19.05,36.71,7.1,17.76,15.62,22.0,11.19,25.24,16.43,14.43,7.67,7.1,16.24,23.92,54.54,19.31,37.62,4.62,16.92,13.08,19.08,11.31,22.77,13.15,16.77,5.69,5.31,19.23
1117,25.38,53.75,17.56,35.62,7.81,18.12,16.44,24.44,10.69,27.19,13.69,13.94,5.25,4.25,20.12,24.67,56.07,17.8,37.13,6.87,18.93,11.73,17.6,9.93,21.87,14.13,16.47,6.53,2.8,19.67
1119,21.46,47.69,15.62,33.08,5.85,14.62,15.46,21.85,9.69,24.92,14.15,16.38,6.92,2.77,19.0,18.94,48.94,13.19,33.25,5.75,15.69,10.62,15.38,8.38,18.62,11.06,16.62,6.88,2.12,20.44
1120,28.81,58.62,20.44,36.81,8.38,21.81,13.44,21.19,12.06,26.38,20.19,15.75,8.81,4.88,17.62,24.13,58.6,17.8,36.6,6.33,22.0,11.4,18.0,12.4,21.33,12.67,16.8,7.6,3.13,21.13
1122,24.68,52.0,18.53,35.42,6.16,16.58,17.63,25.05,11.11,22.47,13.84,12.11,7.53,2.53,16.58,23.0,56.55,16.82,37.09,6.18,19.45,12.09,19.27,11.64,17.82,12.09,13.82,7.91,3.0,19.82
1123,23.44,55.11,19.11,41.89,4.33,13.22,17.67,25.22,12.78,22.67,12.56,12.44,9.33,2.89,18.67,19.73,53.64,15.82,38.18,3.91,15.45,12.45,18.0,12.5,19.0,9.41,13.95,7.18,2.18,21.64
1124,29.43,55.5,19.64,33.36,9.79,22.14,15.64,23.57,11.64,26.79,16.5,16.64,7.29,4.29,18.43,23.62,60.0,16.88,37.12,6.75,22.88,12.44,17.94,13.88,20.38,11.5,12.81,4.75,3.19,21.88
1125,26.95,53.86,17.32,30.27,9.64,23.59,13.55,19.41,10.91,27.27,16.95,15.64,6.0,3.59,18.23,22.89,57.89,15.89,32.22,7.0,25.67,9.0,13.44,10.78,22.33,12.67,16.56,6.33,2.33,19.44
1126,17.71,44.57,14.14,31.57,3.57,13.0,13.57,21.29,9.71,23.29,9.86,14.57,5.57,2.86,17.43,19.24,49.9,14.76,34.67,4.48,15.24,10.19,17.14,10.62,19.48,10.48,16.81,6.76,3.29,19.43
1127,23.77,52.69,15.69,31.46,8.08,21.23,15.0,20.62,10.69,24.77,11.92,14.0,7.46,2.23,18.62,22.75,56.69,15.94,35.75,6.81,20.94,9.38,14.81,10.62,20.94,9.19,14.62,7.44,1.88,21.5
1129,27.19,57.69,19.12,36.38,8.06,21.31,15.5,23.75,12.0,27.94,15.12,14.75,6.88,4.0,15.38,25.86,59.29,19.71,38.71,6.14,20.57,14.43,21.36,10.86,24.93,13.86,16.0,5.93,2.64,20.14
1130,27.3,53.8,20.9,36.9,6.4,16.9,18.65,25.05,11.95,25.25,15.9,13.25,5.8,5.5,14.55,22.27,52.18,17.36,35.55,4.91,16.64,16.09,23.55,11.64,18.36,12.73,15.73,5.73,6.27,16.91
1131,22.0,48.67,14.33,29.67,7.67,19.0,13.75,20.0,10.75,23.92,12.58,12.92,6.0,4.33,17.5,19.89,49.78,13.44,30.39,6.44,19.39,10.28,15.39,10.61,19.56,10.67,15.0,5.0,2.83,20.17
1132,24.64,50.55,15.91,31.27,8.73,19.27,14.18,19.73,7.36,23.73,17.55,12.91,6.82,3.73,20.36,22.33,54.61,17.11,35.72,5.22,18.89,12.39,19.11,9.39,23.22,12.28,15.56,7.28,3.39,25.22
1133,28.3,56.1,17.2,32.45,11.1,23.65,12.3,17.55,7.95,22.2,16.95,10.8,8.45,2.1,17.9,23.08,57.42,14.17,32.92,8.92,24.5,9.92,16.17,9.17,17.67,13.33,11.33,7.33,2.42,19.5
1135,19.0,39.09,11.64,22.09,7.36,17.0,22.36,29.0,5.36,22.27,13.0,15.55,7.27,3.45,19.18,18.33,45.56,11.5,25.28,6.83,20.28,12.83,18.0,6.72,18.56,11.89,15.33,7.17,2.06,17.94
1137,21.91,44.23,15.82,28.64,6.09,15.59,15.45,21.5,7.91,23.5,14.59,14.77,6.5,1.5,15.59,20.0,49.11,14.0,30.78,6.0,18.33,12.56,17.11,10.0,19.11,11.78,14.56,5.89,1.56,20.78
1138,24.92,58.42,18.75,40.42,6.17,18.0,17.58,25.08,15.75,25.67,15.83,18.5,7.92,2.42,17.92,21.74,54.37,16.95,38.21,4.79,16.16,16.26,23.74,14.05,22.21,12.47,19.47,7.47,2.63,23.42
1139,21.96,49.0,12.8,25.12,9.16,23.88,16.16,20.92,8.76,21.36,12.64,9.48,5.28,2.0,18.52,21.17,54.0,12.83,27.17,8.33,26.83,13.67,19.5,10.0,19.17,10.83,8.17,3.83,1.33,22.67
1140,28.83,58.0,21.75,40.04,7.08,17.96,14.54,22.04,12.67,26.58,15.92,13.29,6.46,4.17,18.79,26.62,57.0,18.38,38.38,8.25,18.62,10.0,15.5,9.75,21.75,15.38,14.25,4.0,1.5,21.25
1141,21.62,49.31,14.69,31.54,6.92,17.77,20.31,28.08,11.77,22.23,9.85,16.77,8.08,2.92,23.85,20.67,51.0,14.06,32.06,6.61,18.94,14.22,19.56,10.44,19.33,9.83,18.06,7.11,2.28,23.94
1142,27.29,56.41,17.12,31.94,10.18,24.47,13.88,20.29,10.24,24.82,15.0,11.65,7.24,3.41,15.41,25.45,59.27,17.36,36.18,8.09,23.09,9.73,16.73,10.27,24.18,12.55,14.36,5.55,3.09,20.27
1143,25.12,54.94,17.38,34.88,7.75,20.06,15.25,19.69,8.56,26.0,14.19,11.56,4.5,2.25,16.0,24.71,57.12,17.35,35.24,7.35,21.88,9.18,12.06,9.24,18.12,12.94,11.76,4.65,1.59,17.76
1144,27.0,58.0,18.67,34.75,8.33,23.25,22.67,30.25,11.83,27.08,17.58,15.75,9.0,4.0,19.08,24.0,57.41,17.12,35.71,6.88,21.71,15.71,22.41,10.59,21.82,13.88,18.71,9.18,2.35,20.06
1145,25.67,55.33,18.0,36.5,7.67,18.83,13.75,23.0,13.08,24.0,14.67,15.75,7.58,2.08,18.5,24.63,61.84,18.21,40.16,6.42,21.68,11.74,16.84,15.74,21.32,12.21,16.95,6.63,2.68,21.68
1146,22.0,49.5,14.5,31.5,7.5,18.0,16.33,20.17,9.17,25.67,10.0,15.67,5.33,5.0,18.5,22.1,55.55,17.3,37.85,4.8,17.7,12.95,18.2,12.1,23.45,10.55,15.3,4.85,5.2,20.7
1147,28.0,55.4,21.8,40.8,6.2,14.6,15.5,19.9,9.7,21.9,16.1,15.9,8.3,2.6,21.1,22.57,55.29,17.19,38.24,5.38,17.05,13.67,19.9,10.67,18.71,12.05,15.1,7.81,1.71,21.76
1148,24.41,52.36,15.77,32.36,8.64,20.0,17.32,23.45,11.73,24.55,12.73,13.68,5.73,3.36,15.41,21.27,56.09,15.64,35.91,5.64,20.18,10.18,14.73,12.45,19.82,12.36,15.27,6.73,3.45,17.55
1149,29.5,55.5,21.25,34.25,8.25,21.25,14.25,20.0,10.75,24.25,15.25,15.0,7.0,1.5,17.0,22.41,56.09,16.0,36.32,6.41,19.77,10.0,15.68,11.23,22.32,12.45,16.05,6.0,1.86,17.5
1150,25.57,56.21,16.43,32.79,9.14,23.43,18.0,24.64,13.5,24.93,13.43,12.86,5.07,2.21,18.21,21.38,59.31,13.06,30.69,8.31,28.62,11.75,17.69,12.94,20.81,11.25,12.62,5.81,2.0,20.75
1151,23.67,50.25,17.17,32.33,6.5,17.92,17.17,25.83,10.5,25.58,13.67,14.08,5.67,1.33,17.17,21.33,54.39,13.39,30.72,7.94,23.67,11.22,18.56,11.78,23.28,12.17,17.67,4.78,1.89,18.33
1152,28.86,57.57,21.29,40.0,7.57,17.57,18.29,25.14,12.14,21.0,16.57,14.86,9.0,4.57,20.71,23.7,58.85,17.9,40.8,5.8,18.05,12.0,16.8,12.55,18.1,10.65,13.95,7.95,2.6,20.35
1153,25.09,58.64,19.82,40.82,5.27,17.82,15.55,22.55,13.36,26.09,14.64,12.73,7.73,3.09,16.91,22.58,57.58,15.84,36.11,6.74,21.47,8.95,14.11,12.74,17.42,11.32,12.74,7.63,1.26,19.79
1154,21.5,48.25,16.75,33.0,4.75,15.25,15.5,22.25,8.75,26.0,9.25,12.75,6.0,0.75,15.5,19.39,49.91,13.61,30.17,5.78,19.74,9.0,14.57,9.91,17.87,10.57,15.22,6.48,0.78,17.91
1155,29.62,61.33,22.29,40.52,7.33,20.81,10.48,17.67,14.19,22.76,16.71,13.29,10.1,5.43,16.14,25.7,59.3,20.0,40.7,5.7,18.6,7.9,14.1,12.3,18.5,13.1,15.2,8.3,5.8,18.2
1156,21.57,54.43,14.14,34.29,7.43,20.14,17.86,22.86,11.29,25.14,11.14,11.0,5.57,4.29,18.29,21.57,56.1,15.57,34.48,6.0,21.62,10.38,15.1,12.19,18.43,10.86,13.86,7.19,3.33,19.76
1157,28.45,61.27,20.27,39.55,8.18,21.73,15.82,22.0,13.91,23.18,18.55,14.45,8.82,2.73,17.64,25.0,58.4,19.2,38.8,5.8,19.6,9.87,15.47,11.93,18.6,13.0,14.8,8.33,2.13,19.87
1158,26.23,55.27,18.59,34.5,7.64,20.77,12.09,17.95,10.86,26.14,14.41,14.14,6.82,3.82,13.91,23.18,57.27,15.91,33.73,7.27,23.55,10.18,14.73,10.27,23.64,13.18,16.64,5.45,3.91,19.09
1159,21.56,49.11,16.11,33.89,5.44,15.22,15.56,21.44,10.0,24.0,10.67,15.44,6.33,3.11,16.78,17.95,48.53,13.05,32.05,4.89,16.47,11.47,17.0,10.26,19.63,8.68,15.26,5.63,2.11,18.21
1160,26.14,58.86,19.57,40.71,6.57,18.14,20.86,29.86,14.43,25.71,15.0,14.86,8.0,4.43,21.57,23.95,58.2,18.55,39.55,5.4,18.65,12.15,19.45,12.7,23.15,12.7,18.4,6.45,4.3,21.05
1161,26.27,50.53,20.07,35.13,6.2,15.4,18.07,25.53,10.6,26.27,15.67,17.73,7.53,5.2,20.0,24.23,54.0,19.54,39.62,4.69,14.38,14.23,19.69,11.46,22.15,11.08,17.31,6.54,3.77,21.85
1162,25.8,49.93,17.6,31.73,8.2,18.2,14.6,18.47,9.33,24.87,15.87,13.27,4.73,1.47,17.0,19.0,49.33,13.17,32.67,5.83,16.67,9.42,14.67,10.08,18.92,9.92,16.5,6.17,1.42,23.0
1163,26.71,56.82,21.71,43.12,5.0,13.71,18.76,28.53,15.59,29.29,14.65,15.0,7.82,10.59,15.53,21.86,59.5,17.43,43.43,4.43,16.07,13.93,23.79,16.86,22.36,10.93,15.0,7.71,6.14,19.71
1164,23.58,54.5,18.42,38.25,5.17,16.25,15.17,22.58,11.83,21.83,11.08,13.92,7.17,1.83,18.58,20.65,55.05,15.5,36.35,5.15,18.7,11.65,18.4,11.0,18.55,8.55,13.7,6.05,2.25,19.4
1165,22.53,46.6,15.8,29.87,6.73,16.73,15.13,19.87,8.53,24.4,13.07,14.87,6.2,3.27,16.6,22.92,51.08,15.58,31.92,7.33,19.17,11.17,15.33,8.5,20.17,12.83,14.75,5.08,2.67,18.33
1166,23.41,49.05,16.45,30.77,6.95,18.27,17.64,23.18,10.14,23.59,15.05,13.18,6.41,3.0,15.64,19.5,51.2,14.6,32.6,4.9,18.6,13.9,18.8,10.6,20.1,9.8,12.1,5.9,1.6,19.0
1168,31.06,65.11,21.44,42.06,9.61,23.06,12.44,20.33,14.33,25.28,18.83,14.44,7.22,2.39,19.11,27.0,64.9,21.1,43.4,5.9,21.5,14.2,20.7,12.9,24.0,13.7,17.3,5.5,1.9,21.2
1169,27.92,57.5,22.17,42.25,5.75,15.25,19.83,26.67,14.17,24.75,15.58,19.75,10.17,2.75,25.08,24.18,60.24,19.12,43.0,5.06,17.24,13.12,18.94,14.41,23.41,12.47,17.88,6.94,2.24,24.76
1170,29.5,64.0,21.0,44.38,8.5,19.62,19.25,28.75,10.25,23.88,16.88,13.75,14.62,4.88,22.62,25.26,65.74,19.79,45.53,5.47,20.21,12.32,21.05,15.16,17.53,11.05,14.42,9.26,2.37,22.53
1171,22.44,49.33,17.78,35.56,4.67,13.78,13.22,18.67,8.67,23.22,12.56,13.67,6.89,3.11,19.78,22.06,54.94,17.89,39.72,4.17,15.22,8.72,12.5,9.56,18.33,10.67,12.83,6.33,3.56,20.61
1172,28.19,61.56,18.63,36.85,9.56,24.7,16.15,21.67,12.85,27.44,15.89,14.04,7.81,2.63,17.19,24.5,62.75,17.5,38.0,7.0,24.75,10.0,11.5,14.25,22.0,12.75,18.75,7.25,2.75,23.0
1173,24.11,51.84,17.79,35.74,6.32,16.11,15.21,21.16,10.95,23.79,12.63,13.74,4.58,3.53,18.21,23.25,55.75,16.92,38.33,6.33,17.42,9.67,15.08,11.83,19.17,12.08,14.67,4.83,1.92,21.42
1174,23.8,47.6,13.6,25.8,10.2,21.8,13.4,18.4,7.2,20.8,15.6,11.2,5.0,2.6,16.0,20.0,51.62,14.5,33.15,5.5,18.46,12.88,18.0,9.12,19.73,9.85,13.23,5.54,2.38,18.85
1175,22.4,47.35,15.85,30.3,6.55,17.05,12.9,17.4,10.45,18.45,12.45,11.85,6.0,2.65,15.7,17.5,46.5,11.67,25.67,5.83,20.83,9.67,12.83,10.58,14.0,9.75,12.58,5.67,2.92,16.17
1176,25.25,53.75,16.5,33.75,8.75,20.0,19.5,27.25,8.5,28.25,14.75,15.25,6.25,2.25,17.5,21.04,54.28,14.0,33.48,7.04,20.8,12.48,17.24,9.68,22.04,11.56,14.92,4.6,1.28,17.0
1177,27.06,56.47,19.94,37.71,7.12,18.76,12.24,18.41,10.59,26.35,15.76,11.47,7.53,5.18,15.29,22.38,54.46,17.62,36.85,4.77,17.62,8.46,13.23,11.69,22.0,10.77,12.62,4.38,4.0,18.69
1178,25.27,53.45,18.73,34.73,6.55,18.73,13.64,19.64,11.82,23.91,14.73,12.36,6.55,2.09,16.36,22.37,53.21,16.63,34.89,5.74,18.32,9.26,14.95,11.05,20.68,11.58,12.95,5.21,2.42,18.68
1179,27.25,57.25,21.44,40.81,5.81,16.44,18.0,25.56,13.56,24.31,15.94,13.31,8.56,2.81,16.81,23.07,55.6,16.8,35.27,6.27,20.33,17.0,23.47,13.33,19.67,13.8,13.87,6.8,2.93,19.07
1180,23.32,49.36,17.64,33.64,5.68,15.73,17.45,24.91,10.23,24.68,12.36,13.95,7.86,5.27,17.41,20.38,55.12,15.62,37.25,4.75,17.88,12.38,18.25,11.38,19.25,11.62,14.25,9.0,4.12,19.88
1181,24.55,50.5,18.45,35.45,6.09,15.05,15.68,22.77,11.14,24.86,14.5,15.14,8.36,4.95,16.64,25.5,58.5,19.4,40.7,6.1,17.8,11.6,16.5,11.6,21.5,10.3,15.9,5.2,4.2,19.2
1182,31.6,66.0,22.1,39.5,9.5,26.5,17.8,22.3,13.2,20.6,18.5,14.3,9.2,3.8,21.2,25.74,61.74,18.16,37.68,7.58,24.05,12.84,18.11,13.63,18.21,14.74,15.26,6.58,3.37,18.53
1183,24.33,51.44,19.33,39.0,5.0,12.44,17.89,23.33,10.89,26.11,14.56,14.67,6.67,2.33,19.11,20.25,53.45,15.8,38.15,4.45,15.3,11.25,16.05,11.4,22.05,10.8,13.7,5.1,1.7,18.85
1184,24.42,49.84,15.74,27.63,8.68,22.21,11.84,16.68,7.74,21.84,15.47,12.89,7.79,2.58,13.53,22.09,51.64,14.82,27.82,7.27,23.82,6.91,11.45,9.09,16.73,12.64,14.91,7.45,2.36,14.55
1185,22.0,49.62,13.31,28.31,8.69,21.31,15.23,22.23,10.69,23.92,12.54,17.23,7.0,2.23,18.46,21.74,53.63,15.0,32.89,6.74,20.74,10.63,15.47,11.32,20.16,11.11,18.21,6.79,1.58,20.63
1186,30.33,57.58,23.58,40.25,6.75,17.33,19.67,25.92,11.25,25.58,20.58,15.08,7.33,3.42,17.5,27.93,59.86,21.5,38.29,6.43,21.57,17.5,24.57,10.5,20.57,14.93,15.57,6.5,2.29,21.21
1187,28.0,58.67,19.67,37.67,8.33,21.0,14.67,22.0,12.33,26.0,16.33,15.0,5.67,4.33,20.33,19.71,52.08,13.71,31.83,6.0,20.25,9.83,17.54,10.25,22.21,10.96,13.96,6.04,2.17,18.83
1189,25.6,52.4,20.4,38.2,5.2,14.2,16.4,23.6,9.6,26.4,12.0,14.4,6.2,3.0,17.6,21.57,54.78,15.65,36.35,5.91,18.43,9.65,14.35,10.87,21.74,10.39,14.48,5.87,2.52,19.87
1190,27.68,59.23,21.27,41.09,6.41,18.14,14.64,19.77,11.86,25.73,16.41,15.77,9.82,5.45,19.27,23.44,54.67,18.44,39.22,5.0,15.44,13.11,18.67,10.22,21.89,14.11,19.33,9.89,2.22,21.67
1191,22.79,46.57,15.71,30.57,7.07,16.0,17.79,24.43,8.14,23.36,16.07,12.21,5.29,2.29,16.36,22.59,52.18,15.0,31.65,7.59,20.53,14.59,19.76,8.88,21.71,12.12,13.29,4.35,2.76,21.65
1192,27.0,57.92,19.46,38.69,7.54,19.23,17.23,24.0,11.31,23.77,14.23,12.62,5.92,3.46,17.46,25.06,62.75,19.44,42.12,5.62,20.62,11.94,17.38,13.88,21.75,11.69,14.12,6.38,3.06,18.0
1193,21.38,50.23,14.46,32.08,6.92,18.15,17.31,23.46,11.54,18.62,14.08,13.15,8.85,3.77,17.23,21.0,52.58,16.11,35.42,4.89,17.16,12.32,18.05,14.79,18.58,11.89,15.84,5.68,2.63,20.42
1194,29.47,55.27,23.73,40.93,5.73,14.33,14.87,21.6,8.93,26.73,17.6,13.47,6.8,2.07,18.27,23.67,54.73,17.07,35.27,6.6,19.47,15.0,21.53,9.87,20.27,12.53,17.07,6.33,1.6,21.87
1196,29.24,54.48,21.97,37.45,7.28,17.03,15.24,22.41,10.97,27.38,16.72,13.31,7.14,5.17,14.93,24.6,52.6,18.0,31.8,6.6,20.8,13.8,20.2,11.8,18.6,10.2,18.0,6.8,2.8,20.0
1197,24.56,51.17,18.78,36.22,5.78,14.94,17.83,27.0,12.72,25.06,13.61,16.56,6.83,1.56,17.44,22.38,55.0,16.54,37.46,5.85,17.54,13.15,20.08,12.46,21.85,13.15,18.92,6.38,1.92,18.77
1198,24.0,56.3,17.6,38.3,6.4,18.0,14.6,21.4,12.8,25.0,11.5,13.7,8.1,3.0,18.9,22.71,54.82,16.35,34.71,6.35,20.12,11.06,17.59,10.24,20.94,11.47,16.35,5.76,2.29,18.82
1199,28.85,56.55,21.9,38.55,6.95,18.0,14.8,19.25,10.7,21.5,13.05,14.3,8.2,3.45,16.5,22.33,54.92,16.0,36.75,6.33,18.17,14.25,18.58,11.33,19.75,11.08,14.5,7.08,3.08,19.75
1200,24.39,51.83,17.61,34.83,6.78,17.0,14.89,22.39,11.33,21.56,15.28,13.17,7.72,4.5,18.44,20.0,51.92,14.5,33.58,5.5,18.33,12.5,18.42,9.83,20.33,11.17,15.83,6.75,3.5,20.5
1201,25.0,56.55,15.23,29.82,9.77,26.73,15.23,22.59,9.32,29.86,15.68,13.5,5.86,7.09,16.55,21.0,59.11,13.22,31.0,7.78,28.11,11.89,20.56,11.67,26.0,11.0,13.22,5.56,5.11,15.78
1202,25.08,51.85,17.69,32.08,7.38,19.77,14.62,19.62,9.23,23.85,15.08,15.31,7.15,2.0,17.92,22.75,56.12,14.94,34.5,7.81,21.62,10.31,13.56,10.94,20.31,13.12,14.38,5.94,2.31,19.5
1203,26.87,55.3,21.7,41.65,5.17,13.65,14.96,21.09,11.91,23.74,15.52,14.0,10.26,4.91,17.48,24.12,59.88,18.0,42.75,6.12,17.12,8.62,12.62,12.62,16.62,12.38,12.75,6.62,3.0,22.88
1204,27.54,58.77,23.0,47.31,4.54,11.46,12.92,20.08,13.46,26.0,15.08,14.85,7.77,3.85,18.15,23.69,55.88,18.56,39.69,5.12,16.19,10.69,18.62,11.56,22.44,11.69,17.69,6.19,2.75,21.44
1205,23.62,52.38,13.88,28.5,9.75,23.88,13.25,21.75,12.0,24.25,15.0,13.0,8.38,4.25,18.62,22.19,55.81,14.52,32.19,7.67,23.62,8.43,12.76,10.19,19.38,12.71,17.24,6.81,2.33,19.57
1206,25.22,51.39,18.44,34.72,6.78,16.67,10.94,16.83,9.89,24.06,15.5,11.89,6.44,2.72,13.72,22.4,52.2,17.8,34.93,4.6,17.27,8.13,12.87,9.93,21.13,12.27,12.73,5.27,2.4,16.2
1207,25.27,48.54,18.54,31.31,6.73,17.23,13.81,19.0,10.88,23.23,15.0,13.12,5.19,5.0,16.19,21.17,47.67,16.83,30.83,4.33,16.83,10.5,15.67,10.17,19.5,11.5,16.5,5.33,5.17,17.83
1208,31.65,62.29,22.41,41.59,9.24,20.71,11.06,17.29,14.24,26.53,17.82,15.41,9.71,5.35,15.29,22.69,58.46,16.46,36.77,6.23,21.69,10.77,15.46,13.92,21.0,10.46,16.0,7.62,3.54,20.31
1209,23.55,52.55,17.91,37.0,5.64,15.55,18.27,27.64,10.0,28.64,10.64,13.73,7.36,3.36,15.73,21.3,50.85,15.4,34.65,5.9,16.2,12.1,18.55,11.2,19.9,11.1,17.0,4.8,3.05,17.1
1210,30.1,59.25,23.15,41.75,6.95,17.5,15.35,22.1,13.45,24.35,17.8,15.25,11.05,3.85,19.1,28.0,60.27,22.64,44.0,5.36,16.27,11.55,17.55,14.09,19.45,11.27,17.0,8.09,3.0,23.64
1211,28.87,57.65,22.0,40.78,6.87,16.87,17.52,23.43,10.74,28.74,15.26,13.3,6.83,3.57,17.83,25.0,55.0,18.5,37.4,6.5,17.6,15.7,20.7,10.0,23.3,12.7,15.7,4.9,3.6,22.7
1212,26.9,58.3,22.0,42.5,4.9,15.8,16.3,24.8,12.6,26.9,13.1,15.7,7.4,2.7,20.6,19.93,55.86,14.93,39.29,5.0,16.57,11.0,16.14,12.21,22.21,8.79,17.86,4.79,3.21,19.07
1214,24.47,52.6,18.07,34.07,6.4,18.53,17.2,25.73,13.6,23.6,13.53,19.0,9.07,3.07,21.07,21.56,55.88,15.0,31.75,6.56,24.12,14.38,21.94,14.0,20.88,10.19,22.0,9.31,3.44,25.25
1216,19.62,46.69,13.15,26.69,6.46,20.0,16.69,24.38,8.85,22.0,11.69,12.54,9.15,1.23,16.92,22.5,55.89,15.72,31.17,6.78,24.72,10.11,15.22,10.33,18.78,10.89,12.56,8.0,1.22,20.94
1217,25.42,53.83,20.17,39.25,5.25,14.58,21.33,27.75,11.08,22.33,12.17,15.25,7.17,3.25,15.75,24.5,57.88,20.06,42.5,4.44,15.38,15.06,20.12,12.19,19.81,10.69,16.81,6.62,2.62,17.5
1218,27.56,55.61,22.0,41.44,5.56,14.17,17.17,23.44,11.72,28.28,18.39,18.22,6.94,5.5,18.11,24.38,59.31,19.31,41.69,5.08,17.62,11.08,15.31,13.31,22.15,16.0,16.31,5.85,4.23,19.62
1219,27.72,57.94,21.83,41.17,5.89,16.78,16.5,23.39,11.67,25.61,17.06,15.56,7.22,3.39,18.72,25.2,60.9,17.4,37.9,7.8,23.0,7.3,11.8,13.3,20.6,13.1,15.2,5.0,2.8,20.2
1220,24.52,53.0,16.71,34.52,7.81,18.48,15.67,21.43,10.52,23.29,12.19,11.52,5.81,2.43,17.1,25.89,59.33,18.22,38.78,7.67,20.56,15.0,24.0,12.0,20.33,10.89,11.89,6.22,2.11,23.67
1221,22.68,49.68,16.64,33.48,6.04,16.2,15.56,21.16,11.4,22.04,14.68,15.0,9.68,3.88,17.32,19.62,51.38,14.75,35.38,4.88,16.0,11.62,15.88,11.25,16.88,10.75,15.75,9.12,3.25,20.62
1222,25.17,61.39,14.5,31.22,10.67,30.17,16.44,22.83,12.72,23.33,12.56,11.39,8.78,3.56,20.0,24.07,64.2,14.87,33.13,9.2,31.07,10.73,15.2,12.4,21.33,10.13,11.87,7.87,2.93,20.47
1224,26.44,53.44,18.11,34.22,8.33,19.22,17.0,24.67,9.67,22.44,13.89,16.67,5.44,2.67,17.33,20.0,50.68,12.68,30.91,7.32,19.77,12.0,18.91,10.18,19.36,11.36,16.05,5.09,2.05,17.82
