TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1130,25.96,56.42,22.29,45.21,3.67,11.21,17.62,24.71,14.38,24.67,17.75,13.08,7.12,4.29,13.96,23.0,57.25,17.0,39.5,6.0,17.75,12.25,17.25,14.0,16.25,15.25,12.0,8.0,3.0,20.5
1131,23.65,52.4,18.7,37.8,4.95,14.6,14.1,20.75,10.65,25.25,13.0,11.4,7.95,5.75,15.0,21.62,53.5,17.88,39.88,3.75,13.62,10.62,16.5,11.88,22.38,11.25,13.5,4.75,3.0,18.0
1132,26.18,49.71,19.18,33.41,7.0,16.29,15.29,20.0,8.24,22.71,18.41,14.88,7.24,4.41,20.94,21.45,51.73,15.82,33.09,5.64,18.64,12.09,16.45,9.36,21.91,13.73,14.82,5.45,3.0,22.45
1133,26.85,57.31,21.23,42.69,5.62,14.62,15.31,21.46,11.92,27.46,16.38,15.85,8.54,5.46,18.77,23.33,57.87,18.13,39.2,5.2,18.67,14.07,19.87,13.0,22.6,11.07,16.0,6.47,4.4,22.93
1135,24.83,52.33,16.08,31.08,8.75,21.25,14.83,21.75,9.58,25.33,16.17,13.58,8.92,2.58,14.67,20.12,53.31,14.12,34.0,6.0,19.31,14.38,20.31,10.12,18.94,11.25,14.88,9.06,2.25,17.25
1137,22.45,47.68,15.55,30.68,6.91,17.0,15.05,21.0,9.45,23.23,12.95,14.91,7.91,3.0,17.59,18.33,47.89,12.44,28.89,5.89,19.0,13.0,20.0,9.11,20.44,11.22,17.89,8.22,3.0,22.0
1138,26.82,57.36,20.05,39.59,6.77,17.77,15.18,21.59,12.27,25.68,14.5,15.36,8.64,2.5,19.77,26.67,62.67,19.33,40.56,7.33,22.11,13.56,20.89,14.0,22.22,13.56,17.0,9.11,2.44,25.78
1139,23.73,48.73,13.91,27.0,9.82,21.73,14.18,18.73,6.0,21.45,13.27,8.18,4.64,1.91,14.73,20.4,48.27,13.4,25.4,7.0,22.87,9.93,13.6,6.2,17.53,9.93,11.4,4.6,1.8,18.2
1140,25.57,53.57,17.57,34.43,8.0,19.14,17.0,22.71,9.57,24.86,15.0,12.71,6.0,3.86,16.71,20.95,54.14,14.29,34.24,6.67,19.9,11.05,15.76,12.0,21.0,10.76,15.33,5.67,3.24,19.1
1141,26.25,56.25,17.0,37.0,9.25,19.25,16.12,21.62,11.75,22.12,14.88,15.5,8.5,2.25,22.5,21.61,54.06,15.89,35.39,5.72,18.67,11.94,18.06,11.22,19.56,11.0,18.61,6.78,2.33,22.17
1142,26.0,49.75,17.25,34.5,8.75,15.25,24.0,31.75,9.0,28.5,12.25,17.0,6.75,4.5,18.5,22.59,56.09,15.91,35.14,6.68,20.95,12.18,16.41,10.23,21.27,9.95,16.73,6.18,2.45,20.41
1143,25.85,52.23,22.0,41.77,3.85,10.46,15.46,23.92,10.62,26.92,15.08,14.77,4.08,4.08,17.31,25.12,60.31,21.38,47.31,3.75,13.0,10.56,17.44,13.12,19.56,14.12,15.0,5.5,2.81,17.75
1144,26.5,58.0,21.5,44.5,5.0,13.5,13.5,22.5,12.5,27.0,11.5,16.0,9.5,0.5,22.0,22.64,56.16,17.84,40.88,4.8,15.28,11.44,18.32,13.8,22.36,10.76,19.0,6.24,1.56,20.44
1145,26.45,59.36,19.64,41.36,6.82,18.0,16.64,22.73,10.0,27.36,13.36,11.82,6.82,4.27,16.82,26.11,60.67,19.44,41.5,6.67,19.17,10.5,16.11,11.72,23.56,12.89,14.56,7.72,4.17,19.44
1147,24.5,51.0,17.0,33.5,7.5,17.5,18.5,28.0,9.5,22.5,13.5,17.5,10.0,0.5,25.5,21.62,52.83,15.08,34.46,6.54,18.38,12.46,17.46,9.96,18.88,10.92,16.5,5.83,1.88,21.58
1148,26.92,52.17,19.58,35.5,7.33,16.67,16.67,21.0,10.33,21.17,15.75,14.42,6.83,1.92,16.33,22.0,55.75,15.88,36.81,6.12,18.94,11.44,16.94,13.94,20.38,12.12,14.56,5.44,1.81,17.12
1149,23.25,49.42,18.0,34.5,5.25,14.92,12.75,18.5,9.25,24.17,12.92,14.58,7.33,3.33,15.42,20.19,51.38,15.0,36.62,5.19,14.75,7.38,12.69,9.06,21.75,11.56,16.31,6.75,3.12,20.5
1150,27.38,60.86,19.52,40.14,7.86,20.71,17.81,25.14,14.62,24.81,14.81,13.0,8.86,3.19,16.33,23.57,61.57,15.14,36.71,8.43,24.86,16.57,26.86,14.43,22.0,12.43,13.71,8.29,3.29,18.86
1151,26.06,55.47,20.88,39.35,5.18,16.12,17.41,26.35,13.29,29.94,14.47,16.76,7.35,2.29,17.0,21.8,54.6,16.4,35.0,5.4,19.6,14.2,20.3,13.9,22.2,11.9,18.5,6.5,1.5,16.4
1152,25.22,52.67,18.89,36.11,6.33,16.56,14.89,24.22,9.67,21.56,14.89,12.56,10.33,3.89,18.89,22.37,55.0,17.42,38.42,4.95,16.58,11.53,18.37,11.89,19.32,10.32,14.21,6.95,3.42,18.74
1153,26.21,58.58,19.5,39.71,6.71,18.88,19.79,27.96,15.04,28.17,15.79,13.88,6.17,7.17,17.5,23.29,57.0,17.0,37.43,6.29,19.57,15.0,23.71,12.14,23.29,12.29,12.0,3.14,5.86,18.29
1154,25.38,56.88,18.62,38.25,6.75,18.62,18.0,26.0,12.75,25.5,11.12,18.38,9.88,3.75,21.25,20.44,55.44,13.81,33.88,6.62,21.56,11.31,19.12,11.94,23.5,8.75,17.19,6.38,3.75,22.38
1155,27.81,58.56,21.25,40.38,6.56,18.19,15.38,25.19,13.5,26.12,16.44,16.44,10.81,6.12,18.5,24.13,59.13,18.53,40.33,5.6,18.8,11.4,19.4,14.8,19.8,12.13,18.6,9.07,4.53,21.53
1156,25.14,50.43,18.0,31.71,7.14,18.71,15.86,22.29,9.71,20.86,15.57,12.29,7.43,1.71,17.43,22.06,56.47,15.35,33.82,6.71,22.65,13.59,19.47,12.59,21.65,13.47,18.47,7.88,1.76,22.47
1157,26.38,56.62,19.25,38.12,7.12,18.5,14.25,21.0,13.12,23.38,16.38,12.62,8.0,1.5,17.88,24.0,59.28,16.89,39.06,7.11,20.22,10.06,16.17,11.56,20.39,13.06,14.78,7.17,2.11,21.22
1158,27.22,61.83,20.22,42.5,7.0,19.33,14.44,21.0,14.11,25.78,16.17,13.11,9.5,3.0,18.39,23.1,59.7,18.0,39.4,5.1,20.3,13.9,18.0,10.6,21.8,12.4,14.3,7.8,3.6,20.0
1159,24.7,54.5,18.9,40.0,5.8,14.5,13.6,19.4,10.2,25.5,12.3,12.2,5.4,2.3,16.6,22.81,55.0,15.56,34.25,7.25,20.75,8.94,12.44,9.69,20.56,12.62,16.19,5.44,2.94,18.56
1160,26.23,58.92,19.15,40.15,7.08,18.77,15.23,23.46,12.85,28.08,14.15,13.62,5.69,5.77,16.92,25.0,59.56,17.44,36.69,7.56,22.88,10.75,17.88,12.19,20.31,13.31,14.12,6.38,4.88,20.94
1161,27.33,50.44,22.22,37.78,5.11,12.67,23.11,30.67,9.11,26.67,18.44,15.22,7.33,7.33,16.89,21.88,51.94,17.18,36.06,4.71,15.88,13.53,18.88,11.53,23.88,13.53,16.47,4.82,4.29,21.47
1162,23.0,51.67,14.92,30.92,8.08,20.75,14.75,20.58,10.17,26.67,16.17,17.17,6.75,5.0,19.83,21.0,52.07,14.33,32.0,6.67,20.07,11.87,17.4,11.73,20.33,11.67,17.87,6.47,1.93,23.13
1163,29.0,59.68,23.73,45.5,5.27,14.18,19.14,27.32,14.91,32.23,18.5,15.32,6.05,9.18,15.5,24.71,64.14,20.0,48.14,4.71,16.0,12.57,18.43,18.14,24.86,14.0,14.86,6.57,9.0,16.86
1164,23.71,53.14,19.57,41.43,4.14,11.71,19.93,28.64,11.86,24.14,11.29,14.71,10.71,2.71,18.43,18.0,52.13,15.0,39.07,3.0,13.07,11.93,17.47,12.0,19.2,8.0,14.87,6.47,3.8,19.67
1165,23.58,49.83,17.08,32.75,6.5,17.08,13.92,17.58,9.0,22.08,13.58,12.92,7.25,2.33,17.42,21.86,51.64,14.57,32.5,7.29,19.14,9.93,14.14,9.29,19.5,12.36,15.29,6.43,3.57,17.07
1166,25.04,53.35,16.3,33.17,8.74,20.17,14.39,19.26,9.65,22.57,14.48,10.91,6.65,3.39,16.0,22.6,54.3,14.2,32.0,8.4,22.3,14.0,20.4,10.4,19.1,13.8,14.4,7.3,3.0,21.4
1168,29.56,62.22,22.22,40.72,7.33,21.5,10.5,15.78,12.83,25.39,16.89,13.89,6.78,1.78,18.06,26.4,65.6,17.5,41.6,8.9,24.0,7.2,10.0,13.2,21.7,11.2,12.4,6.7,1.8,20.3
1169,25.18,50.35,19.65,36.35,5.53,14.0,18.41,25.47,10.88,21.24,15.0,15.24,10.53,3.06,19.35,24.54,61.85,18.92,42.31,5.62,19.54,13.54,19.46,13.31,20.08,12.23,17.46,11.31,1.85,23.38
1170,25.9,61.5,16.8,38.6,9.1,22.9,18.9,26.3,14.9,22.6,15.3,13.7,10.7,3.8,20.4,20.69,60.56,15.25,41.0,5.44,19.56,14.25,20.94,14.88,19.88,8.81,15.75,9.0,2.5,25.06
1171,20.89,48.33,14.44,33.44,6.44,14.89,9.33,13.44,9.56,21.89,12.11,12.78,5.44,3.89,17.56,20.88,51.24,15.0,34.65,5.88,16.59,9.88,16.0,8.82,18.47,12.82,14.88,7.24,3.0,19.88
1172,24.67,55.44,15.61,31.39,9.06,24.06,15.39,20.5,12.5,25.83,14.5,15.33,5.22,1.56,18.17,21.38,52.75,14.12,31.62,7.25,21.12,13.38,18.5,12.12,19.88,12.5,15.38,4.62,0.38,19.62
1173,22.06,50.94,14.78,32.72,7.28,18.22,12.72,17.72,11.06,23.83,13.78,13.83,5.78,2.22,18.22,22.0,57.91,13.55,33.91,8.45,24.0,13.27,18.18,12.18,19.45,12.64,11.91,6.0,1.45,23.36
1174,25.36,53.73,18.73,35.64,6.64,18.09,13.64,21.45,9.73,25.55,14.55,14.18,7.64,3.27,18.0,22.2,54.65,16.75,35.95,5.45,18.7,11.95,17.9,11.5,24.15,12.0,18.1,5.35,2.6,20.3
1175,21.26,47.32,14.84,29.11,6.42,18.21,17.42,23.63,10.42,19.05,10.37,13.53,8.05,3.05,15.79,18.77,48.77,12.15,28.69,6.62,20.08,12.46,16.38,9.77,14.92,11.08,14.85,8.31,2.54,16.54
1176,26.78,55.83,20.22,38.5,6.56,17.33,14.89,20.72,10.67,25.56,16.28,12.78,7.56,5.83,13.83,25.4,56.5,20.4,41.0,5.0,15.5,12.9,19.3,9.5,20.9,13.7,14.4,6.7,4.0,20.0
1177,26.26,55.42,20.32,40.0,5.95,15.42,13.79,20.26,13.74,24.26,15.95,11.74,5.47,3.42,16.47,21.9,57.1,16.6,38.6,5.3,18.5,10.9,16.6,12.8,21.0,10.4,13.3,6.1,3.3,18.7
1178,25.15,52.69,20.08,39.08,5.08,13.62,14.77,22.46,13.38,24.62,12.08,11.15,5.77,2.92,18.08,20.56,51.5,17.19,37.75,3.38,13.75,9.62,14.88,13.06,19.62,9.75,14.62,6.0,2.75,20.44
1179,24.62,53.77,17.62,36.0,7.0,17.77,22.46,30.23,13.46,26.15,14.23,15.15,8.38,2.92,16.0,21.06,54.06,16.0,35.88,5.06,18.19,14.5,20.75,13.06,20.06,10.31,16.12,8.06,3.12,17.5
1180,24.12,53.06,15.82,34.12,8.29,18.94,17.41,25.29,10.59,25.35,14.88,11.65,6.24,5.35,18.88,21.91,55.55,15.09,34.18,6.82,21.36,12.0,18.55,9.82,21.0,13.18,12.55,6.18,4.36,18.82
1181,26.56,58.16,17.72,35.32,8.84,22.84,18.36,25.6,13.56,25.36,13.24,13.8,9.04,6.96,17.8,26.4,64.2,16.8,38.6,9.6,25.6,14.6,21.4,13.2,22.8,13.0,12.6,7.4,6.4,21.6
1182,26.62,57.62,21.12,42.38,5.5,15.25,19.12,24.25,12.88,26.75,16.88,13.75,6.5,5.88,20.25,23.86,59.18,17.77,39.77,6.09,19.41,9.41,12.59,12.18,20.77,13.86,13.91,6.27,3.45,20.05
1183,24.91,53.09,17.64,35.55,7.27,17.55,15.91,21.36,11.73,26.45,15.27,14.27,4.91,3.91,19.55,22.69,53.0,17.56,37.56,5.12,15.44,13.56,18.56,10.25,21.75,12.5,16.44,4.81,3.38,20.44
1184,27.26,54.84,20.68,37.63,6.58,17.21,12.79,18.63,10.21,24.37,15.79,13.05,6.74,4.26,19.0,23.88,58.25,18.62,40.38,5.25,17.88,9.0,15.0,12.62,21.62,12.0,17.0,7.12,2.62,20.75
1185,25.4,52.6,19.3,37.2,6.1,15.4,22.3,31.7,9.9,24.2,14.5,15.7,8.6,2.6,18.6,22.89,54.72,17.44,37.44,5.44,17.28,17.5,25.44,11.33,21.39,10.94,14.94,6.56,2.44,20.5
1186,23.29,51.43,17.0,33.29,6.29,18.14,11.86,18.86,9.71,25.71,15.43,14.43,5.71,1.57,18.57,21.25,52.15,15.1,33.4,6.15,18.75,11.6,17.25,9.25,19.9,13.05,16.9,5.0,1.75,21.65
1187,23.86,54.71,18.43,41.0,5.43,13.71,14.71,23.71,12.57,28.43,13.57,15.14,6.57,4.71,19.0,21.47,57.53,17.63,42.58,3.84,14.95,13.89,22.05,15.0,23.53,11.05,16.42,5.74,3.74,21.26
1189,21.57,49.43,15.0,31.14,6.57,18.29,15.43,24.14,9.43,24.43,12.29,14.29,8.71,3.29,18.0,21.14,52.64,15.82,35.59,5.32,17.05,10.73,17.18,9.91,21.32,10.27,15.86,7.36,1.82,17.86
1190,31.29,59.71,22.29,41.86,9.0,17.86,12.57,18.43,11.71,26.57,13.86,16.43,7.86,2.14,16.0,26.05,62.47,20.26,44.05,5.79,18.42,13.16,19.26,12.47,23.58,10.05,16.89,7.74,2.0,19.37
1191,25.91,52.55,17.91,32.82,8.0,19.73,16.45,23.36,8.36,24.27,16.82,14.0,5.0,2.36,16.09,24.12,56.24,15.82,33.59,8.29,22.65,10.94,17.12,10.35,22.24,14.88,14.18,4.59,1.94,21.0
1192,27.11,58.37,20.79,40.47,6.32,17.89,13.89,20.0,12.11,25.16,15.21,12.84,6.95,4.63,17.26,27.0,62.42,19.75,41.67,7.25,20.75,12.5,19.83,13.0,21.25,14.75,15.58,7.42,4.08,21.67
1193,25.13,55.67,19.27,38.8,5.87,16.87,14.4,20.73,10.87,24.73,15.87,12.8,8.4,7.2,17.27,23.93,59.53,19.2,41.53,4.73,18.0,12.93,17.07,13.73,20.73,13.33,13.33,6.67,5.6,21.07
1194,30.7,61.8,23.7,43.3,7.0,18.5,16.8,26.3,13.1,28.2,14.4,17.4,9.4,6.5,21.8,25.88,63.76,18.65,42.35,7.24,21.41,12.82,19.88,15.0,22.82,12.47,17.18,8.29,3.06,19.47
1196,27.74,55.22,19.96,36.35,7.78,18.87,16.3,22.96,11.91,27.3,15.83,13.52,7.43,4.87,17.52,23.57,53.57,16.29,32.0,7.29,21.57,13.57,20.57,10.14,21.0,12.43,14.0,5.71,3.14,20.43
1197,27.43,58.71,21.14,41.57,6.29,17.14,16.36,23.93,15.0,27.14,14.43,17.93,8.07,1.43,19.5,21.2,55.2,16.67,39.47,4.53,15.73,12.2,19.53,12.47,18.67,8.4,16.67,6.67,1.4,20.73
1198,24.58,52.42,19.67,37.67,4.92,14.75,19.0,29.08,12.33,26.83,13.58,17.83,7.0,3.92,21.25,22.12,52.82,17.76,37.94,4.35,14.88,14.35,22.18,12.94,23.94,12.65,19.53,6.76,2.76,21.24
1199,27.18,53.64,19.45,35.45,7.73,18.18,15.45,22.64,9.91,25.82,14.55,15.91,7.09,3.55,18.73,22.21,53.79,16.47,35.68,5.74,18.11,12.32,18.74,9.95,21.79,11.11,16.26,6.58,2.95,19.95
1200,25.08,52.54,18.69,35.23,6.38,17.31,14.77,21.38,12.54,25.08,15.54,17.15,8.15,4.92,16.54,20.12,53.25,13.5,32.38,6.62,20.88,9.5,16.12,11.81,18.69,11.25,15.75,7.0,3.69,17.62
1201,27.2,58.67,19.8,38.6,7.4,20.07,12.8,21.07,12.27,29.87,16.4,16.13,5.87,4.13,16.07,23.64,57.86,16.29,36.71,7.36,21.14,14.0,19.93,12.29,22.14,13.36,15.64,5.43,3.86,18.43
1202,24.75,53.75,15.75,31.42,9.0,22.33,13.33,19.42,11.17,23.67,16.75,14.92,9.0,2.0,16.0,23.38,55.08,15.54,31.31,7.85,23.77,9.31,13.23,9.69,18.15,13.0,15.31,7.54,2.15,18.77
1203,28.91,58.36,23.23,43.5,5.68,14.86,17.55,24.73,13.0,24.86,16.82,14.14,9.5,4.32,16.36,24.0,57.29,19.57,42.43,4.43,14.86,12.86,19.0,13.14,19.86,13.57,17.57,10.71,4.14,20.57
1204,30.71,67.14,23.0,47.79,7.71,19.36,18.57,24.14,13.29,26.64,16.86,14.36,11.07,4.29,21.64,24.85,64.54,19.54,43.38,5.31,21.15,15.85,23.62,14.15,24.23,12.15,17.0,8.38,4.54,24.69
1205,26.5,59.88,19.31,37.69,7.19,22.19,16.0,22.19,14.19,26.75,15.38,14.56,8.44,3.19,15.94,23.92,59.17,16.25,35.08,7.67,24.08,9.17,13.42,11.67,21.83,12.33,16.42,7.08,2.58,18.67
1206,28.31,57.81,19.19,36.56,9.12,21.25,15.31,22.31,11.75,24.0,17.75,12.5,8.06,3.62,16.81,21.77,55.31,17.46,38.69,4.31,16.62,16.0,22.69,10.85,21.69,10.31,12.23,7.77,2.62,17.69
1207,22.76,48.53,15.29,28.06,7.47,20.47,12.82,17.82,11.0,22.18,14.53,13.76,7.71,5.18,15.59,22.5,52.75,14.92,31.0,7.58,21.75,8.92,13.33,10.0,17.42,13.25,14.08,5.75,3.67,19.75
1208,26.75,57.38,19.38,38.75,7.38,18.62,15.38,25.12,13.25,24.5,12.5,14.25,9.0,3.75,18.75,18.55,51.05,13.85,32.9,4.7,18.15,11.85,18.35,10.3,19.35,8.55,15.65,6.85,3.1,19.95
1209,27.31,56.31,17.38,33.23,9.92,23.08,14.62,20.15,9.85,24.23,15.15,12.23,7.69,5.38,15.85,22.33,59.6,14.67,34.87,7.67,24.73,9.8,14.4,12.33,21.73,10.87,13.8,5.13,4.13,18.47
1210,28.32,58.42,21.47,39.47,6.84,18.95,15.05,22.47,13.32,27.84,17.21,15.47,8.32,5.53,18.68,23.91,59.82,19.64,43.64,4.27,16.18,15.64,21.82,11.82,24.73,11.09,15.0,8.18,4.91,22.64
1211,27.96,53.92,22.88,41.0,5.08,12.92,20.08,26.8,11.24,26.8,16.64,13.48,5.6,3.48,17.44,25.25,58.25,20.5,45.5,4.75,12.75,15.75,21.75,14.75,24.25,10.75,14.0,5.5,3.25,17.25
1212,26.17,56.83,19.0,38.75,7.17,18.08,11.33,17.33,10.08,25.25,17.25,13.17,6.33,3.67,20.08,22.08,62.0,16.0,41.25,6.08,20.75,11.67,19.92,13.5,24.58,11.17,17.67,6.67,3.33,22.25
1214,24.47,54.41,19.65,39.47,4.82,14.94,17.65,27.88,13.59,26.06,12.76,17.06,8.82,2.94,19.41,21.92,52.23,16.85,37.85,5.08,14.38,9.46,16.62,10.92,20.46,10.85,17.85,7.54,2.31,19.38
1216,26.12,56.12,20.38,41.12,5.75,15.0,11.88,18.25,11.38,26.12,12.0,15.12,8.12,2.5,18.5,21.2,58.4,17.05,42.0,4.15,16.4,8.75,14.15,13.3,19.65,7.75,14.4,6.15,1.7,22.1
1217,26.83,54.83,20.5,37.25,6.33,17.58,17.25,23.08,10.83,25.08,15.42,16.5,8.58,3.0,17.58,20.93,56.4,14.93,36.67,6.0,19.73,11.2,17.0,13.13,22.73,11.33,18.33,7.8,3.73,20.27
1218,25.94,57.75,20.31,40.94,5.62,16.81,12.69,18.75,14.44,22.75,16.62,13.88,6.44,4.25,14.44,25.62,60.31,18.85,40.31,6.77,20.0,8.69,13.69,11.31,19.23,17.38,11.54,7.08,3.85,19.62
1219,28.82,60.73,22.36,44.91,6.45,15.82,18.0,27.73,13.18,29.36,15.64,15.27,9.55,4.64,18.91,24.18,59.53,18.06,40.12,6.12,19.41,12.88,19.65,13.76,22.65,12.82,17.94,8.0,2.12,22.29
1220,26.62,56.95,19.1,36.95,7.52,20.0,14.05,21.62,12.1,24.62,13.76,13.76,8.57,5.33,18.14,23.38,56.38,16.25,34.12,7.12,22.25,13.88,21.0,13.62,23.0,11.75,15.12,6.0,2.88,22.88
1221,24.71,53.38,18.12,35.88,6.58,17.5,13.75,20.58,11.21,23.92,15.25,13.29,10.62,5.42,16.17,20.0,54.83,14.67,37.67,5.33,17.17,9.33,15.0,14.33,17.67,10.0,15.0,9.5,3.67,19.83
1222,25.39,59.56,16.72,35.11,8.67,24.44,14.22,21.11,13.83,21.11,12.89,12.67,11.06,4.94,21.78,22.77,62.85,14.31,35.38,8.46,27.46,9.92,17.23,13.46,17.15,11.08,12.46,9.85,3.23,24.0
1224,27.4,63.8,20.0,43.2,7.4,20.6,19.4,25.8,14.4,20.2,13.2,11.2,11.4,4.2,20.2,20.78,58.17,13.48,34.35,7.3,23.83,11.3,17.43,13.22,21.43,8.65,16.65,6.0,2.96,22.13
