TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA
1165,21.35,50.23,15.12,31.65,6.23,18.58,11.0,17.27,9.31,22.15,12.92,15.46,7.31,2.12,18.35,24.04,53.92,15.96,31.88,8.08,22.04,11.73,17.92,11.5,23.08,15.81,14.35,7.35,3.08,16.88
1166,28.7,57.45,20.73,36.97,7.97,20.48,13.88,20.03,10.88,23.18,16.82,13.36,8.39,4.45,17.27,23.88,55.33,19.0,41.03,4.88,14.3,11.7,16.7,11.06,21.36,12.36,17.06,6.33,2.58,19.39
1168,22.76,51.79,18.0,38.03,4.76,13.76,12.66,19.52,12.07,19.34,11.69,13.24,5.93,1.52,18.0,23.1,48.79,16.14,31.34,6.97,17.45,13.48,19.28,9.38,20.69,13.66,14.07,5.21,2.38,18.28
1169,24.32,54.39,18.25,37.21,6.07,17.18,15.14,21.46,12.43,22.21,12.75,17.11,8.54,2.0,22.79,22.89,51.25,16.82,33.39,6.07,17.86,18.07,26.0,11.68,21.57,12.68,17.0,7.89,2.68,19.96
1170,22.86,55.68,17.11,37.07,5.75,18.61,13.96,20.79,10.86,22.04,12.96,16.36,8.39,2.93,21.39,25.43,54.93,20.07,39.71,5.36,15.21,16.68,24.07,11.89,25.89,14.89,16.68,6.36,2.93,19.82
1171,20.46,49.54,12.31,26.73,8.15,22.81,10.15,14.42,6.77,21.35,13.54,12.42,6.08,2.38,18.58,22.0,50.73,15.04,30.58,6.96,20.15,13.46,18.5,10.42,25.23,13.35,12.54,6.85,2.38,16.62
1172,26.33,58.42,17.17,34.96,9.17,23.46,14.67,18.96,11.83,28.38,16.0,18.88,5.62,1.62,20.38,26.0,63.42,18.21,40.21,7.79,23.21,14.25,20.54,12.62,22.71,14.21,14.33,8.79,3.25,20.62
1173,24.48,54.21,16.97,33.34,7.52,20.86,16.31,22.79,13.48,23.17,15.21,13.31,5.38,2.93,17.59,23.9,56.59,17.97,40.34,5.93,16.24,12.59,17.59,12.17,19.28,11.79,11.86,5.83,2.83,19.72
1174,24.21,59.28,17.24,38.66,6.97,20.62,13.24,18.76,11.03,24.38,14.03,13.41,7.97,3.72,19.1,24.59,56.86,19.48,41.79,5.1,15.07,14.03,20.93,11.59,26.97,12.83,14.86,6.38,4.31,18.41
1175,21.93,49.7,15.33,31.78,6.59,17.93,11.78,17.15,10.63,19.33,12.15,13.7,6.67,3.37,18.26,22.22,50.26,17.19,35.59,5.04,14.67,13.11,19.04,11.85,20.11,10.48,13.81,6.19,2.22,17.44
1176,24.31,59.66,16.53,37.16,7.78,22.5,14.47,19.88,12.78,24.25,14.38,13.31,7.16,1.69,19.16,25.25,55.62,19.84,39.41,5.41,16.22,13.16,19.47,10.0,25.72,12.5,14.53,6.16,3.34,18.38
1177,23.36,53.11,18.93,39.79,4.43,13.32,15.89,21.86,12.32,24.61,12.86,14.54,5.75,2.11,18.18,22.07,53.18,15.79,33.71,6.29,19.46,13.79,19.5,9.82,20.5,13.64,12.93,6.61,3.57,19.79
1178,26.59,55.28,22.07,42.24,4.52,13.03,13.28,18.86,10.9,22.31,13.38,11.97,6.41,2.55,19.17,21.76,51.55,14.83,32.55,6.93,19.0,14.55,20.1,10.17,20.59,11.62,14.03,4.59,2.86,18.62
1179,21.75,48.43,16.29,32.57,5.46,15.86,14.79,20.21,8.25,22.39,12.79,14.39,3.89,1.61,17.18,25.21,53.46,19.11,36.82,6.11,16.64,12.96,17.54,8.64,21.54,13.0,11.36,6.39,2.96,18.93
1180,24.59,57.1,18.21,38.55,6.38,18.55,13.07,19.41,11.03,24.41,14.72,13.59,7.34,4.62,18.24,23.69,56.76,18.0,38.93,5.69,17.83,12.14,17.66,11.66,24.34,13.07,15.38,5.86,3.55,17.62
1181,27.37,60.33,20.03,39.73,7.33,20.6,19.9,28.07,13.77,23.1,13.83,14.03,8.5,5.13,21.27,25.07,57.17,20.13,42.7,4.93,14.47,15.33,21.97,12.2,22.63,12.33,17.83,6.43,4.1,23.2
1182,23.5,52.83,17.83,37.37,5.67,15.47,14.03,20.37,10.87,22.17,12.57,18.93,6.7,3.6,19.47,25.03,56.53,17.67,37.2,7.37,19.33,15.93,22.9,12.43,22.03,14.3,15.53,8.33,3.7,18.5
1183,27.54,61.89,20.79,44.07,6.75,17.82,15.39,20.14,12.11,22.86,16.14,12.96,6.39,2.04,19.64,28.46,59.89,21.36,40.68,7.11,19.21,14.43,21.54,12.39,24.57,17.36,14.64,6.29,3.25,18.75
1184,26.75,59.79,21.25,42.92,5.5,16.88,15.67,22.58,11.67,21.38,14.21,14.83,7.83,2.5,22.92,26.62,54.88,20.25,38.88,6.38,16.0,21.0,28.88,10.79,25.62,16.0,15.83,7.12,3.79,19.83
1185,26.73,58.0,21.92,42.23,4.81,15.77,18.58,28.85,12.65,24.31,14.73,15.19,6.04,3.15,21.77,29.58,61.73,24.15,45.58,5.42,16.15,15.19,22.38,12.65,24.81,14.23,14.35,7.85,3.54,23.81
1186,23.9,51.21,19.21,37.86,4.69,13.34,17.48,23.83,9.38,22.86,14.79,17.03,7.69,2.72,21.48,22.83,53.0,17.62,37.34,5.21,15.66,15.41,22.72,10.66,21.45,10.9,16.97,8.34,2.48,21.52
1187,22.72,56.16,18.48,40.4,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32,23.64,57.08,17.24,38.04,6.4,19.04,12.24,16.56,10.92,24.24,12.08,11.44,5.2,2.8,19.04
1189,22.92,54.2,18.4,40.24,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48,23.32,51.0,17.2,34.04,6.12,16.96,15.68,21.16,10.16,21.44,12.04,14.04,8.36,4.0,17.12
1190,28.07,61.41,22.85,46.22,5.22,15.19,18.33,24.81,14.0,24.04,14.04,18.74,10.7,5.26,19.52,27.56,62.48,20.44,42.63,7.11,19.85,15.26,20.96,13.85,22.52,16.89,18.89,8.3,4.48,20.56
1191,23.93,49.5,18.07,34.54,5.86,14.96,16.29,22.32,8.79,23.07,15.75,15.93,5.39,3.39,19.89,25.07,55.68,16.93,34.75,8.14,20.93,15.39,21.5,11.14,20.25,14.82,12.36,7.64,2.29,21.11
1192,25.41,58.1,16.93,34.0,8.48,24.1,13.31,18.9,10.07,21.28,14.03,14.59,6.0,2.34,19.24,26.83,57.79,20.76,39.69,6.07,18.1,14.52,20.69,12.86,25.48,15.07,16.62,6.83,3.41,19.62
1193,24.03,54.2,19.77,41.3,4.27,12.9,18.3,25.33,11.8,25.6,12.83,17.13,7.6,5.33,20.3,23.77,58.87,18.03,40.43,5.73,18.43,16.13,21.67,12.3,21.73,12.73,15.13,8.27,3.9,21.27
1194,25.15,64.04,18.67,44.7,6.48,19.33,12.3,18.41,14.37,21.56,12.22,16.63,9.07,3.48,23.33,25.19,55.33,19.15,37.89,6.04,17.44,21.04,28.78,12.52,27.37,14.93,18.56,8.19,5.11,17.52
1196,26.94,56.52,18.26,34.39,8.68,22.13,13.35,18.94,10.81,24.26,16.42,13.39,7.77,4.1,16.9,24.23,57.26,18.42,39.52,5.81,17.74,10.42,16.0,11.97,21.74,14.52,15.06,6.48,3.42,17.42
1197,23.48,54.52,15.21,33.21,8.28,21.31,16.24,24.0,13.45,24.45,11.24,17.48,7.24,2.1,19.9,24.97,58.9,18.0,38.17,6.97,20.72,14.86,20.9,12.86,21.93,13.28,15.28,7.55,2.93,19.93
1198,21.29,52.21,17.57,40.14,3.71,12.07,13.61,22.29,13.71,20.86,9.5,15.86,7.75,2.04,19.21,21.82,48.89,14.5,29.54,7.32,19.36,14.0,20.18,9.71,22.11,12.82,15.86,6.25,2.75,19.68
1199,24.76,57.31,18.34,38.03,6.41,19.28,12.14,18.07,10.62,24.0,13.93,14.9,9.45,4.48,18.93,22.41,57.31,15.21,36.0,7.21,21.31,14.52,19.69,12.55,24.31,13.38,16.31,6.9,3.21,18.31
1200,23.14,56.14,16.29,35.61,6.86,20.54,11.5,18.61,11.46,22.36,12.11,17.46,7.43,3.29,21.11,26.39,59.46,19.07,40.04,7.32,19.43,18.04,25.18,14.29,25.21,15.43,14.18,9.07,3.36,19.21
1201,25.89,57.75,19.36,39.32,6.54,18.43,13.32,18.86,13.43,24.32,14.75,15.79,6.57,4.43,19.89,23.04,55.0,17.18,37.29,5.86,17.71,14.86,21.14,10.93,21.11,11.82,14.86,7.36,1.96,18.79
1202,23.36,56.0,17.75,38.89,5.61,17.11,12.21,17.68,12.68,22.89,12.71,14.82,6.93,2.89,17.46,25.39,55.82,19.0,38.11,6.39,17.71,11.54,16.86,10.29,23.11,13.75,13.32,7.79,3.54,17.75
1203,23.83,54.34,17.9,36.9,5.93,17.45,17.79,26.34,13.79,22.76,13.28,16.34,6.45,3.17,20.52,24.97,56.0,18.24,36.86,6.72,19.14,15.24,22.83,12.45,21.07,14.79,14.86,7.17,3.86,22.69
1204,27.69,60.35,21.54,43.04,6.15,17.31,14.04,21.88,13.5,22.92,13.62,15.81,7.38,3.69,19.42,27.5,59.58,19.0,37.73,8.5,21.85,14.23,20.42,12.62,23.27,15.85,16.35,7.31,3.19,20.65
1205,25.18,63.71,17.21,37.11,7.96,26.61,8.89,12.71,12.54,25.75,15.43,16.46,6.75,2.96,18.43,26.86,62.32,20.07,41.04,6.79,21.29,14.39,21.32,13.04,27.86,16.36,14.5,9.07,3.79,15.21
1206,22.79,53.86,18.32,39.18,4.46,14.68,14.04,20.68,12.93,23.46,11.71,15.68,7.61,2.21,16.93,22.82,52.36,17.36,35.0,5.46,17.36,9.39,14.79,9.25,21.96,12.61,15.29,7.79,3.68,18.36
1207,26.41,61.45,21.72,47.14,4.69,14.31,18.79,25.62,14.03,25.52,15.52,15.93,9.48,6.31,22.21,23.55,57.52,18.31,40.28,5.24,17.24,17.45,25.62,12.83,24.72,12.41,18.07,8.41,4.62,20.93
1208,28.52,61.44,21.81,43.81,6.7,17.63,15.44,21.63,12.81,24.59,17.93,11.56,7.63,4.37,17.19,26.52,61.0,19.74,40.96,6.78,20.04,13.37,19.07,12.93,23.74,14.48,13.44,6.04,3.15,18.89
1209,26.64,58.79,20.54,40.54,6.11,18.25,13.82,19.46,11.5,22.18,13.29,14.54,7.61,4.93,17.14,26.86,59.11,20.29,39.61,6.57,19.5,13.18,19.25,12.68,22.86,14.61,15.11,8.43,2.96,17.79
1210,27.04,60.54,21.36,44.18,5.68,16.36,14.32,21.14,14.04,24.75,15.57,15.18,8.07,5.36,18.57,25.14,59.43,18.32,40.46,6.82,18.96,12.5,18.36,12.25,23.07,15.25,15.21,7.75,4.36,19.43
1211,26.06,55.45,18.9,36.39,7.16,19.06,17.77,24.65,11.94,25.32,15.74,14.55,6.81,3.52,18.65,23.9,56.26,16.45,36.23,7.45,20.03,12.94,18.74,10.1,21.0,13.74,14.87,6.9,2.1,20.77
1212,26.39,62.43,20.18,44.25,6.21,18.18,12.11,17.32,10.96,25.5,13.32,16.25,5.46,3.96,19.68,30.07,64.71,23.96,47.39,6.11,17.32,14.43,23.79,14.46,27.5,15.79,13.79,8.29,3.29,16.43
1214,25.33,55.8,19.4,37.33,5.93,18.47,14.87,22.5,12.67,23.47,14.63,17.7,8.43,3.7,22.63,23.23,54.53,18.27,38.03,4.97,16.5,17.37,25.33,11.9,22.43,11.43,17.07,7.03,2.9,19.67
1216,23.32,55.89,18.36,41.11,4.96,14.79,12.89,20.25,13.89,22.57,12.04,14.0,7.25,2.32,18.79,22.71,52.93,16.82,34.21,5.89,18.71,13.14,19.75,11.14,22.82,12.11,14.29,6.21,4.0,18.79
1217,25.42,59.46,17.65,38.46,7.77,21.0,12.0,17.69,12.92,24.81,15.42,16.92,7.46,2.38,20.38,24.62,56.46,17.0,35.77,7.62,20.69,15.92,23.04,11.04,24.85,14.12,16.31,9.23,3.27,17.62
1218,24.93,54.9,19.66,39.79,5.28,15.1,14.69,21.38,11.48,22.48,16.24,14.72,6.79,3.1,17.86,24.93,56.0,20.38,42.38,4.55,13.62,12.34,17.59,10.83,21.52,11.38,14.62,6.72,2.41,19.79
1219,24.96,56.26,19.56,40.04,5.41,16.22,13.19,20.33,11.96,21.48,11.89,16.19,7.41,2.0,18.26,27.22,55.7,20.85,38.15,6.37,17.56,14.07,20.63,10.41,23.19,14.15,14.48,9.26,3.3,18.67
1220,23.41,57.55,16.59,36.34,6.83,21.21,10.45,17.76,15.0,25.62,13.07,18.48,5.24,2.93,20.14,24.55,58.38,18.38,38.69,6.17,19.69,15.34,22.83,11.97,22.52,14.07,12.34,9.86,3.55,18.28
1221,24.21,52.72,18.9,37.97,5.31,14.76,15.62,22.14,12.07,24.31,15.41,13.93,7.97,4.48,18.38,20.69,50.72,15.59,35.1,5.1,15.62,11.72,17.76,8.76,19.59,11.9,15.41,6.62,2.76,20.21
1222,21.29,52.79,15.71,34.43,5.57,18.36,10.11,15.32,11.68,25.96,10.79,17.43,5.21,4.43,16.61,24.32,59.86,17.96,39.21,6.36,20.64,11.21,17.86,13.43,22.93,15.46,10.96,8.86,2.82,16.61
1224,26.0,59.87,20.0,42.63,6.0,17.23,15.2,22.1,14.17,20.43,11.17,15.2,8.0,2.77,19.2,25.4,54.0,18.13,34.0,7.27,20.0,14.77,21.17,11.73,23.7,14.47,18.77,6.5,3.27,20.43
