TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NFGM,NFGA,NFGM2,NFGA2,NFGM3,NFGA3,NFTM,NFTA,NOR,NDR,NAst,NTO,NStl,NBlk,NPF
1144,25.14,50.0,18.07,31.93,7.07,18.07,17.5,24.14,5.71,23.29,13.43,10.21,5.57,2.36,14.79,23.33,53.72,17.06,32.06,6.28,21.67,10.94,16.39,6.28,20.56,11.0,12.06,6.22,3.0,18.17
1145,25.33,53.22,17.67,33.89,7.67,19.33,14.78,19.44,6.67,23.0,13.89,11.22,6.11,3.11,14.0,25.1,63.15,16.8,36.9,8.3,26.25,9.25,12.9,9.6,20.85,13.95,11.7,5.1,2.4,16.3
1146,30.25,64.5,21.25,39.62,9.0,24.88,14.5,18.62,9.5,23.62,13.75,11.88,7.12,3.38,16.88,24.32,63.59,16.23,36.73,8.09,26.86,10.64,14.41,8.77,21.95,11.5,13.41,6.14,3.09,16.14
1148,27.0,58.7,20.1,40.3,6.9,18.4,13.7,17.6,8.4,26.1,13.8,10.2,5.0,3.8,13.2,23.68,58.5,16.86,36.45,6.82,22.05,7.86,11.86,8.73,20.59,12.45,11.59,5.86,3.82,14.5
1149,28.62,57.75,19.12,35.12,9.5,22.62,16.25,21.88,11.0,23.75,12.88,12.38,5.62,2.88,19.5,24.24,58.71,17.05,35.67,7.19,23.05,9.95,13.81,8.9,19.48,10.81,11.57,4.76,2.14,17.95
1150,26.67,52.89,18.11,31.78,8.56,21.11,9.22,12.44,5.5,23.89,14.56,9.33,5.44,2.67,13.28,22.0,51.5,14.71,30.07,7.29,21.43,9.79,13.07,5.71,20.21,10.79,10.5,5.21,2.43,14.86
1151,26.93,54.27,14.6,25.73,12.33,28.53,15.07,20.07,5.87,26.8,16.2,11.07,5.53,3.0,14.2,24.06,60.18,13.94,29.12,10.12,31.06,11.47,16.88,9.47,21.76,13.47,11.94,6.06,3.29,18.41
1152,24.86,51.43,16.29,29.29,8.57,22.14,16.0,20.14,9.14,22.0,12.0,12.0,5.86,3.43,16.86,22.45,56.35,15.25,33.05,7.2,23.3,11.65,16.7,10.0,20.25,10.35,13.5,5.0,2.15,19.85
1153,30.25,64.45,21.2,39.45,9.05,25.0,12.1,16.7,9.95,26.35,17.5,9.7,6.75,4.55,15.7,24.5,60.75,15.58,34.75,8.92,26.0,10.17,15.5,8.58,20.92,12.17,11.17,5.0,2.92,17.0
1154,24.56,54.33,17.22,33.44,7.33,20.89,15.0,17.56,6.89,25.67,12.67,10.78,5.44,4.0,15.33,23.23,55.18,16.5,33.77,6.73,21.41,10.73,15.23,5.27,20.45,10.36,12.18,5.64,2.09,17.59
1155,27.7,55.57,18.61,32.96,9.09,22.61,14.96,19.17,6.43,27.74,15.83,10.74,5.13,3.17,16.96,23.7,58.4,17.0,35.7,6.7,22.7,10.8,13.1,6.7,23.2,10.7,11.2,5.2,2.9,18.6
1156,29.3,60.55,23.85,44.55,5.45,16.0,12.15,16.6,10.25,23.0,13.8,10.15,7.0,3.9,16.4,23.67,58.75,19.67,43.0,4.0,15.75,12.58,20.25,12.17,19.42,12.0,12.33,6.75,2.58,17.42
1157,27.38,59.0,19.12,37.38,8.25,21.62,16.75,20.62,9.12,23.75,14.5,11.0,4.88,3.5,15.75,23.8,59.85,17.4,36.85,6.4,23.0,12.3,15.85,9.35,22.7,9.9,12.3,5.45,2.45,16.85
1158,27.33,62.83,16.97,32.5,10.37,30.33,15.47,20.83,11.73,25.83,13.7,11.73,7.47,3.37,16.47,29.33,66.0,23.33,40.0,6.0,26.0,14.0,18.67,12.67,22.0,11.67,11.33,6.33,1.33,21.33
1159,30.44,57.68,21.68,37.04,8.76,20.64,10.24,15.68,6.6,25.28,19.16,9.12,6.72,3.2,12.08,27.38,57.62,20.88,39.38,6.5,18.25,11.5,16.75,6.38,21.5,15.5,11.75,7.25,1.75,14.12
1160,27.76,58.0,20.88,38.59,6.88,19.41,13.65,19.29,8.65,26.47,13.59,12.29,7.71,3.88,15.47,23.25,59.81,17.12,38.25,6.12,21.56,11.0,16.31,10.19,21.56,12.44,13.25,7.44,3.38,17.19
1161,27.64,52.0,19.0,31.5,8.64,20.5,13.0,17.79,4.43,26.57,17.64,10.86,5.43,2.64,15.71,24.56,55.5,18.17,34.56,6.39,20.94,11.11,14.78,5.44,20.72,14.61,10.61,5.44,2.28,16.83
1162,21.8,55.8,15.4,36.0,6.4,19.8,13.2,18.4,8.6,26.6,11.0,12.4,7.2,2.0,15.6,23.45,59.59,15.95,34.68,7.5,24.91,11.41,16.09,7.91,20.91,10.77,13.41,6.05,1.82,17.45
1163,28.56,59.8,19.28,34.92,9.28,24.88,15.16,19.8,11.12,25.0,18.16,11.96,7.16,5.32,17.56,24.62,60.75,16.5,34.5,8.12,26.25,11.38,16.0,13.88,21.5,14.5,13.5,4.62,3.5,19.88
1164,27.89,55.11,17.22,30.44,10.67,24.67,16.0,22.11,4.67,24.78,14.89,16.44,9.78,2.78,20.44,22.96,56.26,15.48,31.35,7.48,24.91,14.52,20.26,5.48,21.35,9.87,13.48,6.91,2.43,19.35
1165,30.4,60.93,20.07,33.8,10.33,27.13,14.2,19.4,7.47,23.0,17.8,10.87,9.87,2.33,15.53,26.55,63.09,16.45,30.09,10.09,33.0,10.45,15.18,9.27,19.36,15.0,12.27,9.64,1.82,19.0
1166,28.95,57.81,19.24,33.48,9.71,24.33,12.86,16.86,8.05,28.05,16.95,10.67,5.52,4.1,12.19,25.0,60.75,17.5,35.25,7.5,25.5,12.42,16.0,6.58,25.83,14.08,11.5,4.75,4.33,14.83
1167,23.33,51.89,17.67,37.22,5.67,14.67,13.56,17.56,6.11,23.22,12.89,9.67,5.67,3.22,17.11,20.95,53.68,17.45,41.23,3.5,12.45,11.14,14.86,7.86,19.59,9.09,12.86,6.41,2.59,19.91
1168,24.0,54.0,16.06,33.5,7.94,20.5,16.72,23.61,7.17,23.11,10.56,9.56,7.11,2.72,17.22,22.0,54.77,15.38,34.54,6.62,20.23,11.69,17.46,8.31,21.69,9.15,13.62,5.08,2.23,19.54
1169,21.8,48.6,13.2,29.8,8.6,18.8,20.4,24.2,7.4,25.0,13.0,15.2,6.2,3.8,23.0,20.48,54.04,15.64,36.8,4.84,17.24,13.16,18.52,7.92,20.6,8.16,11.76,6.28,3.0,18.4
1170,26.67,54.58,19.58,36.67,7.08,17.92,11.5,15.33,8.08,25.0,16.08,12.92,5.25,2.75,15.08,22.83,54.61,16.28,34.22,6.56,20.39,10.06,14.83,9.67,21.72,12.0,12.5,3.78,2.67,16.39
1171,27.5,55.62,19.38,35.25,8.12,20.38,15.12,20.62,6.88,26.62,12.5,12.5,5.0,4.38,17.88,23.56,58.0,15.94,32.67,7.61,25.33,10.06,14.94,6.78,22.11,12.06,14.56,4.94,3.72,17.56
1172,25.87,54.6,18.67,34.27,7.2,20.33,15.8,20.93,6.67,24.07,14.8,10.8,5.4,1.33,14.4,23.38,56.5,17.56,36.19,5.81,20.31,11.69,15.69,7.06,21.31,11.44,9.88,5.12,1.25,15.62
1173,25.95,51.45,18.64,31.73,7.32,19.73,13.77,19.59,7.91,26.82,17.09,11.5,5.14,4.86,12.41,21.83,54.33,16.5,35.08,5.33,19.25,11.67,16.92,9.0,21.42,11.83,11.92,4.17,3.42,16.42
1174,25.5,54.81,18.62,36.06,6.88,18.75,14.81,20.19,6.56,24.06,11.38,9.12,7.0,4.12,15.56,23.69,57.56,17.44,35.31,6.25,22.25,12.44,16.94,7.62,19.25,12.25,12.19,6.69,3.31,17.25
1175,26.4,60.4,20.6,41.0,5.8,19.4,13.0,17.2,10.0,24.8,13.8,12.0,6.0,3.4,17.2,22.48,55.57,17.13,38.52,5.35,17.04,10.91,16.09,9.09,21.48,11.35,16.04,6.65,2.57,18.22
1176,27.15,52.46,21.38,38.08,5.77,14.38,18.54,25.31,6.92,27.08,12.46,14.15,6.08,3.69,16.23,24.82,54.76,21.12,41.06,3.71,13.71,13.0,18.06,8.41,22.18,10.24,14.59,4.76,2.29,17.94
1177,27.5,58.4,16.9,34.9,10.6,23.5,14.0,17.4,7.2,22.6,15.1,12.1,7.3,4.6,17.2,24.48,59.87,17.22,37.83,7.26,22.04,11.3,15.96,7.91,21.0,13.3,12.83,6.0,4.78,18.78
1178,28.08,59.69,17.15,33.85,10.92,25.85,14.85,18.77,10.85,23.23,12.85,11.15,7.31,2.85,14.85,25.42,62.63,15.79,36.16,9.63,26.47,11.58,15.32,11.84,21.26,12.11,11.79,5.37,1.21,16.79
1179,27.88,57.35,19.65,36.27,8.23,21.08,13.54,17.31,7.19,26.65,13.92,9.62,4.92,2.65,14.54,22.29,58.29,16.71,38.0,5.57,20.29,10.0,13.86,6.71,22.86,10.14,10.86,6.71,1.86,16.43
1180,24.75,54.38,17.75,33.0,7.0,21.38,12.94,17.69,8.31,25.0,13.19,11.56,5.31,3.88,15.12,22.87,56.53,15.67,33.2,7.2,23.33,9.67,15.6,8.33,21.33,9.8,9.67,5.53,2.53,14.0
1181,26.81,57.73,19.54,37.46,7.27,20.27,14.35,18.31,11.0,25.73,15.65,10.5,5.92,4.92,14.46,23.38,57.25,17.88,36.38,5.5,20.88,11.5,15.88,10.25,22.12,11.62,14.88,5.0,3.0,17.62
1182,29.45,61.85,19.65,37.65,9.8,24.2,11.6,16.35,10.7,22.4,17.1,11.35,8.9,4.1,18.1,23.5,62.75,15.83,37.25,7.67,25.5,11.0,16.83,11.25,21.17,12.08,12.0,7.25,3.42,19.58
1183,27.86,55.86,21.57,40.14,6.29,15.71,15.0,22.86,6.29,25.57,16.14,14.29,9.14,3.71,18.43,24.05,57.82,19.23,41.91,4.82,15.91,10.73,17.18,8.27,21.14,12.95,12.36,7.59,3.27,18.14
1184,28.18,63.65,20.82,41.71,7.35,21.94,10.59,15.65,11.65,25.12,15.12,11.59,7.24,5.88,14.76,25.46,65.46,18.0,40.0,7.46,25.46,10.15,16.38,11.46,22.85,11.31,11.77,6.92,3.54,17.46
1185,25.43,56.14,18.86,35.86,6.57,20.29,17.71,21.14,7.14,21.14,10.0,10.86,8.29,2.43,17.86,25.87,59.39,19.83,39.91,6.04,19.48,13.43,18.17,6.87,20.74,9.39,11.3,5.48,2.13,19.35
1186,27.86,54.57,19.0,30.62,8.86,23.95,14.24,18.48,7.48,25.48,15.81,12.67,4.86,2.67,17.76,24.4,55.7,16.3,31.2,8.1,24.5,11.2,15.8,7.5,23.5,13.0,14.4,4.6,3.4,17.5
1187,25.44,58.12,16.94,33.44,8.5,24.69,16.44,22.62,10.69,24.88,14.88,11.69,6.81,3.12,17.44,21.29,56.82,14.65,33.71,6.65,23.12,13.0,20.12,9.94,21.59,11.47,14.12,6.24,2.18,17.88
1188,24.88,56.69,17.88,35.5,7.0,21.19,18.44,25.5,10.19,26.19,12.0,11.81,6.62,4.88,16.81,24.14,59.07,17.14,36.86,7.0,22.21,15.64,20.71,9.14,22.43,11.5,13.07,6.86,2.93,19.07
1189,27.0,56.0,19.67,34.0,7.33,22.0,9.67,12.83,8.33,23.17,13.83,9.17,5.33,2.0,12.67,22.29,55.33,15.96,32.92,6.33,22.42,11.04,15.88,6.67,22.0,10.96,12.12,6.25,2.0,17.33
1190,28.0,55.7,20.5,36.1,7.5,19.6,12.4,19.9,9.8,24.7,12.7,11.2,6.6,2.8,14.2,23.55,55.75,17.95,36.4,5.6,19.35,11.3,16.15,8.5,21.8,11.3,12.7,5.6,3.25,16.1
1191,25.4,56.4,17.0,33.6,8.4,22.8,10.4,16.6,5.6,24.4,14.6,10.0,8.0,2.2,15.2,22.3,57.63,16.48,38.96,5.81,18.67,10.67,16.93,6.11,21.56,9.41,12.26,6.81,1.85,16.41
1192,28.88,59.94,20.76,38.35,8.12,21.59,14.53,19.12,10.0,21.88,15.76,11.88,7.82,2.06,17.94,26.53,63.47,19.0,39.33,7.53,24.13,11.0,15.0,9.73,19.2,12.67,10.33,7.0,1.67,20.47
1193,22.67,51.17,16.58,33.0,6.08,18.17,17.25,23.58,7.25,24.58,9.75,10.67,5.08,4.17,13.83,21.44,55.5,16.11,34.72,5.33,20.78,13.0,18.22,9.5,19.72,8.67,10.83,5.56,3.0,16.44
1194,27.93,59.0,18.14,33.0,9.79,26.0,13.21,18.24,9.21,26.59,14.24,11.14,6.69,2.62,15.79,27.67,65.33,18.67,38.33,9.0,27.0,7.0,11.33,8.33,21.0,14.0,10.67,4.67,1.67,16.33
1195,25.94,57.06,17.12,32.5,8.81,24.56,12.69,17.25,8.88,25.12,13.25,10.88,7.38,3.88,14.75,23.33,56.8,14.2,30.2,9.13,26.6,10.93,14.8,6.8,21.6,11.73,11.0,5.87,2.47,16.47
1196,27.75,55.94,19.5,34.69,8.25,21.25,15.31,20.88,6.62,26.81,14.19,10.44,6.81,5.69,15.62,22.94,59.38,17.69,38.31,5.25,21.06,13.69,19.56,7.81,22.75,10.56,10.69,6.62,4.88,17.25
1197,23.2,51.0,15.6,30.4,7.6,20.6,14.4,19.4,7.6,24.2,10.0,15.0,7.0,6.4,19.4,19.77,52.18,14.23,34.23,5.55,17.95,10.82,15.59,7.91,20.0,9.59,15.0,6.0,2.73,19.09
1198,28.58,58.33,20.67,35.42,7.92,22.92,12.5,16.0,7.58,22.25,14.0,13.17,9.83,3.83,16.08,25.67,57.78,19.61,38.5,6.06,19.28,11.72,17.06,6.39,19.83,10.61,15.11,8.61,4.06,17.83
1199,28.44,58.33,20.78,38.56,7.67,19.78,13.78,18.11,7.22,25.22,16.11,9.11,5.0,5.0,12.67,23.74,57.17,17.65,37.39,6.09,19.78,12.26,17.22,7.35,19.74,12.39,12.61,6.61,3.48,17.61
1200,25.4,57.76,17.24,33.96,8.16,23.8,17.16,22.64,9.16,26.56,13.84,12.2,7.24,5.56,18.44,20.25,57.12,14.25,32.5,6.0,24.62,12.62,18.62,9.88,19.62,9.0,15.0,7.12,2.62,23.25
1201,25.9,52.0,17.1,30.0,8.8,22.0,13.4,16.5,6.7,21.1,15.4,10.2,7.6,4.1,15.8,21.9,55.05,16.05,33.05,5.85,22.0,8.6,11.45,6.7,20.6,10.85,10.75,5.6,2.95,16.35
1202,28.33,58.46,19.0,31.88,9.33,26.58,16.5,22.04,9.38,24.62,16.79,10.25,6.25,2.96,17.08,26.86,59.86,17.29,30.14,9.57,29.71,9.86,14.86,7.43,21.14,15.0,11.86,6.71,3.57,17.86
1203,29.27,57.73,21.0,36.07,8.27,21.67,17.27,22.67,8.47,27.73,14.73,12.6,5.33,3.67,14.47,25.0,57.62,19.12,35.44,5.88,22.19,12.56,17.31,6.94,21.38,10.56,11.75,6.0,2.94,17.81
1204,26.93,57.79,19.79,38.29,7.14,19.5,9.14,13.29,7.71,24.21,12.0,9.79,6.29,2.93,14.57,22.88,57.94,17.44,38.25,5.44,19.69,13.19,18.62,7.62,21.94,8.12,10.69,6.56,2.12,19.69
1205,26.92,54.62,20.69,37.15,6.23,17.46,12.15,20.62,7.62,23.08,12.62,11.0,7.08,4.15,18.0,23.0,54.81,17.12,35.69,5.88,19.12,11.69,17.75,8.12,23.5,10.88,14.12,6.75,4.81,20.31
1206,25.6,53.85,18.25,32.95,7.35,20.9,13.75,20.95,7.8,26.8,14.0,12.25,4.75,3.4,17.45,22.15,53.54,15.0,32.92,7.15,20.62,11.77,18.38,8.31,22.0,13.15,14.38,4.38,2.62,16.85
1207,29.0,62.14,22.86,46.14,6.14,16.0,16.29,23.0,11.71,28.43,13.43,9.86,5.86,5.14,15.43,24.6,59.92,18.92,40.44,5.68,19.48,11.6,16.08,8.72,22.32,11.44,12.28,6.24,4.4,14.16
1208,22.88,54.38,16.06,34.19,6.81,20.19,17.62,23.06,8.88,25.56,12.5,12.69,7.62,3.31,13.94,22.62,56.31,16.0,34.25,6.62,22.06,15.0,21.81,8.69,20.75,9.88,12.31,5.0,1.94,18.12
1209,26.57,57.29,19.71,39.57,6.86,17.71,14.71,18.57,7.0,22.86,13.14,10.14,5.57,3.29,16.14,22.1,56.14,17.71,39.05,4.38,17.1,13.29,19.05,9.0,20.67,9.52,13.29,5.71,3.38,18.43
1210,27.54,60.0,18.77,37.23,8.77,22.77,13.0,18.0,8.15,25.77,15.38,9.23,6.0,4.69,14.15,23.94,61.06,16.72,36.94,7.22,24.11,7.67,11.56,8.83,20.94,12.56,10.44,5.67,3.56,17.17
1211,33.41,62.19,25.44,41.81,7.96,20.37,15.15,21.44,9.26,24.67,17.19,9.74,7.52,3.22,16.63,24.6,56.8,18.2,38.0,6.4,18.8,12.4,18.4,7.2,23.0,11.0,12.6,5.8,3.4,18.0
1212,25.41,53.5,19.73,39.55,5.68,13.95,15.32,23.77,8.95,23.41,12.73,12.5,7.59,4.41,19.23,20.89,53.11,16.89,36.78,4.0,16.33,11.22,18.11,8.11,23.0,10.56,17.0,5.33,3.33,19.33
1213,26.29,53.67,16.86,31.24,9.43,22.43,15.9,22.1,7.24,25.62,12.62,11.71,5.24,2.95,19.0,21.45,55.91,15.18,34.09,6.27,21.82,12.45,17.73,9.73,21.36,9.73,10.82,3.36,3.45,17.45
1214,24.86,55.57,18.0,34.86,6.86,20.71,16.71,22.86,8.57,22.14,11.57,12.29,5.14,3.43,17.14,23.25,61.5,16.12,39.12,7.12,22.38,12.25,18.25,8.54,22.08,10.54,10.54,4.08,3.21,18.58
1216,26.5,50.0,16.5,26.5,10.0,23.5,10.5,13.5,9.5,25.5,17.5,19.0,7.0,4.5,10.0,21.74,54.0,15.09,32.52,6.65,21.48,8.35,12.91,6.57,19.04,11.26,14.13,5.83,3.7,15.22
1217,27.92,57.83,21.83,38.58,6.08,19.25,12.58,18.33,10.08,26.83,14.92,11.67,8.0,4.42,13.58,22.36,55.64,16.0,33.57,6.36,22.07,11.5,17.07,9.21,22.29,11.43,13.71,6.79,3.57,15.86
1218,24.1,53.52,17.14,33.95,6.95,19.57,14.67,19.38,7.62,23.67,11.19,10.33,4.67,4.1,15.14,21.27,56.18,15.27,34.82,6.0,21.36,11.73,16.27,9.0,24.27,10.18,13.55,4.36,3.0,18.09
