Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2010,139,3163,95,3380,39,N,0,32,52,9,16,22,26,12,40,27,21,10,7,9,15,65,5,26,4,7,12,10,7,15,8,3,18
2010,139,3235,79,3250,42,H,0,29,59,7,17,14,15,14,32,16,15,5,3,16,11,50,5,23,15,17,7,17,6,17,8,6,18
2010,139,3280,68,3292,64,N,0,26,59,7,19,9,11,11,30,16,17,5,2,9,23,65,12,37,6,8,12,22,19,14,5,0,14
2010,139,3304,83,3320,44,N,0,26,61,10,20,21,25,13,32,20,11,10,3,14,17,58,2,23,8,11,10,24,8,17,4,3,21
2010,139,3323,86,3156,58,H,0,33,64,3,11,17,23,10,30,25,14,13,2,15,22,59,2,15,12,16,10,23,15,24,8,1,17
2010,139,3326,93,3384,59,N,0,37,75,6,17,13,18,19,36,26,16,10,6,14,20,70,7,30,12,18,16,22,10,18,12,5,11
2010,139,3328,68,3355,57,H,0,27,61,4,16,10,11,11,25,15,13,10,4,13,21,57,8,18,7,8,11,24,10,18,5,0,14
2010,139,3361,74,3400,63,A,0,22,52,9,17,21,35,11,37,15,21,7,6,22,22,66,1,13,18,31,14,27,11,14,12,4,24
2010,139,3396,65,3241,53,N,0,24,57,6,17,11,16,10,25,11,17,10,7,12,21,59,4,18,7,15,17,27,9,21,11,1,14
2010,139,3417,74,3301,54,N,0,28,55,4,8,14,15,12,29,16,17,7,4,17,18,54,6,21,12,15,10,16,8,14,9,1,18
2010,139,3435,83,3177,76,N,1,28,63,5,22,22,33,15,32,21,17,9,2,17,31,76,7,19,7,11,16,25,18,16,8,5,25
2010,139,3436,64,3458,55,N,0,21,52,3,11,19,27,6,30,14,11,8,10,13,22,61,5,15,6,9,11,30,13,15,7,4,22
2010,139,3452,58,3249,43,N,0,22,58,4,20,10,19,16,32,12,23,13,1,12,16,52,5,21,6,10,4,24,11,21,7,2,17
2010,139,3453,69,3438,67,N,0,16,44,3,13,34,40,11,32,10,30,9,1,23,25,67,2,10,15,23,14,21,10,19,22,3,28
2010,139,3462,94,3190,82,H,0,36,82,7,26,15,19,26,26,21,14,11,7,15,28,64,15,31,11,17,12,22,16,16,8,3,19
2010,140,3124,49,3207,33,N,0,16,42,0,4,17,27,7,38,10,21,8,16,10,12,70,3,18,6,10,19,25,9,13,8,5,24
2010,140,3181,60,3261,52,H,0,23,52,1,10,13,16,11,21,5,19,13,3,16,20,48,2,7,10,10,7,20,13,22,9,4,15
2010,140,3199,66,3385,65,H,1,25,58,6,16,10,12,14,21,17,21,7,6,20,24,62,0,4,17,24,18,18,11,16,7,2,14
2010,140,3208,74,3329,71,N,1,21,63,8,26,24,37,24,29,13,12,2,7,21,20,66,6,17,25,30,20,24,10,9,6,3,24
2010,140,3211,72,3401,71,N,0,26,59,6,12,14,18,11,26,15,17,11,8,12,30,66,3,10,8,15,15,26,16,18,15,8,16
2010,140,3246,70,3277,52,H,0,25,59,3,13,17,28,11,29,13,11,14,4,13,19,55,2,12,12,15,8,29,9,18,8,5,21
2010,140,3390,96,3234,67,H,0,36,64,11,18,13,19,16,25,26,16,6,4,11,27,61,7,23,6,9,10,17,13,14,5,2,13
2010,140,3397,92,3173,64,H,0,41,76,6,11,4,12,16,28,20,9,10,10,16,27,65,4,13,6,10,12,25,9,15,6,5,16
2010,141,3163,90,3396,36,N,0,34,55,12,17,10,13,10,37,22,15,8,11,8,14,60,5,24,3,9,14,13,10,15,12,0,16
2010,141,3235,60,3453,56,H,0,19,51,8,24,14,21,8,23,13,10,5,3,12,20,48,6,17,10,10,5,26,15,18,3,2,20
2010,141,3280,87,3326,67,N,0,34,61,12,22,7,13,8,18,21,11,14,2,9,25,54,10,15,7,9,13,21,17,24,3,6,14
2010,141,3304,83,3417,70,N,0,25,45,8,15,25,38,9,19,21,17,4,2,12,28,62,5,13,9,10,15,19,16,19,11,2,26
2010,141,3323,84,3436,66,H,0,31,59,3,10,19,29,15,19,20,14,19,1,13,27,55,7,15,5,5,9,20,19,25,10,5,20
2010,141,3328,60,3114,44,H,0,23,47,1,7,13,15,8,27,11,22,6,1,10,19,51,0,16,6,12,9,18,9,20,11,1,16
2010,141,3361,64,3452,55,N,0,23,52,4,8,14,20,11,23,12,16,6,2,17,20,47,2,9,13,22,10,21,3,18,7,2,22
2010,141,3462,63,3435,62,H,0,27,69,4,21,5,9,23,18,17,8,9,1,14,23,55,7,20,9,10,14,21,15,16,6,2,11
2010,145,3124,77,3397,62,A,0,26,53,3,7,22,25,6,35,18,12,2,13,12,25,76,5,16,7,15,19,23,13,8,5,3,17
2010,145,3181,66,3361,58,N,0,24,59,2,9,16,22,19,23,12,23,23,3,14,20,53,9,25,9,11,10,18,11,26,11,6,15
2010,145,3390,73,3208,36,H,0,28,66,5,17,12,15,17,40,19,11,4,3,10,12,59,4,22,8,13,9,24,4,12,5,6,17
2010,145,3462,74,3211,56,N,0,28,58,7,15,11,16,18,29,17,22,8,5,13,21,59,3,12,11,15,12,17,13,16,12,5,14
2010,146,3163,74,3235,36,N,0,26,66,11,26,11,13,15,32,22,9,7,6,10,15,53,6,25,0,0,6,26,10,18,3,1,11
2010,146,3199,74,3280,71,N,0,29,57,6,18,10,12,11,22,20,14,5,7,15,27,65,10,24,7,11,19,19,21,14,4,4,17
2010,146,3246,76,3304,67,N,0,31,62,8,16,6,12,13,23,15,16,10,3,21,24,51,5,12,14,20,7,18,10,16,5,2,15
2010,146,3328,77,3323,72,N,1,30,70,7,14,10,11,15,29,21,17,7,5,14,27,63,3,8,15,17,8,25,14,12,11,5,14
2010,147,3124,51,3181,48,N,0,18,53,2,12,13,20,8,34,12,12,4,9,18,15,65,3,17,15,20,19,29,7,11,6,4,16
2010,147,3390,55,3462,53,H,0,20,57,4,18,11,14,10,29,13,12,2,3,13,23,60,1,14,6,11,11,28,11,12,8,2,17
2010,148,3163,90,3199,50,N,0,32,60,6,12,20,25,13,33,23,18,7,8,16,18,63,4,14,10,15,14,17,10,19,2,3,17
2010,148,3328,88,3246,68,N,0,32,52,5,15,19,21,8,28,15,21,8,2,18,23,70,2,17,20,22,20,14,6,14,12,0,17
2010,153,3163,70,3124,50,N,0,28,67,3,17,11,19,14,25,20,7,6,3,15,17,45,1,7,15,20,6,28,11,21,5,5,17
2010,153,3390,73,3328,66,N,0,27,69,1,15,18,27,18,35,13,7,7,3,12,26,68,4,17,10,16,12,29,7,9,4,4,19
2010,155,3163,53,3390,47,N,0,19,58,6,20,9,22,14,35,9,10,5,7,9,18,68,8,22,3,4,16,33,11,11,2,1,20
